,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
20741,1,11215,광장동,2019-02-23,워커힐푸르지오,148-4,69.0,10,1987,78000,1130.4347826086957,685
20746,1,11215,구의동,2019-02-19,구의현대2단지,611,84.91,16,1996,89900,1058.7681074078437,685
20747,1,11215,구의동,2019-02-19,현대프라임,631-1,84.99,6,1997,70000,823.6263089775268,685
20748,1,11215,구의동,2019-02-22,아차산인앤인W클래스101동,58-26,118.81,2,2007,67300,566.4506354683949,685
20752,1,11215,군자동,2019-02-17,일성파크,99,59.96,19,1996,45500,758.8392261507672,685
20758,1,11215,자양동,2019-02-19,청정(B),24-31,64.98,7,2004,47500,730.9941520467836,685
20759,1,11215,자양동,2019-02-20,더샵스타시티,227-7,139.6,12,2007,135000,967.0487106017192,685
20764,1,11215,중곡동,2019-02-20,에스케이,292,84.6,4,1999,54300,641.8439716312057,685
20766,1,11215,화양동,2019-02-18,광진코지웰,113-1,18.63,9,2014,18400,987.6543209876544,685
20767,1,11215,화양동,2019-02-19,광진코지웰,113-1,14.0,3,2014,16300,1164.2857142857142,685
