,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
40025,40025,11230,답십리동,2020-10-18,래미안위브,1003,121.94,18,2014,148000,1213.7116614728554,772,1
40026,40026,11230,답십리동,2020-10-18,래미안위브,1003,59.99,13,2014,109500,1825.3042173695615,772,1
40027,40027,11230,답십리동,2020-10-19,청솔2차우성,Feb-80,82.49,13,2000,78000,945.5691598981696,772,1
40028,40028,11230,답십리동,2020-10-19,청계푸르지오시티,497-23,18.92,3,2015,14000,739.9577167019027,772,1
40029,40029,11230,답십리동,2020-10-19,래미안위브,1003,59.97,9,2014,109500,1825.9129564782393,772,1
40030,40030,11230,답십리동,2020-10-19,래미안위브,1003,59.97,1,2014,90000,1500.7503751875938,772,1
40031,40031,11230,답십리동,2020-10-20,래미안위브,1003,59.96,15,2014,110700,1846.2308205470313,772,1
40032,40032,11230,답십리동,2020-10-20,동답한신,42,35.45,15,1992,42700,1204.5133991537375,772,1
40033,40033,11230,답십리동,2020-10-20,현대썬앤빌청계,530-15,14.21,8,2016,12830,902.8852920478536,772,1
40034,40034,11230,답십리동,2020-10-21,래미안 미드카운티,1013,84.99,1,2019,120000,1411.930815390046,772,1
40035,40035,11230,답십리동,2020-10-21,센시티16,488-18,14.244000000000002,13,2013,10000,702.0499859590002,772,1
40036,40036,11230,답십리동,2020-10-22,래미안 미드카운티,1013,59.98,2,2019,105000,1750.5835278426143,772,1
40037,40037,11230,답십리동,2020-10-22,두산위브,998,84.91,4,2007,94000,1107.0545283241079,772,1
40038,40038,11230,답십리동,2020-10-23,현대썬앤빌청계,530-15,14.21,8,2016,13200,928.9232934553131,772,1
40039,40039,11230,답십리동,2020-10-24,답십리대우,111,59.76,22,2002,79700,1333.6680053547525,772,1
40040,40040,11230,답십리동,2020-10-24,답십리파크자이,1014,59.91,9,2019,107500,1794.3582039726257,772,1
40041,40041,11230,답십리동,2020-10-24,래미안 미드카운티,1013,75.01,8,2019,120000,1599.786695107319,772,1
40066,40066,11230,용두동,2020-10-19,롯데캐슬피렌체,790,26.08,9,2009,28500,1092.791411042945,772,1
40067,40067,11230,용두동,2020-10-23,용두 두산위브,791,105.6,19,2009,119000,1126.8939393939395,772,1
40077,40077,11230,이문동,2020-10-19,쌍용,64,114.35,9,2000,84000,734.5867949278531,772,1
40078,40078,11230,이문동,2020-10-19,신이문 금호어울림,428,84.84,1,2008,74000,872.2300801508721,772,1
40079,40079,11230,이문동,2020-10-20,쌍용,64,84.89,16,2000,77000,907.0561903640005,772,1
40080,40080,11230,이문동,2020-10-20,대우,45,84.891,6,2001,75800,892.9097313024937,772,1
40081,40081,11230,이문동,2020-10-21,신이문 금호어울림,428,84.84,6,2008,85000,1001.8859028760019,772,1
40082,40082,11230,이문동,2020-10-22,이문스카이뷰,291-35,25.99,9,2020,35600,1369.7575990765679,772,1
40083,40083,11230,이문동,2020-10-23,이문스카이뷰,291-35,25.99,15,2020,36500,1404.3863024240093,772,1
40084,40084,11230,이문동,2020-10-24,투니온,256-2,15.38,13,2013,11000,715.2145643693108,772,1
40085,40085,11230,이문동,2020-10-24,쌍용,64,84.89,18,2000,72500,854.0464130050653,772,1
40086,40086,11230,이문동,2020-10-24,이문스카이뷰,291-35,25.99,10,2020,35600,1369.7575990765679,772,1
40087,40087,11230,이문동,2020-10-24,대림e-편한세상,225,84.97200000000001,1,2003,76000,894.4122769853598,772,1
40107,40107,11230,장안동,2020-10-18,신부파스카(563),563,84.99,3,2005,67000,788.3280385927757,772,1
40108,40108,11230,장안동,2020-10-19,신일해피트리1차(564),564,84.71,12,2005,58000,684.6889387321451,772,1
40109,40109,11230,장안동,2020-10-20,경남하이빌,578,84.56,3,2008,56000,662.251655629139,772,1
40110,40110,11230,장안동,2020-10-21,유엔팰리스(131-1),131-1,119.15,4,2004,42000,352.49685270667226,772,1
40111,40111,11230,장안동,2020-10-22,장안현대홈타운(336),336,59.54,16,2003,78000,1310.0436681222707,772,1
40112,40112,11230,장안동,2020-10-23,에메랄드(351-5),351-5,75.712,2,2016,45500,600.9615384615385,772,1
40113,40113,11230,장안동,2020-10-23,형인휴아름101동,584,73.5,9,2013,46500,632.6530612244898,772,1
40114,40114,11230,장안동,2020-10-24,태솔타운3차,367-11,48.16,10,2014,27800,577.2425249169436,772,1
40115,40115,11230,장안동,2020-10-24,장안현대홈타운(336),336,84.87,4,2003,88000,1036.8799340167313,772,1
40130,40130,11230,전농동,2020-10-19,전농SK,10,84.95,8,2000,90000,1059.446733372572,772,1
40144,40144,11230,제기동,2020-10-22,안암골벽산,153,84.98,4,2003,60000,706.0484819957637,772,1
40149,40149,11230,청량리동,2020-10-21,한신,60,84.92,13,1997,89500,1053.9331135186058,772,1
40150,40150,11230,청량리동,2020-10-23,홍릉동부,212,84.91,23,2001,86500,1018.725709574844,772,1
40151,40151,11230,청량리동,2020-10-24,미주,235-1,102.15,5,1978,125000,1223.6906510034262,772,1
40154,40154,11230,회기동,2020-10-21,베라체캠퍼스,346-18,24.319000000000003,13,2013,25100,1032.1148073522759,772,1
40163,40163,11230,휘경동,2020-10-20,현대,363,84.94,8,1992,60000,706.3809748057453,772,1
40164,40164,11230,휘경동,2020-10-20,해모로 프레스티지,243,59.77,17,2020,87000,1455.5797222686965,772,1
40165,40165,11230,휘경동,2020-10-20,주공2,57,39.98,14,2001,43500,1088.0440220110056,772,1
40166,40166,11230,휘경동,2020-10-24,현대,363,84.94,10,1992,62000,729.9270072992701,772,1
