,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
39823,39823,11500,가양동,2015-08-03,강서한강자이,1500,102.9171,14,2013,75000,728.7418708844302,500,1
39824,39824,11500,가양동,2015-08-05,강변,1475,39.6,6,1992,23000,580.8080808080808,500,1
39825,39825,11500,가양동,2015-08-05,강나루2현대,448,84.99,15,2001,42000,494.1757853865161,500,1
39826,39826,11500,가양동,2015-08-05,강변,1475,39.6,2,1992,23000,580.8080808080808,500,1
39827,39827,11500,가양동,2015-08-05,가양강나루현대,448-1,59.76,3,1999,35950,601.5729585006694,500,1
39828,39828,11500,가양동,2015-08-05,가양우성,03월 14일,84.85,14,1990,40000,471.4201532115498,500,1
39829,39829,11500,가양동,2015-08-05,강변,1475,39.6,2,1992,21000,530.3030303030303,500,1
39830,39830,11500,가양동,2015-08-06,대아,1459,134.88,4,1993,56250,417.0373665480427,500,1
39831,39831,11500,가양동,2015-08-06,가양6단지,1485,39.6,11,1992,23000,580.8080808080808,500,1
39832,39832,11500,가양동,2015-08-07,대림경동아파트,1474,131.4,4,1993,51500,391.9330289193303,500,1
39833,39833,11500,가양동,2015-08-07,가양2단지(성지),1461,34.44,7,1992,17900,519.7444831591173,500,1
39834,39834,11500,가양동,2015-08-07,가양6단지,1485,49.5,9,1992,29000,585.8585858585859,500,1
39835,39835,11500,가양동,2015-08-08,가양6단지,1485,49.5,10,1992,29000,585.8585858585859,500,1
39836,39836,11500,가양동,2015-08-08,일신건영휴먼빌,1496,84.95,12,2004,43000,506.1801059446733,500,1
39837,39837,11500,가양동,2015-08-08,강변,1475,39.6,1,1992,19400,489.8989898989899,500,1
39838,39838,11500,가양동,2015-08-08,강서한강자이,1500,59.9382,4,2013,50500,842.5344771781602,500,1
39839,39839,11500,가양동,2015-08-08,강변,1475,49.5,4,1992,28500,575.7575757575758,500,1
39840,39840,11500,가양동,2015-08-08,강변,1475,34.44,5,1992,17000,493.6120789779327,500,1
39841,39841,11500,가양동,2015-08-08,가양2단지(성지),1461,49.56,2,1992,26000,524.6166263115415,500,1
39909,39909,11500,공항동,2015-08-02,송정제이빌101동,42-23,77.55,4,2003,31000,399.7421018697615,500,1
39910,39910,11500,공항동,2015-08-05,해태,1371,84.65,5,2000,35000,413.4672179562906,500,1
39911,39911,11500,공항동,2015-08-07,해태,1371,83.94,7,2000,33500,399.09459137479155,500,1
39920,39920,11500,내발산동,2015-08-03,월드메르디앙,659-1,84.8945,2,2006,41000,482.95237029489545,500,1
39921,39921,11500,내발산동,2015-08-04,마곡수명산파크4단지,753,59.84,15,2008,44000,735.2941176470588,500,1
39922,39922,11500,내발산동,2015-08-04,현대파크,675,75.55,1,2000,24000,317.67041694242226,500,1
39923,39923,11500,내발산동,2015-08-06,마곡수명산파크6단지,759,84.68,5,2007,46800,552.66887104393,500,1
39924,39924,11500,내발산동,2015-08-07,월드메르디앙,659-1,84.8945,2,2006,43000,506.51102250440255,500,1
39969,39969,11500,등촌동,2015-08-02,주공10,702,58.14,2,1995,33000,567.5954592363261,500,1
39970,39970,11500,등촌동,2015-08-05,보람하이빌,518-7,84.58,1,2002,31300,370.06384488058643,500,1
39971,39971,11500,등촌동,2015-08-06,대동황토방,631-9,114.97,7,2000,48000,417.5002174480299,500,1
39972,39972,11500,등촌동,2015-08-06,그레이스힐,717,32.689,9,2006,22000,673.0092691731163,500,1
39973,39973,11500,등촌동,2015-08-07,천우네오젠,645-14,84.79,5,2007,33700,397.4525297794551,500,1
39974,39974,11500,등촌동,2015-08-07,등촌동아이파크,715,84.9958,19,2004,50000,588.2643612978524,500,1
39975,39975,11500,등촌동,2015-08-07,"진로,미주아파트",701,84.96,8,1994,41000,482.58003766478345,500,1
39976,39976,11500,등촌동,2015-08-07,삼성한사랑1,632-4,59.73,4,1997,31500,527.373179306881,500,1
39977,39977,11500,등촌동,2015-08-07,태영,632-2,59.97,4,1998,25900,431.882607970652,500,1
39978,39978,11500,등촌동,2015-08-08,서광등촌마을2,638,59.96,2,1999,31800,530.3535690460307,500,1
39979,39979,11500,등촌동,2015-08-08,"등촌1,2단지주공아파트",687,41.85,10,1995,23400,559.1397849462365,500,1
39980,39980,11500,등촌동,2015-08-08,대림,694,89.975,13,1995,49500,550.1528202278411,500,1
39981,39981,11500,등촌동,2015-08-08,제일(코오롱),642,59.99,17,1999,29500,491.7486247707951,500,1
39982,39982,11500,등촌동,2015-08-08,주공5,695,37.67,12,1995,23980,636.5808335545527,500,1
39983,39983,11500,등촌동,2015-08-08,삼성한사랑1,632-4,59.69,9,1997,32900,551.1811023622048,500,1
39984,39984,11500,등촌동,2015-08-08,"등촌7,8단지주공아파트",707,41.85,6,1994,24000,573.4767025089606,500,1
39985,39985,11500,등촌동,2015-08-08,부영,691-3,80.64,10,1994,43800,543.1547619047619,500,1
39986,39986,11500,등촌동,2015-08-08,동성,691-1,101.88,11,1995,48800,478.9948959560267,500,1
40062,40062,11500,마곡동,2015-08-04,벽산,429,84.97,3,1999,34500,406.0256561139226,500,1
40063,40063,11500,마곡동,2015-08-05,마곡금호어울림,717,84.948,2,2005,39900,469.6991100437915,500,1
40064,40064,11500,마곡동,2015-08-07,마곡엠밸리7단지,743-4,84.95,8,2014,77000,906.4155385520894,500,1
40065,40065,11500,마곡동,2015-08-07,신안,422,59.98,2,1993,33800,563.5211737245749,500,1
40091,40091,11500,방화동,2015-08-02,동부센트레빌,870,84.96,3,2003,38400,451.97740112994353,500,1
40092,40092,11500,방화동,2015-08-03,통일102동(597-24),597-24,79.59,5,2004,28000,351.80299032541774,500,1
40093,40093,11500,방화동,2015-08-04,방화12도시개발공사,852,51.03,2,1994,25000,489.9078973153047,500,1
40094,40094,11500,방화동,2015-08-05,동부강서센트레빌3차(893-0),893,84.4,6,2009,52000,616.1137440758293,500,1
40095,40095,11500,방화동,2015-08-05,한숲마을대림,862,59.94,5,1999,27000,450.4504504504505,500,1
40096,40096,11500,방화동,2015-08-05,동성,817,64.65,13,1993,33400,516.6279969064192,500,1
40097,40097,11500,방화동,2015-08-05,방화그린,839,33.6,2,1993,14150,421.13095238095235,500,1
40098,40098,11500,방화동,2015-08-06,방화12도시개발공사,852,51.03,5,1994,25000,489.9078973153047,500,1
40099,40099,11500,방화동,2015-08-06,마곡나루경남아파트,207-5,84.99,9,1991,40900,481.2330862454407,500,1
40100,40100,11500,방화동,2015-08-07,방화그린,839,33.6,3,1993,15000,446.4285714285714,500,1
40101,40101,11500,방화동,2015-08-07,장미,841,59.04,10,1994,27000,457.3170731707317,500,1
40102,40102,11500,방화동,2015-08-07,동부센트레빌,870,77.68,9,2003,34900,449.27909371781664,500,1
40103,40103,11500,방화동,2015-08-08,삼성꽃마을,858,84.68,2,1997,31500,371.9886632026452,500,1
40104,40104,11500,방화동,2015-08-08,길훈,201-1,65.88,8,1989,33000,500.9107468123862,500,1
40105,40105,11500,방화동,2015-08-08,장미,841,39.96,6,1994,19300,482.98298298298295,500,1
40106,40106,11500,방화동,2015-08-08,한숲마을대림,862,59.69,10,1999,26500,443.9604623890099,500,1
40215,40215,11500,염창동,2015-08-02,월드메르디앙,297,59.81,13,2004,36800,615.2817254639692,500,1
40216,40216,11500,염창동,2015-08-03,동아3,258-1,84.87,6,1999,42000,494.8745139625309,500,1
40217,40217,11500,염창동,2015-08-04,동아,292,59.97,9,1998,35000,583.6251459062864,500,1
40218,40218,11500,염창동,2015-08-06,강변힐스테이트,299,84.99,6,2005,49000,576.5384162842688,500,1
40219,40219,11500,염창동,2015-08-06,태진드림피아,296,79.825,9,2003,39700,497.33792671468836,500,1
40220,40220,11500,염창동,2015-08-07,현대3,291,59.92,11,1996,31600,527.369826435247,500,1
40221,40221,11500,염창동,2015-08-08,극동상록수,280,59.91,10,1999,35000,584.209647805041,500,1
40222,40222,11500,염창동,2015-08-08,금호타운,240-32,59.88,15,1999,35000,584.502338009352,500,1
40223,40223,11500,염창동,2015-08-08,무학,255,59.38,14,1999,32800,552.3745368811047,500,1
40302,40302,11500,화곡동,2015-08-03,유림노르웨이숲(919-1),919-1,76.23,7,2004,29200,383.0512921422012,500,1
40303,40303,11500,화곡동,2015-08-03,우장산한화꿈에그린,1151,84.98,7,2004,44000,517.7688867968934,500,1
40304,40304,11500,화곡동,2015-08-04,중앙화곡하이츠,351-89,74.16,8,1988,25000,337.108953613808,500,1
40305,40305,11500,화곡동,2015-08-05,대림,361-1,84.84,6,1992,37800,445.5445544554455,500,1
40306,40306,11500,화곡동,2015-08-05,상진지오벨리,1160,68.22,7,2010,23500,344.4737613603049,500,1
40307,40307,11500,화곡동,2015-08-05,우영,1147,62.47,8,2004,29000,464.22282695693934,500,1
40308,40308,11500,화곡동,2015-08-06,화곡보람,1149,84.51,8,2004,42500,502.89906519938467,500,1
40309,40309,11500,화곡동,2015-08-06,미주,474-1,48.3,2,1988,13500,279.50310559006215,500,1
40310,40310,11500,화곡동,2015-08-06,화곡푸르지오,1091,125.021,4,2002,55000,439.92609241647403,500,1
40311,40311,11500,화곡동,2015-08-06,세림,899-2,21.64,7,2015,15200,702.4029574861368,500,1
40312,40312,11500,화곡동,2015-08-07,우공팰리스,916-32,81.69,7,2008,29300,358.6730321948831,500,1
40313,40313,11500,화곡동,2015-08-07,화곡푸르지오,1091,84.94,3,2002,46000,541.5587473510714,500,1
40314,40314,11500,화곡동,2015-08-07,유림노르웨이숲(919-1),919-1,76.23,12,2004,29200,383.0512921422012,500,1
40315,40315,11500,화곡동,2015-08-08,세림,899-2,21.64,8,2015,15200,702.4029574861368,500,1
