,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
41100,1,11560,당산동,2018-03-12,래미안당산1차,374,84.99,3,1995,62800,738.9104600541241,636
41101,1,11560,당산동,2018-03-13,래미안당산1차,374,84.99,18,1995,62000,729.4975879515238,636
41102,1,11560,당산동,2018-03-13,강변래미안,376,108.15,14,2002,83000,767.4526121128063,636
41103,1,11560,당산동,2018-03-17,훼미리하우스138,121-108,14.28,3,2013,12500,875.3501400560225,636
41114,1,11560,당산동2가,2018-03-14,현대,164,82.77,11,1994,65000,785.3086867222424,636
41115,1,11560,당산동2가,2018-03-16,대우,16-1,31.73,21,1999,24400,768.9883391112512,636
41125,1,11560,당산동3가,2018-03-15,쌍용예가클래식,559,106.56,10,2010,74500,699.1366366366366,636
41126,1,11560,당산동3가,2018-03-15,한양,2-6,73.87,3,1986,59800,809.5302558548801,636
41136,1,11560,당산동4가,2018-03-14,당산동반도유보라팰리스,96,124.62,4,2010,95000,762.3174450329,636
41137,1,11560,당산동4가,2018-03-14,브라운스톤 당산,98,84.039,5,2015,72000,856.7450826402028,636
41138,1,11560,당산동4가,2018-03-15,당산동반도유보라팰리스,96,124.62,4,2010,94100,755.095490290483,636
41139,1,11560,당산동4가,2018-03-17,현대3,88,84.93,6,1988,66000,777.1105616389967,636
41140,1,11560,당산동4가,2018-03-17,삼익플라주,97,84.48,5,2013,57000,674.715909090909,636
41141,1,11560,당산동4가,2018-03-17,한강아파트,29,84.98,3,1999,59700,702.5182395857848,636
41164,1,11560,당산동5가,2018-03-12,삼성래미안,42,84.94,3,2003,87500,1030.1389215917118,636
41165,1,11560,당산동5가,2018-03-12,당산디오빌,11-33,33.09,3,2005,27000,815.9564823209428,636
41166,1,11560,당산동5가,2018-03-13,성원,40,59.94,20,1997,53000,884.2175508842175,636
41167,1,11560,당산동5가,2018-03-13,삼성래미안,42,161.08,13,2003,128000,794.6362056121181,636
41168,1,11560,당산동5가,2018-03-17,효성1,12,59.85,3,1999,71500,1194.6532999164579,636
41205,1,11560,대림동,2018-03-11,무림,993-8,56.2,1,1981,33700,599.644128113879,636
41206,1,11560,대림동,2018-03-12,현대3,608-1,43.92,14,1997,37800,860.655737704918,636
41207,1,11560,대림동,2018-03-12,성원(650),650,59.63,3,1995,32000,536.6426295488848,636
41208,1,11560,대림동,2018-03-12,우성1,762-1,52.07,9,1985,34900,670.2515844056078,636
41209,1,11560,대림동,2018-03-12,한신휴 2차,897-1,84.93,1,1999,41000,482.75050041210403,636
41210,1,11560,대림동,2018-03-13,신대림자이2단지,1122,95.71,19,2007,59500,621.6696269982239,636
41211,1,11560,대림동,2018-03-13,한신휴1차,887-1,114.54,3,1998,48800,426.05203422385193,636
41212,1,11560,대림동,2018-03-14,대림현대,946-1,84.36,12,1999,52500,622.3328591749645,636
41213,1,11560,대림동,2018-03-15,한신휴 2차,897-1,114.54,9,1999,52000,453.9898725336127,636
41214,1,11560,대림동,2018-03-16,코오롱,607-1,59.94,7,1998,46500,775.7757757757759,636
41215,1,11560,대림동,2018-03-16,무림,993-8,69.98,1,1981,41000,585.8816804801371,636
41216,1,11560,대림동,2018-03-16,신대림 신동아파밀리에,1124,84.949,11,2013,59000,694.5343676794312,636
41217,1,11560,대림동,2018-03-16,쌍용플래티넘S,717,18.24,6,2013,12350,677.0833333333334,636
41218,1,11560,대림동,2018-03-16,우성1,762-1,52.07,13,1985,33000,633.7622431342423,636
41219,1,11560,대림동,2018-03-16,현대2,785,84.74,2,1992,44800,528.6759499645976,636
41220,1,11560,대림동,2018-03-16,코오롱,607-1,84.93,11,1998,52000,612.2689273519369,636
41221,1,11560,대림동,2018-03-17,현대3,608-1,140.54,15,1998,69800,496.65575636829374,636
41222,1,11560,대림동,2018-03-17,코오롱,607-1,59.94,25,1998,49000,817.4841508174842,636
41223,1,11560,대림동,2018-03-17,대림현대,946-1,84.96,2,1999,50000,588.5122410546139,636
41224,1,11560,대림동,2018-03-17,보라매 신동아 파밀리에,1125,84.91,15,2016,63000,741.962077493817,636
