,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
411,411,11290,길음동,2006-03-26,길음뉴타운1단지(래미안길음1차),1279,84.96,19,2003,36800,433.1450094161959,12,1
412,412,11290,길음동,2006-03-27,길음뉴타운4단지(e편한세상),1281,84.64,16,2005,37500,443.05293005671075,12,1
413,413,11290,길음동,2006-03-28,길음뉴타운4단지(e편한세상),1281,84.64,10,2005,30000,354.4423440453686,12,1
414,414,11290,길음동,2006-03-28,돈암2-1삼부,1276,59.94,12,1998,14500,241.90857524190858,12,1
415,415,11290,길음동,2006-03-29,길음뉴타운1단지(래미안길음1차),1279,59.99,3,2003,24500,408.4014002333722,12,1
416,416,11290,길음동,2006-03-29,길음뉴타운1단지(래미안길음1차),1279,84.96,13,2003,37900,446.09227871939737,12,1
417,417,11290,길음동,2006-03-29,길음동동부센트레빌(1278-0),1278,59.998000000000005,11,2003,21300,355.0118337277909,12,1
418,418,11290,길음동,2006-03-29,길음동동부센트레빌(1278-0),1278,114.912,12,2003,41500,361.14592035644665,12,1
419,419,11290,길음동,2006-03-30,길음뉴타운2단지푸르지오,1280,84.97,12,2005,32000,376.6035071201601,12,1
420,420,11290,길음동,2006-03-31,길음뉴타운4단지(e편한세상),1281,84.64,13,2005,35100,414.6975425330813,12,1
507,507,11290,돈암동,2006-03-26,한진(609-1),609-1,113.67,14,1998,25600,225.21333685229172,12,1
508,508,11290,돈암동,2006-03-26,돈암현대아파트,1,84.39,1,1991,18000,213.2954141485958,12,1
509,509,11290,돈암동,2006-03-26,한진(609-1),609-1,59.58,14,1998,13770,231.1178247734139,12,1
510,510,11290,돈암동,2006-03-27,범양,631,59.79,15,1998,15800,264.2582371634053,12,1
511,511,11290,돈암동,2006-03-27,돈암현대아파트,1,84.39,6,1991,19400,229.88505747126436,12,1
512,512,11290,돈암동,2006-03-27,한신,609-1,68.13,4,1998,18500,271.53970350799943,12,1
