,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
9357,9357,11545,가산동,2014-02-23,두산,769,59.84,17,1998,27800,464.572192513369,425,1
9358,9358,11545,가산동,2014-02-28,두산,769,84.9,3,1998,33500,394.5818610129564,425,1
9397,9397,11545,독산동,2014-02-24,독산동중앙하이츠빌,1140,84.8768,19,2004,34500,406.4714975116875,425,1
9398,9398,11545,독산동,2014-02-24,한신아파트,1093-4,89.46,3,1991,30500,340.93449586407337,425,1
9399,9399,11545,독산동,2014-02-25,독산주공14단지,1088,38.64,8,1990,13700,354.55486542443066,425,1
9400,9400,11545,독산동,2014-02-26,독산주공14단지,1088,44.94,11,1990,14700,327.1028037383178,425,1
9401,9401,11545,독산동,2014-02-26,한신아파트,1093-4,89.46,15,1991,29700,331.9919517102616,425,1
9402,9402,11545,독산동,2014-02-26,세진(1037-31),1037-31,60.87,5,2005,23000,377.8544438968293,425,1
9403,9403,11545,독산동,2014-02-27,금천현대,711-2,84.83,12,2002,29300,345.3966757043499,425,1
9404,9404,11545,독산동,2014-02-28,독산주공14단지,1088,38.64,2,1990,13000,336.4389233954451,425,1
9405,9405,11545,독산동,2014-02-28,목화101,1132,91.02,8,1996,28000,307.6246978686003,425,1
9468,9468,11545,시흥동,2014-02-23,시흥동 월드메르디앙,806,59.81,15,2006,24900,416.31834141447916,425,1
9469,9469,11545,시흥동,2014-02-23,무지개,109-1,53.79,10,1980,21000,390.40713887339655,425,1
9470,9470,11545,시흥동,2014-02-24,백운한비치Ⅱ,1018,73.399,6,2008,28050,382.1577950653279,425,1
9471,9471,11545,시흥동,2014-02-24,럭키남서울아파트,1002-1,41.22,9,1981,17000,412.4211547792334,425,1
9472,9472,11545,시흥동,2014-02-25,관악산벽산타운5,1013,84.97,9,2004,32000,376.6035071201601,425,1
9473,9473,11545,시흥동,2014-02-25,벽산,1010,114.84,1,2000,30000,261.2330198537095,425,1
9474,9474,11545,시흥동,2014-02-25,남서울건영2,384-12,41.34,6,1989,14000,338.6550556361877,425,1
9475,9475,11545,시흥동,2014-02-26,와이즈플레이스,882-61,14.22,17,2012,9900,696.2025316455696,425,1
9476,9476,11545,시흥동,2014-02-26,벽산,1010,84.99,9,2000,29300,344.74644075773625,425,1
9477,9477,11545,시흥동,2014-02-26,럭키남서울아파트,1002-1,49.75,8,1982,23000,462.3115577889447,425,1
9478,9478,11545,시흥동,2014-02-26,스카이,989-9,83.46,5,2002,21000,251.61754133716752,425,1
9479,9479,11545,시흥동,2014-02-27,SM엘루이,791-40,71.09,6,2012,31000,436.06695737797156,425,1
9480,9480,11545,시흥동,2014-02-27,벽산,1010,84.99,17,2000,28700,337.686786680786,425,1
9481,9481,11545,시흥동,2014-02-27,우성,795-5,70.11,4,2001,22800,325.2032520325203,425,1
9482,9482,11545,시흥동,2014-02-27,관악산벽산타운5,1013,59.34,7,2004,23200,390.96730704415234,425,1
9483,9483,11545,시흥동,2014-02-27,남서울건영2,384-12,41.34,14,1989,14500,350.7498790517658,425,1
9484,9484,11545,시흥동,2014-02-28,관악산벽산타운5,1013,59.34,17,2004,23300,392.6525109538254,425,1
9485,9485,11545,시흥동,2014-02-28,관악산벽산타운5,1013,84.97,4,2004,30000,353.06578792515006,425,1
9486,9486,11545,시흥동,2014-02-28,럭키남서울아파트,1002-1,62.15,3,1981,29200,469.8310539018504,425,1
9487,9487,11545,시흥동,2014-02-28,벽산3,1006,59.94,6,1998,19250,321.1544878211545,425,1
9488,9488,11545,가산동,2014-03-01,해찬행복드림,153-9,84.45,6,2008,29500,349.3191237418591,425,1
9489,9489,11545,가산동,2014-03-01,삼익,234-46,84.69,9,1998,28000,330.6175463454953,425,1
9490,9490,11545,가산동,2014-03-01,삼익,234-46,59.94,3,1998,19000,316.98365031698364,425,1
9501,9501,11545,독산동,2014-03-01,금천현대,711-2,84.83,5,2002,29000,341.86019097017567,425,1
9502,9502,11545,독산동,2014-03-01,이랜드해가든,1143,84.935,15,2008,36000,423.85353505621947,425,1
9503,9503,11545,독산동,2014-03-01,한신아파트,1093-4,129.66,11,1991,37700,290.76045040876136,425,1
9531,9531,11545,시흥동,2014-03-01,시흥동 월드메르디앙,806,82.81,4,2006,32300,390.0495109286318,425,1
9532,9532,11545,시흥동,2014-03-01,시흥동 월드메르디앙,806,82.81,10,2006,34800,420.2391015577829,425,1
9533,9533,11545,시흥동,2014-03-01,관악산벽산타운5,1013,84.97,6,2004,32000,376.6035071201601,425,1
9534,9534,11545,시흥동,2014-03-01,관악산벽산타운5,1013,84.97,6,2004,30500,358.95021772390254,425,1
9535,9535,11545,시흥동,2014-03-01,관악산벽산타운5,1013,84.97,1,2004,28400,334.23561256914206,425,1
9536,9536,11545,시흥동,2014-03-01,관악산벽산타운5,1013,84.97,17,2004,32000,376.6035071201601,425,1
9537,9537,11545,시흥동,2014-03-01,성지,산173-8,79.42,9,1986,28500,358.8516746411483,425,1
9538,9538,11545,시흥동,2014-03-01,남서울건영아파트,992-2,53.39,5,1982,18000,337.14178685147033,425,1
