,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
3184,3184,11545,독산동,2007-09-30,아셈그린힐,184-3,59.95,10,2002,17700,295.2460383653044,91,1
3246,3246,11545,시흥동,2007-09-30,탑스빌,268-46,54.96,3,2002,15300,278.3842794759825,91,1
3247,3247,11545,시흥동,2007-09-30,관악산벽산타운5,1013,59.34,3,2004,19900,335.355578024941,91,1
3248,3248,11545,가산동,2007-10-01,드림캐슬,235-57,77.11,5,2004,19000,246.40124497471146,91,1
3249,3249,11545,가산동,2007-10-02,두산,769,59.84,21,1998,25000,417.7807486631016,91,1
3250,3250,11545,가산동,2007-10-02,두산,769,59.84,16,1998,24000,401.06951871657753,91,1
3251,3251,11545,가산동,2007-10-04,덕산,148-1,59.97,6,1995,17500,291.8125729531432,91,1
3252,3252,11545,가산동,2007-10-06,두산,769,59.84,20,1998,24300,406.08288770053474,91,1
3253,3253,11545,가산동,2007-10-06,두산,769,84.9,21,1998,36200,426.38398115429914,91,1
3282,3282,11545,독산동,2007-10-01,독산주공14단지,1088,59.22,9,1990,19800,334.3465045592705,91,1
3283,3283,11545,독산동,2007-10-02,독산주공14단지,1088,38.64,1,1990,9150,236.80124223602485,91,1
3284,3284,11545,독산동,2007-10-02,금천현대,711-2,59.82,16,2002,20300,339.3513874958208,91,1
3285,3285,11545,독산동,2007-10-03,삼익,956,59.96,5,1998,20000,333.555703802535,91,1
3286,3286,11545,독산동,2007-10-03,독산주공14단지,1088,38.64,5,1990,10000,258.7991718426501,91,1
3287,3287,11545,독산동,2007-10-03,동은노보빌(887-2),887-2,45.19,3,2003,12950,286.56782473998675,91,1
3288,3288,11545,독산동,2007-10-04,세진(1037-31),1037-31,84.45,6,2005,23500,278.2711663706335,91,1
3289,3289,11545,독산동,2007-10-05,독산주공14단지,1088,59.22,8,1990,20000,337.7237419790611,91,1
3290,3290,11545,독산동,2007-10-05,독산주공14단지,1088,59.22,1,1990,19300,325.903411009794,91,1
3291,3291,11545,독산동,2007-10-05,한신아파트,1093-4,89.46,5,1991,30500,340.93449586407337,91,1
3292,3292,11545,독산동,2007-10-06,독산주공14단지,1088,44.94,4,1990,11800,262.572318647085,91,1
3293,3293,11545,독산동,2007-10-06,태영아파트,1003-21,84.55,16,2001,25250,298.6398580721467,91,1
3341,3341,11545,시흥동,2007-10-01,관악산벽산타운5,1013,114.84,16,2004,45000,391.84952978056424,91,1
3342,3342,11545,시흥동,2007-10-01,우방,1011,84.84,1,2002,27720,326.73267326732673,91,1
3343,3343,11545,시흥동,2007-10-02,관악산벽산타운5,1013,84.97,15,2004,33900,398.96434035541955,91,1
3344,3344,11545,시흥동,2007-10-02,관악산벽산타운5,1013,84.97,6,2004,31800,374.2497352006591,91,1
3345,3345,11545,시흥동,2007-10-02,벽산,1010,84.99,1,2000,24800,291.7990351806095,91,1
3346,3346,11545,시흥동,2007-10-02,럭키남서울아파트,1002-1,41.22,11,1981,15000,363.901018922853,91,1
3347,3347,11545,시흥동,2007-10-03,럭키남서울아파트,1002-1,62.11,7,1982,27500,442.76284012236357,91,1
3348,3348,11545,시흥동,2007-10-03,관악산벽산타운5,1013,114.84,11,2004,44900,390.97875304771856,91,1
3349,3349,11545,시흥동,2007-10-03,럭키남서울아파트,1002-1,49.75,9,1982,22500,452.2613065326633,91,1
3350,3350,11545,시흥동,2007-10-03,관악산벽산타운5,1013,84.97,13,2004,34000,400.14122631517006,91,1
3351,3351,11545,시흥동,2007-10-04,남서울건영2,384-12,61.14,3,1989,18900,309.12659470068695,91,1
3352,3352,11545,시흥동,2007-10-04,무지개,109-1,53.79,9,1980,20850,387.6185164528723,91,1
3353,3353,11545,시흥동,2007-10-04,삼익,05월 13일,84.96,11,1999,31000,364.87758945386065,91,1
3354,3354,11545,시흥동,2007-10-05,우방,1011,59.91,3,2002,19500,325.4882323485228,91,1
3355,3355,11545,시흥동,2007-10-05,남서울건영2,384-12,41.34,13,1989,14000,338.6550556361877,91,1
3356,3356,11545,시흥동,2007-10-05,관악산벽산타운5,1013,84.97,6,2004,32000,376.6035071201601,91,1
3357,3357,11545,시흥동,2007-10-05,벽산,1010,84.99,8,2000,30000,352.9827038475115,91,1
3358,3358,11545,시흥동,2007-10-05,남서울건영2,384-12,84.82,10,1989,28500,336.00565904267864,91,1
3359,3359,11545,시흥동,2007-10-06,럭키남서울아파트,1002-1,62.15,11,1981,27500,442.4778761061947,91,1
3360,3360,11545,시흥동,2007-10-06,남서울건영2,384-12,41.34,1,1989,5400,130.6240928882438,91,1
