,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
7892,1,11545,독산동,2012-12-03,독산동중앙하이츠빌,1140,84.8768,11,2004,30000,353.45347609711956,361
7893,1,11545,독산동,2012-12-06,독산동아아파트,183-1,59.96,4,1997,22000,366.91127418278853,361
7908,1,11545,시흥동,2012-12-03,백운한비치Ⅱ,1018,59.213,10,2008,23000,388.42821677672134,361
7909,1,11545,시흥동,2012-12-04,관악산벽산타운5,1013,59.34,2,2004,20400,343.7815975733063,361
7910,1,11545,시흥동,2012-12-04,남서울건영2,384-12,41.34,15,1989,13500,326.5602322206096,361
7911,1,11545,시흥동,2012-12-07,성지,산173-8,79.42,13,1986,30000,377.7386048854193,361
7912,1,11545,시흥동,2012-12-07,관악산벽산타운5,1013,84.97,1,2004,29000,341.29692832764505,361
7913,1,11545,시흥동,2012-12-07,벽산,1010,114.84,1,2000,27000,235.10971786833855,361
7914,1,11545,시흥동,2012-12-07,럭키남서울아파트,1002-1,49.75,8,1982,19000,381.90954773869345,361
7915,1,11545,시흥동,2012-12-08,관악산벽산타운5,1013,59.34,13,2004,23800,401.07853050219074,361
