,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
64304,64304,11710,가락동,2018-03-26,우성,Jan-96,43.79,8,1986,59000,1347.3395752454899,638,1
64305,64305,11710,가락동,2018-03-26,sk파크타워,166-2,84.35,17,2003,69500,823.9478363959693,638,1
64306,64306,11710,가락동,2018-03-27,"가락3차쌍용스윗닷홈 101동, 102동",53,59.94,9,2005,70500,1176.176176176176,638,1
64307,64307,11710,가락동,2018-03-28,한화오벨리스크,Jan-78,30.25,20,2004,19500,644.6280991735537,638,1
64308,64308,11710,가락동,2018-03-29,가락(1차)쌍용아파트,140,59.92,2,1997,62000,1034.7129506008012,638,1
64309,64309,11710,가락동,2018-03-30,래미안파크팰리스,165,84.936,2,2007,106000,1247.9984929829518,638,1
64310,64310,11710,가락동,2018-03-31,가락쌍용(2차),06월 21일,59.88,14,1999,67100,1120.574482297929,638,1
64311,64311,11710,가락동,2018-03-31,래미안파크팰리스,165,84.936,6,2007,110000,1295.0927757370255,638,1
64312,64312,11710,가락동,2018-03-31,한화오벨리스크,Jan-78,25.32,17,2004,18000,710.9004739336493,638,1
64313,64313,11710,가락동,2018-03-31,성원상떼빌,80,99.6,6,2006,67500,677.710843373494,638,1
64338,64338,11710,거여동,2018-03-26,거여1단지,290,49.8,5,1997,51500,1034.136546184739,638,1
64339,64339,11710,거여동,2018-03-26,현대3차,46,84.94,4,1993,55000,647.5158935719331,638,1
64340,64340,11710,거여동,2018-03-29,거여1단지,290,49.8,2,1997,48500,973.8955823293173,638,1
64341,64341,11710,거여동,2018-03-30,거여4단지,293,39.6,12,1997,40500,1022.7272727272726,638,1
64342,64342,11710,거여동,2018-03-31,거여5단지,294,59.74,7,1997,54000,903.916973552059,638,1
64351,64351,11710,마천동,2018-03-26,금호어울림,319,84.96,9,2006,67500,794.4915254237288,638,1
64352,64352,11710,마천동,2018-03-27,마천금호어울림1차아파트,575,81.18,14,2002,63000,776.0532150776053,638,1
64393,64393,11710,문정동,2018-03-25,문정시영,145,39.69,10,1989,47000,1184.1773746535653,638,1
64394,64394,11710,문정동,2018-03-26,문정시영,145,39.69,12,1989,47000,1184.1773746535653,638,1
64395,64395,11710,문정동,2018-03-27,문정시영,145,35.46,4,1989,41500,1170.3327693175409,638,1
64396,64396,11710,문정동,2018-03-27,올림픽훼밀리타운,150,84.705,1,1988,111300,1313.9720205418807,638,1
