,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
18728,1,11290,길음동,2012-04-23,길음뉴타운5단지(래미안),1282,59.75,3,2006,33600,562.3430962343097,329
18729,1,11290,길음동,2012-04-24,신안파크,635-168,79.87,6,1988,25000,313.0086390384374,329
18730,1,11290,길음동,2012-04-27,길음뉴타운1단지(래미안길음1차),1279,114.98,18,2003,50000,434.8582362149939,329
18731,1,11290,길음동,2012-04-28,길음뉴타운5단지(래미안),1282,59.75,4,2006,34500,577.4058577405858,329
18732,1,11290,길음동,2012-04-28,길음뉴타운4단지(e편한세상),1281,84.64,8,2005,41000,484.4045368620038,329
18748,1,11290,돈암동,2012-04-24,한신,609-1,84.87,11,1998,40500,477.2004241781548,329
18749,1,11290,돈암동,2012-04-26,돈암현대아파트,1,68.76,2,1991,25000,363.5834787667248,329
18750,1,11290,돈암동,2012-04-27,일신건영휴먼빌아파트,524,143.51,14,2005,30000,209.0446658769424,329
18751,1,11290,돈암동,2012-04-27,한진(609-1),609-1,84.87,4,1998,32000,377.04724873335687,329
18754,1,11290,동소문동4가,2012-04-27,삼보힐하우스,103-20,84.93,1,2008,50500,594.6073236783233,329
18758,1,11290,보문동3가,2012-04-22,현대I-PARK,2,59.49,5,2003,30000,504.2864346949067,329
18761,1,11290,삼선동2가,2012-04-26,삼선푸르지오,425,59.95,1,2008,29650,494.5788156797331,329
18769,1,11290,상월곡동,2012-04-24,동아에코빌,101,84.97,16,2003,33000,388.37236671766505,329
18770,1,11290,상월곡동,2012-04-25,동아에코빌,101,59.95,20,2003,25300,422.01834862385317,329
18788,1,11290,장위동,2012-04-25,우방아파트,312,59.98,16,2001,22900,381.79393131043685,329
18818,1,11290,정릉동,2012-04-22,동일스카이,800-95,82.69,1,2010,23500,284.19397750634903,329
18819,1,11290,정릉동,2012-04-23,정릉스카이 쌍용 아파트,1014,59.9,12,1999,24000,400.6677796327212,329
18820,1,11290,정릉동,2012-04-23,풍산쉐르빌(815-1),815-1,77.29,3,2008,22800,294.99288394358905,329
18821,1,11290,정릉동,2012-04-23,정릉힐스테이트3차,1031,59.98,2,2008,34000,566.8556185395132,329
18822,1,11290,정릉동,2012-04-25,정릉힐스테이트3차,1031,84.97,5,2008,44500,523.7142520889726,329
18823,1,11290,정릉동,2012-04-26,정릉풍림아이원,239,59.88,1,2005,21400,357.3814295257181,329
18842,1,11290,종암동,2012-04-22,종암선경,34-3,75.5,7,1996,30500,403.97350993377484,329
18843,1,11290,종암동,2012-04-23,우림카이저팰리스,132,84.98,3,2008,35100,413.0383619675217,329
18844,1,11290,종암동,2012-04-23,삼성래미안,80,84.95,16,2004,35500,417.89287816362565,329
18845,1,11290,종암동,2012-04-25,래미안세레니티,133,59.92,8,2009,36500,609.1455273698264,329
18846,1,11290,종암동,2012-04-27,종암에스케이,104-1,59.86,10,1999,25800,431.0056799198129,329
18847,1,11290,종암동,2012-04-27,삼성래미안,80,59.99,12,2004,31000,516.752792132022,329
18872,1,11290,하월곡동,2012-04-23,동신,219,59.88,23,1998,23950,399.96659986639946,329
18873,1,11290,하월곡동,2012-04-24,래미안월곡,225,59.754,17,2006,32500,543.8966429025672,329
18874,1,11290,하월곡동,2012-04-25,꿈의숲푸르지오,228,59.65,11,2010,31000,519.6982397317687,329
18875,1,11290,하월곡동,2012-04-25,꿈의숲푸르지오,228,59.65,8,2010,32000,536.4626990779548,329
18876,1,11290,하월곡동,2012-04-25,코업스타클래스,46-73,151.17,24,2010,118798,785.8569822054641,329
18877,1,11290,하월곡동,2012-04-25,월곡두산위브,222,59.855,5,2003,29400,491.1870353353939,329
