,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
8878,1,11110,숭인동,2020-08-31,종로청계힐스테이트,766,59.9426,4,2009,79500,1326.2687971492728,765
8881,1,11110,익선동,2020-08-31,현대뜨레비앙,55,45.5,4,2003,28200,619.7802197802198,765
8890,1,11110,창신동,2020-08-30,창신쌍용2,703,64.66,5,1993,64000,989.7927621404269,765
8891,1,11110,창신동,2020-08-30,창신쌍용2,703,115.53,10,1993,74000,640.5262702328399,765
8892,1,11110,창신동,2020-08-31,동대문맨션,578-5,122.71,4,1973,44800,365.08841985168283,765
8903,1,11110,평창동,2020-08-31,크래스빌,46-1,187.9,1,2003,90000,478.97817988291644,765
8926,1,11110,숭인동,2020-09-01,종로청계힐스테이트,766,114.7153,7,2009,107000,932.743932152032,765
8934,1,11110,창신동,2020-09-01,동대문맨션,578-5,95.54,4,1973,35000,366.33870630102575,765
8935,1,11110,창신동,2020-09-01,창신쌍용1,702,79.87,1,1992,66250,829.4728934518592,765
8936,1,11110,창신동,2020-09-05,창신쌍용2,703,79.87,12,1993,71500,895.204707649931,765
8939,1,11110,평창동,2020-09-01,갑을,595,64.88,11,1997,27000,416.1528976572134,765
8944,1,11110,홍파동,2020-09-03,경희궁자이(2단지),199,101.991,11,2017,207000,2029.5908462511397,765
