,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
42159,42159,11650,내곡동,2017-05-10,서초더샵포레,BL-1,114.71,15,2014,115000,1002.5281143753815,592,1
42160,42160,11650,내곡동,2017-05-10,서초더샵포레,BL-1,84.6,3,2014,85300,1008.274231678487,592,1
42161,42161,11650,내곡동,2017-05-10,서초포레스타2단지,,59.09,12,2015,73000,1235.4036215941783,592,1
42162,42162,11650,내곡동,2017-05-11,서초더샵포레,BL-1,101.34,4,2014,94500,932.5044404973356,592,1
42163,42163,11650,내곡동,2017-05-12,서초더샵포레,BL-1,84.81,5,2014,83000,978.6581771017568,592,1
42164,42164,11650,내곡동,2017-05-13,서초더샵포레,BL-1,59.94,10,2014,73500,1226.2262262262263,592,1
42199,42199,11650,반포동,2017-05-07,아크로리버파크,02월 12일,84.97,13,2016,202000,2377.3096386960106,592,1
42200,42200,11650,반포동,2017-05-08,반포푸르지오,10,84.82,6,2000,110000,1296.8639471822685,592,1
42201,42201,11650,반포동,2017-05-08,반포자이,20-43,244.972,22,2009,287000,1171.5624642816322,592,1
42202,42202,11650,반포동,2017-05-08,반포자이,20-43,194.515,6,2009,250000,1285.2479243246023,592,1
42203,42203,11650,반포동,2017-05-08,한신3차,01월 01일,108.89,5,1978,167000,1533.657819818165,592,1
42204,42204,11650,반포동,2017-05-09,래미안퍼스티지,01월 18일,222.15,24,2009,310000,1395.4535223947782,592,1
42205,42205,11650,반포동,2017-05-09,반포미도,Apr-60,84.96,6,1987,115000,1353.5781544256122,592,1
42206,42206,11650,반포동,2017-05-09,베로니스6차,551-67,144.24,4,2008,167000,1157.7925679423183,592,1
42207,42207,11650,반포동,2017-05-09,반포자이,20-43,132.439,3,2009,218000,1646.0408187920477,592,1
42208,42208,11650,반포동,2017-05-10,반포자이,20-43,165.446,5,2009,232700,1406.5012148979124,592,1
42209,42209,11650,반포동,2017-05-10,반포자이,20-43,59.98,3,2009,119900,1998.9996665555186,592,1
42210,42210,11650,반포동,2017-05-10,반포자이,20-43,132.439,12,2009,198000,1495.027899636814,592,1
42211,42211,11650,반포동,2017-05-10,반포자이,20-43,244.543,6,2009,312000,1275.849237148477,592,1
42212,42212,11650,반포동,2017-05-11,반포자이,20-43,84.99799999999999,18,2009,161500,1900.044706934281,592,1
