,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
54084,54084,11350,공릉동,2013-03-03,시영2단지(라이프)아파트,707,39.6,13,1994,14800,373.73737373737373,374,1
54085,54085,11350,공릉동,2013-03-03,풍림아파트A,725,59.94,12,2001,27500,458.79212545879216,374,1
54086,54086,11350,공릉동,2013-03-03,공릉동 한보에센시티아파트,743,84.93,14,2000,33000,388.55528081949836,374,1
54087,54087,11350,공릉동,2013-03-04,서일이츠뷰,371-11,84.99799999999999,3,2005,29900,351.7729828937152,374,1
54088,54088,11350,공릉동,2013-03-04,현대성우아파트,741,59.98,16,2000,21000,350.11670556852283,374,1
54089,54089,11350,공릉동,2013-03-04,시영2단지(라이프)아파트,707,39.6,12,1994,15500,391.4141414141414,374,1
54090,54090,11350,공릉동,2013-03-04,대아2차아파트,492-1,84.69,8,2000,27000,318.8097768331562,374,1
54091,54091,11350,공릉동,2013-03-04,삼익4단지아파트,714,49.5,13,1994,20150,407.07070707070704,374,1
54092,54092,11350,공릉동,2013-03-04,풍림아파트A,725,114.78,8,2001,40500,352.84892838473604,374,1
54093,54093,11350,공릉동,2013-03-05,풍림아파트A,725,84.99,19,2001,36500,429.462289681139,374,1
54094,54094,11350,공릉동,2013-03-05,비선아파트,109,48.6,11,1999,22000,452.67489711934155,374,1
54095,54095,11350,공릉동,2013-03-05,태강아파트,81,49.6,4,1999,19300,389.11290322580646,374,1
54096,54096,11350,공릉동,2013-03-06,풍림아파트A,725,59.94,11,2001,30200,503.83717050383717,374,1
54097,54097,11350,공릉동,2013-03-06,풍림아파트A,725,114.78,18,2001,46500,405.1228437009932,374,1
54098,54098,11350,공릉동,2013-03-06,시영2단지(라이프)아파트,707,39.6,7,1994,15100,381.3131313131313,374,1
54099,54099,11350,공릉동,2013-03-06,대주파크빌아파트,751,80.992,7,2003,30500,376.5804030027657,374,1
54100,54100,11350,공릉동,2013-03-07,태강아파트,81,49.6,9,1999,20000,403.22580645161287,374,1
54101,54101,11350,공릉동,2013-03-07,태강아파트,81,59.38,5,1999,23000,387.33580330077467,374,1
54102,54102,11350,공릉동,2013-03-08,풍림아파트A,725,114.78,10,2001,46000,400.7666840913051,374,1
54103,54103,11350,공릉동,2013-03-08,삼익아파트,737,51.03,5,1995,18850,369.39055457573977,374,1
54104,54104,11350,공릉동,2013-03-09,시영3차(라이프)아파트,715,49.5,8,1994,20850,421.2121212121212,374,1
54105,54105,11350,공릉동,2013-03-09,삼익4단지아파트,714,59.04,6,1994,23000,389.56639566395665,374,1
54106,54106,11350,공릉동,2013-03-09,시영2단지(라이프)아파트,707,49.5,10,1994,20000,404.04040404040404,374,1
54107,54107,11350,공릉동,2013-03-09,태릉우성아파트,254,66.87,1,1985,25000,373.8597278301181,374,1
54108,54108,11350,공릉동,2013-03-09,비선아파트,109,48.6,2,1999,19900,409.4650205761317,374,1
54109,54109,11350,공릉동,2013-03-09,태강아파트,81,49.6,7,1999,20300,409.2741935483871,374,1
54110,54110,11350,공릉동,2013-03-09,두산힐스빌아파트,747,84.9,6,2000,35500,418.13898704358064,374,1
54111,54111,11350,공릉동,2013-03-09,두산힐스빌아파트,747,60.0,2,2000,26500,441.6666666666667,374,1
54190,54190,11350,상계동,2013-03-04,상계현대1차,1055,83.92,10,1993,25500,303.860819828408,374,1
54191,54191,11350,상계동,2013-03-04,수락현대,1272,84.87,6,1995,28500,335.807705903146,374,1
54192,54192,11350,상계동,2013-03-04,벽산,173-1,59.9,10,1989,21900,365.6093489148581,374,1
54193,54193,11350,상계동,2013-03-04,상계주공4(고층),749-5,58.01,10,1988,24000,413.7217721082572,374,1
54194,54194,11350,상계동,2013-03-04,한일유앤아이,1309,59.876999999999995,4,2005,30500,509.37755732585134,374,1
54195,54195,11350,상계동,2013-03-04,상계주공6(고층),720,58.01,5,1988,23500,405.1025685226685,374,1
54196,54196,11350,상계동,2013-03-04,보람2단지,639,68.99,11,1988,24500,355.12393100449344,374,1
54197,54197,11350,상계동,2013-03-04,상계주공1(고층),765,58.01,15,1988,21000,362.00655059472507,374,1
54198,54198,11350,상계동,2013-03-04,보람1단지,639,54.59,15,1988,17800,326.0670452463821,374,1
54199,54199,11350,상계동,2013-03-04,보람1단지,639,44.33,15,1988,14450,325.96435822242273,374,1
54200,54200,11350,상계동,2013-03-04,상계주공7(고층),691,45.9,9,1988,19100,416.12200435729847,374,1
54201,54201,11350,상계동,2013-03-04,청암2단지,1276,59.96,14,2001,22400,373.5823882588392,374,1
54202,54202,11350,상계동,2013-03-05,대동황토방,1284,114.72,9,2001,42000,366.10878661087867,374,1
54203,54203,11350,상계동,2013-03-05,한신1차,135,53.96,3,1987,18800,348.40622683469235,374,1
54204,54204,11350,상계동,2013-03-05,벽산,173-1,59.9,12,1989,20500,342.23706176961605,374,1
54205,54205,11350,상계동,2013-03-05,상계신동아,463,59.4,14,1995,19500,328.2828282828283,374,1
54206,54206,11350,상계동,2013-03-05,상계주공9(고층),670,49.94,12,1988,20000,400.48057669203047,374,1
54207,54207,11350,상계동,2013-03-05,상계주공9(고층),670,79.07,5,1988,34000,429.9987352978374,374,1
54208,54208,11350,상계동,2013-03-05,상계주공1(고층),765,41.3,12,1988,20000,484.26150121065376,374,1
54209,54209,11350,상계동,2013-03-05,현대2차,1078,82.68,15,1993,24900,301.1611030478955,374,1
54210,54210,11350,상계동,2013-03-06,양우,1299,79.4198,9,2002,33500,421.80917101277015,374,1
54211,54211,11350,상계동,2013-03-06,상계1차중앙하이츠,1279,84.6,2,1997,34500,407.8014184397163,374,1
54212,54212,11350,상계동,2013-03-06,비콘드림힐3,1310,84.978,4,2005,33500,394.21968038786514,374,1
54213,54213,11350,상계동,2013-03-06,수락산벨리체,1265,114.92,8,2000,46500,404.62930734423946,374,1
54214,54214,11350,상계동,2013-03-06,은빛1단지,1255,59.95,7,1998,23200,386.98915763135943,374,1
54215,54215,11350,상계동,2013-03-06,은빛1단지,1255,59.95,12,1998,23500,391.99332777314424,374,1
54216,54216,11350,상계동,2013-03-06,한신4차,995,84.84,5,1995,27000,318.2461103253182,374,1
54217,54217,11350,상계동,2013-03-06,상계주공1(고층),765,41.3,6,1988,15400,372.8813559322034,374,1
54218,54218,11350,상계동,2013-03-06,상계주공2(고층),740,32.39,14,1987,13050,402.90213028712566,374,1
54219,54219,11350,상계동,2013-03-06,임광,694,106.25,7,1989,46300,435.7647058823529,374,1
54220,54220,11350,상계동,2013-03-06,상계주공10(고층),666,59.2,12,1988,23400,395.27027027027026,374,1
54221,54221,11350,상계동,2013-03-06,상계주공10(고층),666,45.77,3,1988,16800,367.05265457723397,374,1
54222,54222,11350,상계동,2013-03-06,수락리버시티3단지,1312,84.81,2,2009,31300,369.0602523287348,374,1
54223,54223,11350,상계동,2013-03-07,상계주공7(고층),691,45.9,15,1988,17500,381.2636165577342,374,1
54224,54224,11350,상계동,2013-03-07,상계현대3차,1063,84.96,12,1999,29500,347.22222222222223,374,1
54225,54225,11350,상계동,2013-03-07,상계주공6(고층),720,59.28,4,1988,24700,416.6666666666667,374,1
54226,54226,11350,상계동,2013-03-07,상계주공9(고층),670,41.3,4,1988,15300,370.46004842615014,374,1
54227,54227,11350,상계동,2013-03-07,상계주공4(고층),749-5,32.39,11,1988,14000,432.23217042297006,374,1
54228,54228,11350,상계동,2013-03-07,상계현대3차,1063,84.96,6,1999,30400,357.8154425612053,374,1
54229,54229,11350,상계동,2013-03-07,수락리버시티3단지,1312,84.88,14,2009,34700,408.8124410933082,374,1
54230,54230,11350,상계동,2013-03-07,상계주공16(고층),624,59.39,1,1988,19000,319.9191783128473,374,1
54231,54231,11350,상계동,2013-03-07,한신3차,458,60.44,2,1990,19000,314.36135009927204,374,1
54232,54232,11350,상계동,2013-03-07,벽산,173-1,46.8,6,1989,15400,329.0598290598291,374,1
54233,54233,11350,상계동,2013-03-07,상계대림,172,59.67,9,1989,22500,377.07390648567116,374,1
54234,54234,11350,상계동,2013-03-07,한신1차,135,53.96,15,1987,18400,340.993328391401,374,1
54235,54235,11350,상계동,2013-03-07,상계주공3(고층),730-2,58.01,2,1987,24750,426.65057748664026,374,1
54236,54236,11350,상계동,2013-03-07,상계주공13(고층),637,49.94,3,1989,17200,344.41329595514617,374,1
54237,54237,11350,상계동,2013-03-08,한신1차,135,53.96,1,1987,17000,315.0481838398814,374,1
54238,54238,11350,상계동,2013-03-08,벽산,173-1,46.8,10,1989,16200,346.1538461538462,374,1
54239,54239,11350,상계동,2013-03-08,상계주공14(고층),626,41.3,5,1989,14100,341.40435835351093,374,1
54240,54240,11350,상계동,2013-03-08,보람1단지,639,54.59,13,1988,18900,346.2172559076754,374,1
54241,54241,11350,상계동,2013-03-08,보람1단지,639,54.59,2,1988,17000,311.41234658362333,374,1
54242,54242,11350,상계동,2013-03-08,보람1단지,639,54.59,9,1988,19000,348.0490932405202,374,1
54243,54243,11350,상계동,2013-03-08,상계주공7(고층),691,58.01,11,1988,24300,418.8932942596104,374,1
