,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
57591,57591,11740,강일동,2019-02-20,강일리버파크4단지,673,84.83,4,2009,60000,707.2969468348462,685,1
57592,57592,11740,고덕동,2019-02-18,고덕래미안 힐스테이트아파트,688,84.94,28,2016,114500,1348.0103602542972,685,1
57593,57593,11740,고덕동,2019-02-22,고덕래미안 힐스테이트아파트,688,59.23,13,2016,86500,1460.4085767347628,685,1
57594,57594,11740,고덕동,2019-02-23,고덕래미안 힐스테이트아파트,688,84.94,32,2016,107000,1259.7127384035791,685,1
57595,57595,11740,고덕동,2019-02-23,아남1,486,71.2,2,1996,52500,737.3595505617977,685,1
57611,57611,11740,길동,2019-02-17,다성이즈빌(387-4),387-4,14.45,9,2018,15500,1072.6643598615917,685,1
57612,57612,11740,길동,2019-02-18,강동큐브,456-3,12.49,9,2013,12000,960.7686148919136,685,1
57613,57613,11740,길동,2019-02-19,다오아트빌,383-7,74.47,7,2001,41500,557.2713844501142,685,1
57614,57614,11740,길동,2019-02-22,신동아,160,60.39,12,1983,48000,794.8335817188276,685,1
57620,57620,11740,둔촌동,2019-02-20,둔촌주공2단지,174-1,51.67,4,1980,122000,2361.1379910973483,685,1
57621,57621,11740,둔촌동,2019-02-21,둔촌주공4단지,170-1,99.61,1,1980,148000,1485.7945989358498,685,1
57622,57622,11740,둔촌동,2019-02-22,광남캐스빌103동,435-3,84.75,2,2004,60000,707.9646017699115,685,1
57643,57643,11740,성내동,2019-02-19,성내동삼성아파트,590,84.99,5,1999,77500,911.8719849394047,685,1
57644,57644,11740,성내동,2019-02-21,원다빌2,592,67.17,9,2002,48400,720.5597737085008,685,1
57645,57645,11740,성내동,2019-02-23,성내동삼성아파트,590,59.88,14,1999,60000,1002.004008016032,685,1
57646,57646,11740,성내동,2019-02-23,성안마을청구,295,59.93,4,2002,53200,887.7023193726013,685,1
57650,57650,11740,암사동,2019-02-18,삼성광나루,508,84.79,11,2002,74800,882.1795022997994,685,1
57651,57651,11740,암사동,2019-02-19,다성이즈빌Ⅰ,488-3,84.84,2,2009,41800,492.6921263554927,685,1
57656,57656,11740,천호동,2019-02-18,대우한강베네시티,425-5,114.63,21,2007,75500,658.6408444560761,685,1
57657,57657,11740,천호동,2019-02-19,천호롯데아파트,Apr-55,59.99,16,1999,40500,675.1125187531255,685,1
57658,57658,11740,천호동,2019-02-19,코오롱상가아파트,410-100,82.5,3,1988,45000,545.4545454545455,685,1
57659,57659,11740,천호동,2019-02-20,우성,01월 19일,84.93,13,1985,60000,706.4641469445426,685,1
57660,57660,11740,천호동,2019-02-21,동아하이빌아파트,217-132,114.98,14,2000,67800,589.6677683075317,685,1
57661,57661,11740,천호동,2019-02-21,동구햇살아파트,567,91.16,7,2002,48000,526.5467310223783,685,1
57662,57662,11740,천호동,2019-02-23,성원아파트,564,60.0,6,1998,44300,738.3333333333334,685,1
