,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
51131,51131,11470,목동,2019-04-28,목동신시가지1,901,88.5,12,1985,125000,1412.4293785310736,695,1
51132,51132,11470,목동,2019-04-29,목동효성,539-4,84.8,14,2003,66500,784.1981132075472,695,1
51133,51133,11470,목동,2019-04-29,목동신시가지3,903,95.74,2,1986,140000,1462.2937121370378,695,1
51134,51134,11470,목동,2019-04-30,하이페리온2,961,155.586,34,2006,163000,1047.6521023742496,695,1
51135,51135,11470,목동,2019-04-30,트라팰리스 웨스턴에비뉴,962,112.33,14,2009,161500,1437.7281224962164,695,1
51136,51136,11470,목동,2019-04-30,현대하이페리온,916,138.2,35,2003,167500,1212.0115774240232,695,1
51171,51171,11470,신월동,2019-04-29,대성유니드,1033,90.61,8,2004,49500,546.2973181768017,695,1
51172,51172,11470,신월동,2019-04-29,금용,533-1,59.99,5,1998,28900,481.74695782630437,695,1
51173,51173,11470,신월동,2019-04-30,신월시영,987-1,43.2,3,1988,28800,666.6666666666666,695,1
51174,51174,11470,신월동,2019-04-30,롯데캐슬(1057-1),1057-1,84.63,12,2010,59000,697.1523100555358,695,1
51244,51244,11470,신정동,2019-04-28,목동신시가지13,327,151.76,2,1987,148000,975.2240379546653,695,1
51245,51245,11470,신정동,2019-04-29,블레스빌,340,79.43,11,2002,54700,688.6566788367115,695,1
51246,51246,11470,신정동,2019-04-30,목동신시가지14,329,55.02,8,1987,74500,1354.0530716103235,695,1
51247,51247,11470,신정동,2019-04-30,푸른마을3,1283,59.91,4,2001,41000,684.3598731430479,695,1
51248,51248,11470,목동,2019-05-01,애드웰(534),534,84.55,7,2004,46100,545.2395032525134,695,1
51249,51249,11470,목동,2019-05-01,목화,736-4,59.83,5,1996,28000,467.99264582985126,695,1
51250,51250,11470,목동,2019-05-01,목동청구한신아파트,929,84.76,9,1997,92000,1085.4176498348277,695,1
51251,51251,11470,목동,2019-05-01,목동신시가지3,903,95.74,3,1986,130000,1357.8441612701067,695,1
51252,51252,11470,목동,2019-05-02,현대I-PARK,940,82.81,1,2003,76300,921.3863060016906,695,1
