,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
1865,1,11140,순화동,2008-05-18,순화동더샵,151,84.9,8,2007,48000,565.3710247349823,124
1866,1,11140,순화동,2008-05-20,순화동더샵,151,84.9,19,2007,49000,577.1495877502945,124
1867,1,11140,순화동,2008-05-20,바비엥3,215,70.81,14,2006,33290,470.13133738172576,124
1896,1,11140,신당동,2008-05-19,현대,840,83.97,2,1993,37900,451.351673216625,124
1897,1,11140,신당동,2008-05-20,남산타운,844,114.88,3,2002,72000,626.740947075209,124
1898,1,11140,신당동,2008-05-20,삼성V아파트A동,290-42,81.63,4,2007,32800,401.8130589244151,124
1899,1,11140,신당동,2008-05-20,현대,840,79.11,6,1993,40000,505.6250790039186,124
1900,1,11140,신당동,2008-05-21,청구파크뷰,292-35,84.39,4,2003,33500,396.96646522099775,124
1901,1,11140,신당동,2008-05-21,약수하이츠,842,65.37,5,1999,40000,611.9014838610983,124
1902,1,11140,신당동,2008-05-21,삼성,843,84.96,21,1999,52800,621.4689265536724,124
1903,1,11140,신당동,2008-05-22,남산타운,844,59.94,10,2002,38500,642.308975642309,124
1904,1,11140,신당동,2008-05-22,현대,840,83.97,13,1993,41300,491.8423246397523,124
1905,1,11140,신당동,2008-05-22,남산타운,844,84.88,7,2002,57000,671.536286522149,124
1906,1,11140,신당동,2008-05-22,남산타운,844,114.88,7,2002,72000,626.740947075209,124
1907,1,11140,신당동,2008-05-22,남산타운,844,114.88,5,2002,76000,661.5598885793872,124
1908,1,11140,신당동,2008-05-22,약수하이츠,842,114.92,19,1999,71000,617.8210929342151,124
1909,1,11140,신당동,2008-05-23,남산타운,844,59.94,16,2002,42000,700.7007007007007,124
1910,1,11140,신당동,2008-05-24,삼성V아파트A동,290-42,81.63,3,2007,36000,441.01433296582144,124
1911,1,11140,신당동,2008-05-24,약수하이츠,842,65.37,15,1999,45500,696.0379378919994,124
1931,1,11140,중림동,2008-05-21,삼성사이버빌리지,200,84.95,8,2001,61300,721.6009417304297,124
1932,1,11140,중림동,2008-05-23,삼성사이버빌리지,200,84.95,17,2001,65500,771.0417892878163,124
