,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
58247,1,11500,가양동,2018-06-20,한강타운,1460,84.99,8,1993,69000,811.8602188492764,650
58248,1,11500,가양동,2018-06-20,한강타운,1460,84.99,15,1993,63000,741.2636780797741,650
58249,1,11500,가양동,2018-06-20,가양6단지,1485,58.65,14,1992,51000,869.5652173913044,650
58250,1,11500,가양동,2018-06-23,가양2단지(성지),1461,49.56,1,1992,37700,760.6941081517352,650
58251,1,11500,가양동,2018-06-23,가양우성,03월 14일,84.85,6,1990,62000,730.7012374779023,650
58252,1,11500,가양동,2018-06-23,강변,1475,34.44,11,1992,31700,920.4413472706157,650
58253,1,11500,가양동,2018-06-23,가양도시개발9-2단지,1490,34.44,13,1993,29980,870.4994192799071,650
58265,1,11500,공항동,2018-06-22,공항동부센트레빌,1374,84.99,13,2009,59900,704.7887986821979,650
58275,1,11500,내발산동,2018-06-18,마곡수명산파크1단지,742,84.68,7,2007,74000,873.8781294284364,650
58276,1,11500,내발산동,2018-06-18,우장산힐스테이트,657,59.98,5,2005,73400,1223.7412470823608,650
58277,1,11500,내발산동,2018-06-19,우장산힐스테이트,657,59.98,11,2005,70000,1167.0556852284096,650
58278,1,11500,내발산동,2018-06-20,청솔파인힐(736-0),736,84.64,6,2005,44500,525.7561436672968,650
58279,1,11500,내발산동,2018-06-22,우장산힐스테이트,657,59.98,16,2005,71000,1183.7279093031011,650
58280,1,11500,내발산동,2018-06-23,마곡수명산파크5단지,749,59.84,8,2008,63000,1052.807486631016,650
58281,1,11500,내발산동,2018-06-23,우장산힐스테이트,657,126.65,3,2005,96500,761.9423608369522,650
58317,1,11500,등촌동,2018-06-18,주공3,688,58.14,11,1995,56500,971.7922256621947,650
58318,1,11500,등촌동,2018-06-18,태진아름,676,59.94,5,1995,42700,712.379045712379,650
58319,1,11500,등촌동,2018-06-19,등촌동아이파크,715,134.9883,14,2004,81800,605.9784440577442,650
58320,1,11500,등촌동,2018-06-21,"등촌1,2단지주공아파트",687,41.85,5,1995,37800,903.2258064516129,650
58321,1,11500,등촌동,2018-06-21,계명위너스,646-29,27.68,5,2011,21000,758.6705202312139,650
58322,1,11500,등촌동,2018-06-21,신세계,515-41,64.7,10,2001,27000,417.3106646058732,650
58323,1,11500,등촌동,2018-06-21,코오롱하늘채,714,84.96,12,2003,59000,694.4444444444445,650
58324,1,11500,등촌동,2018-06-23,주공3,688,58.14,2,1995,54000,928.7925696594427,650
58325,1,11500,등촌동,2018-06-23,"등촌7,8단지주공아파트",707,41.85,9,1994,36000,860.2150537634408,650
58326,1,11500,등촌동,2018-06-23,대동황토방,631-9,59.94,4,2000,48100,802.4691358024692,650
58336,1,11500,마곡동,2018-06-19,마곡엠벨리(15단지),751,84.88,14,2014,94000,1107.445805843544,650
58337,1,11500,마곡동,2018-06-23,마곡엠밸리8단지,741,84.49,7,2016,98000,1159.90057995029,650
58338,1,11500,마곡동,2018-06-23,마곡엠밸리6단지,743,84.84,15,2014,99000,1166.902404526167,650
58339,1,11500,마곡동,2018-06-23,마곡엠벨리(14단지),750,84.88,9,2014,90000,1060.3204524033931,650
58340,1,11500,마곡동,2018-06-23,마곡엠벨리(14단지),750,84.95,10,2014,100000,1177.1630370806356,650
58370,1,11500,방화동,2018-06-17,방화12도시개발공사,852,59.34,3,1994,34100,574.654533198517,650
58371,1,11500,방화동,2018-06-18,마곡경남아너스빌,888,84.98,10,2007,62800,738.9974111555659,650
58372,1,11500,방화동,2018-06-19,방화그린,839,39.76,3,1993,23500,591.0462776659961,650
58373,1,11500,방화동,2018-06-19,방화3차우림필유,546-1,59.89,2,2005,35800,597.7625647019536,650
58374,1,11500,방화동,2018-06-19,방화12도시개발공사,852,39.58,7,1994,25000,631.6321374431532,650
58375,1,11500,방화동,2018-06-19,길성그랑프리텔,867,77.8,4,2002,47000,604.1131105398458,650
58376,1,11500,방화동,2018-06-20,신세계아파트,903,45.86,4,2018,26500,577.845617095508,650
58377,1,11500,방화동,2018-06-20,대림e-편한세상,874,67.68,6,2003,45500,672.2813238770685,650
58378,1,11500,방화동,2018-06-20,방화5,814,33.18,11,1994,24500,738.3966244725739,650
58379,1,11500,방화동,2018-06-21,장미,841,49.2,2,1994,31000,630.081300813008,650
58380,1,11500,방화동,2018-06-23,방화그린,839,33.18,8,1993,20900,629.8975286317059,650
58381,1,11500,방화동,2018-06-23,방화4단지,831,134.65,12,1994,69300,514.6676568882287,650
58382,1,11500,방화동,2018-06-23,마곡우림필유아파트,876,77.292,12,2003,52500,679.24235367179,650
58421,1,11500,염창동,2018-06-18,대림,262-2,84.87,7,1999,59900,705.7853187227524,650
58422,1,11500,염창동,2018-06-18,삼성한마음,244-2,59.94,7,1995,40000,667.3340006673341,650
58423,1,11500,염창동,2018-06-18,벽산늘푸른,290,84.94,2,1998,47600,560.3955733458912,650
58424,1,11500,염창동,2018-06-20,강변월드메르디앙,240-1,122.1243,1,2010,73500,601.8458242954105,650
58425,1,11500,염창동,2018-06-20,한강동아,293,59.97,2,1998,43000,717.0251792562948,650
58426,1,11500,염창동,2018-06-22,길훈,294,84.8,1,1999,52500,619.1037735849056,650
58427,1,11500,염창동,2018-06-22,삼성한마음,244-2,59.94,5,1995,45000,750.7507507507507,650
58428,1,11500,염창동,2018-06-23,길훈,294,59.94,5,1999,52000,867.5342008675342,650
58429,1,11500,염창동,2018-06-23,삼성한아름,264-27,84.89,1,1993,47300,557.1916597950288,650
58430,1,11500,염창동,2018-06-23,강변코아루,303,84.77,1,2007,59800,705.4382446620267,650
58491,1,11500,화곡동,2018-06-18,강서힐스테이트,1165,59.99,5,2015,71500,1191.8653108851474,650
58492,1,11500,화곡동,2018-06-19,중앙화곡하이츠,351-89,66.24,2,1988,24700,372.8864734299517,650
58493,1,11500,화곡동,2018-06-20,삼성다빈치(917-14),917-14,14.35,10,2015,10550,735.1916376306621,650
58494,1,11500,화곡동,2018-06-21,그랜드아이파크,1095,181.17,9,2010,90007,496.8096263178231,650
58495,1,11500,화곡동,2018-06-21,탑건진선미,1155,84.92,3,2005,41800,492.2279792746114,650
58496,1,11500,화곡동,2018-06-21,우장산롯데캐슬,1145,134.99,6,2003,85000,629.6762723164678,650
58497,1,11500,화곡동,2018-06-23,성재센트리움아파트(343-35),343-35,22.52,8,2015,19500,865.8969804618117,650
