,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
33686,1,11260,망우동,2019-02-18,염광,178-80,69.1,5,1984,29900,432.7062228654125,685
33687,1,11260,망우동,2019-02-22,신원,573,59.62,17,1999,29500,494.80040254948005,685
33688,1,11260,망우동,2019-02-23,EG Soul Leader,506-8,13.42,5,2012,9400,700.4470938897168,685
33706,1,11260,면목동,2019-02-20,경남아너스빌,1529,59.981,8,2006,51000,850.2692519297777,685
33707,1,11260,면목동,2019-02-22,늘푸른동아,715,114.73,17,2002,61000,531.6830820186525,685
33708,1,11260,면목동,2019-02-23,라이프미성,1-41,54.32,8,1995,20700,381.0751104565538,685
33709,1,11260,면목동,2019-02-23,현대,1502,84.09,14,1994,55300,657.6287311214176,685
33720,1,11260,묵동,2019-02-17,묵동자이(2단지),170-1,101.91,25,2010,68200,669.2179373957414,685
33721,1,11260,묵동,2019-02-19,신내두산,20,102.7,4,1995,69400,675.7546251217137,685
33722,1,11260,묵동,2019-02-20,신내두산,20,102.7,6,1995,66800,650.4381694255112,685
33728,1,11260,상봉동,2019-02-18,프레미어스엠코,500,111.56,9,2013,82000,735.0304768734313,685
33733,1,11260,신내동,2019-02-20,신내6대주,650,39.84,3,1996,27300,685.2409638554217,685
33734,1,11260,신내동,2019-02-23,성원,783,84.32,7,1994,45000,533.6812144212524,685
33743,1,11260,중화동,2019-02-21,범양프레체,208-4,17.94,14,2012,12200,680.0445930880713,685
33744,1,11260,중화동,2019-02-22,한신1차,450,50.37,24,1998,36500,724.6376811594204,685
