,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
3013,3013,11290,길음동,2006-10-15,길음동동부센트레빌(1278-0),1278,84.844,9,2003,33000,388.9491301683089,41,1
3014,3014,11290,길음동,2006-10-16,길음뉴타운4단지(e편한세상),1281,59.97,1,2005,23000,383.52509588127396,41,1
3015,3015,11290,길음동,2006-10-16,길음뉴타운1단지(래미안길음1차),1279,84.96,4,2003,43000,506.12052730696803,41,1
3016,3016,11290,길음동,2006-10-16,길음뉴타운2단지푸르지오,1280,59.99,14,2005,25000,416.7361226871145,41,1
3017,3017,11290,길음동,2006-10-16,돈암2-1삼부,1276,59.94,8,1998,17400,290.29029029029033,41,1
3018,3018,11290,길음동,2006-10-16,길음뉴타운1단지(래미안길음1차),1279,84.96,5,2003,44000,517.8907721280603,41,1
3019,3019,11290,길음동,2006-10-16,길음뉴타운1단지(래미안길음1차),1279,59.99,17,2003,27000,450.07501250208367,41,1
3020,3020,11290,길음동,2006-10-16,돈암2-1삼부,1276,84.52,6,1998,23000,272.12494084240416,41,1
3021,3021,11290,길음동,2006-10-16,길음뉴타운1단지(래미안길음1차),1279,59.99,12,2003,27500,458.40973495582597,41,1
3022,3022,11290,길음동,2006-10-17,길음뉴타운2단지푸르지오,1280,84.97,14,2005,43500,511.9453924914676,41,1
3023,3023,11290,길음동,2006-10-17,길음뉴타운1단지(래미안길음1차),1279,59.99,15,2003,29500,491.7486247707951,41,1
3024,3024,11290,길음동,2006-10-17,길음뉴타운1단지(래미안길음1차),1279,59.99,10,2003,26900,448.4080680113352,41,1
3025,3025,11290,길음동,2006-10-17,길음뉴타운4단지(e편한세상),1281,59.97,16,2005,28500,475.2376188094047,41,1
3026,3026,11290,길음동,2006-10-17,길음뉴타운2단지푸르지오,1280,84.97,4,2005,42800,503.7071907732141,41,1
3027,3027,11290,길음동,2006-10-17,길음동동부센트레빌(1278-0),1278,84.844,4,2003,34500,406.62863608505023,41,1
3028,3028,11290,길음동,2006-10-18,길음뉴타운4단지(e편한세상),1281,84.64,8,2005,45200,534.0264650283553,41,1
3029,3029,11290,길음동,2006-10-18,길음뉴타운4단지(e편한세상),1281,114.88,10,2005,66000,574.5125348189415,41,1
3030,3030,11290,길음동,2006-10-18,길음뉴타운2단지푸르지오,1280,84.97,10,2005,30860,363.18700717900435,41,1
3031,3031,11290,길음동,2006-10-18,길음뉴타운1단지(래미안길음1차),1279,59.99,4,2003,25300,421.73695615935986,41,1
3032,3032,11290,길음동,2006-10-18,돈암2-1삼부,1276,84.13,15,1998,22300,265.06596933317485,41,1
3033,3033,11290,길음동,2006-10-19,돈암2-1삼부,1276,111.71,2,1998,31000,277.5042520812819,41,1
3034,3034,11290,길음동,2006-10-19,돈암2-1삼부,1276,59.94,2,1998,17000,283.616950283617,41,1
3035,3035,11290,길음동,2006-10-19,돈암2-1삼부,1276,84.13,6,1998,23800,282.89551883989066,41,1
3036,3036,11290,길음동,2006-10-21,길음현대,1277,32.98,7,2000,9300,281.98908429351127,41,1
3126,3126,11290,돈암동,2006-10-15,한신,609-1,68.13,11,1998,18800,275.9430500513724,41,1
3127,3127,11290,돈암동,2006-10-15,동부센트레빌,633,80.54,2,2003,32850,407.871864911845,41,1
3128,3128,11290,돈암동,2006-10-15,이수브라운스톤돈암,636,84.97,8,2004,41500,488.4076732964576,41,1
3129,3129,11290,돈암동,2006-10-15,한진(609-1),609-1,84.87,17,1998,28800,339.3425238600212,41,1
3130,3130,11290,돈암동,2006-10-15,한신,609-1,84.87,10,1998,29000,341.6990691646047,41,1
3131,3131,11290,돈암동,2006-10-15,돈암동 풍림아파트 101~105동,632,114.41,12,1999,34000,297.1768202080238,41,1
3132,3132,11290,돈암동,2006-10-16,한신,609-1,68.13,3,1998,17400,255.3940995156319,41,1
3133,3133,11290,돈암동,2006-10-16,돈암동삼성,01월 15일,114.66,11,1999,39000,340.13605442176873,41,1
3134,3134,11290,돈암동,2006-10-16,범양,631,84.92,20,1998,26500,312.0584079133302,41,1
3135,3135,11290,돈암동,2006-10-16,한진(609-1),609-1,132.96,15,1998,51000,383.5740072202166,41,1
3136,3136,11290,돈암동,2006-10-16,돈암동삼성,01월 15일,84.59,3,1999,25000,295.54320841707056,41,1
3137,3137,11290,돈암동,2006-10-17,돈암동삼성,01월 15일,59.4,5,1999,15500,260.94276094276097,41,1
3138,3138,11290,돈암동,2006-10-17,돈암현대아파트,1,84.39,1,1991,20950,248.25216257850457,41,1
3139,3139,11290,돈암동,2006-10-17,한진(609-1),609-1,84.87,20,1998,25000,294.5681630729351,41,1
3140,3140,11290,돈암동,2006-10-17,한진(609-1),609-1,84.87,1,1998,22000,259.21998350418284,41,1
3141,3141,11290,돈암동,2006-10-17,한진(609-1),609-1,84.87,11,1998,29500,347.5904324260634,41,1
3142,3142,11290,돈암동,2006-10-17,한진(609-1),609-1,152.25,20,1998,48000,315.27093596059115,41,1
3143,3143,11290,돈암동,2006-10-17,동부센트레빌,633,80.54,17,2003,35800,444.4996275142786,41,1
3144,3144,11290,돈암동,2006-10-17,돈암동삼성,01월 15일,84.59,22,1999,25500,301.45407258541195,41,1
3145,3145,11290,돈암동,2006-10-17,일신건영휴먼빌아파트,524,117.16,13,2005,49850,425.48651416865823,41,1
3146,3146,11290,돈암동,2006-10-17,돈암동삼성,01월 15일,84.59,18,1999,28000,331.008393427119,41,1
3147,3147,11290,돈암동,2006-10-18,한신,609-1,113.67,5,1998,41000,360.69323480249847,41,1
3148,3148,11290,돈암동,2006-10-18,한진(609-1),609-1,113.67,13,1998,43700,384.4462039236386,41,1
3149,3149,11290,돈암동,2006-10-18,동부센트레빌,633,115.51,4,2003,48000,415.5484373647303,41,1
3150,3150,11290,돈암동,2006-10-18,한진(609-1),609-1,84.87,2,1998,24900,293.3898904206433,41,1
3151,3151,11290,돈암동,2006-10-18,동부센트레빌,633,80.54,7,2003,34400,427.1169605165135,41,1
3152,3152,11290,돈암동,2006-10-18,돈암동 풍림아파트 101~105동,632,84.68,14,1999,23000,271.610769957487,41,1
3153,3153,11290,돈암동,2006-10-18,이수브라운스톤돈암,636,59.99,12,2004,30300,505.08418069678277,41,1
3154,3154,11290,돈암동,2006-10-18,한진(609-1),609-1,113.67,15,1998,43800,385.3259435207179,41,1
3155,3155,11290,돈암동,2006-10-18,이수브라운스톤돈암,636,84.97,2,2004,34800,409.55631399317406,41,1
3156,3156,11290,돈암동,2006-10-19,돈암동 풍림아파트 101~105동,632,114.41,1,1999,27800,242.98575299361946,41,1
3157,3157,11290,돈암동,2006-10-19,돈암현대아파트,1,84.39,7,1991,23000,272.54414030098354,41,1
3158,3158,11290,돈암동,2006-10-19,한진(609-1),609-1,84.87,6,1998,29800,351.1252503829386,41,1
3159,3159,11290,돈암동,2006-10-19,한진(609-1),609-1,132.96,1,1998,41800,314.38026474127554,41,1
3160,3160,11290,돈암동,2006-10-19,한신,609-1,132.96,18,1998,51800,389.5908543922984,41,1
3161,3161,11290,돈암동,2006-10-19,돈암현대아파트,1,55.89,8,1991,14000,250.49203793165145,41,1
3162,3162,11290,돈암동,2006-10-20,한신,609-1,132.96,11,1998,53900,405.3850782190132,41,1
3163,3163,11290,돈암동,2006-10-20,한신,609-1,68.13,9,1998,18000,264.2007926023778,41,1
3164,3164,11290,돈암동,2006-10-20,한신,609-1,113.67,6,1998,47000,413.4776106272543,41,1
3165,3165,11290,돈암동,2006-10-20,한진(609-1),609-1,113.67,7,1998,43800,385.3259435207179,41,1
3166,3166,11290,돈암동,2006-10-20,돈암동 풍림아파트 101~105동,632,114.41,9,1999,33000,288.4363254960231,41,1
3167,3167,11290,돈암동,2006-10-20,돈암동삼성,01월 15일,84.59,12,1999,27000,319.18666509043624,41,1
3168,3168,11290,돈암동,2006-10-20,동부센트레빌,633,81.82,6,2003,39500,482.76704962111955,41,1
3169,3169,11290,돈암동,2006-10-20,이수브라운스톤돈암,636,59.99,18,2004,30200,503.4172362060343,41,1
3170,3170,11290,돈암동,2006-10-20,성일우리미,637,84.95,5,2004,25500,300.1765744555621,41,1
3171,3171,11290,돈암동,2006-10-20,돈암동 풍림아파트 101~105동,632,84.68,15,1999,24900,294.04818138875765,41,1
3172,3172,11290,돈암동,2006-10-20,돈암동삼성,01월 15일,84.59,16,1999,28000,331.008393427119,41,1
3173,3173,11290,돈암동,2006-10-21,이수브라운스톤돈암,636,59.99,14,2004,26000,433.40556759459906,41,1
3174,3174,11290,돈암동,2006-10-21,이수브라운스톤돈암,636,59.99,18,2004,30200,503.4172362060343,41,1
3175,3175,11290,돈암동,2006-10-21,이수브라운스톤돈암,636,84.97,19,2004,38500,453.1010945039426,41,1
3176,3176,11290,돈암동,2006-10-21,한진(609-1),609-1,84.87,2,1998,27000,318.13361611876985,41,1
3177,3177,11290,돈암동,2006-10-21,한진(609-1),609-1,84.87,9,1998,30700,361.72970425356425,41,1
3178,3178,11290,돈암동,2006-10-21,한진(609-1),609-1,59.58,9,1998,14900,250.08392077878483,41,1
3179,3179,11290,돈암동,2006-10-21,이수브라운스톤돈암,636,84.97,15,2004,39999,470.7426150406026,41,1
3180,3180,11290,돈암동,2006-10-21,돈암동 풍림아파트 101~105동,632,84.68,1,1999,19500,230.27869626830417,41,1
3181,3181,11290,돈암동,2006-10-21,한신,609-1,68.13,11,1998,19000,278.87861441362105,41,1
3182,3182,11290,돈암동,2006-10-21,한신,609-1,152.25,18,1998,55000,361.247947454844,41,1
3183,3183,11290,돈암동,2006-10-21,한신,609-1,132.96,11,1998,54000,406.13718411552344,41,1
