,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
38663,38663,11560,당산동,2017-09-07,대우,121-215,82.13,4,2004,38000,462.6811153050043,609,1
38664,38664,11560,당산동,2017-09-09,강변래미안,376,79.43,17,2002,64000,805.7409039405766,609,1
38681,38681,11560,당산동2가,2017-09-08,대우,01월 16일,32.62,24,1999,24200,741.8761496014715,609,1
38682,38682,11560,당산동2가,2017-09-09,대우,01월 16일,31.73,16,1999,24500,772.1399306649859,609,1
38683,38683,11560,당산동2가,2017-09-09,현대,164,82.77,9,1994,60800,734.5656638878821,609,1
38684,38684,11560,당산동2가,2017-09-09,현대,164,82.77,3,1994,58200,703.1533164189924,609,1
38685,38685,11560,당산동2가,2017-09-09,대우,01월 16일,45.55,13,1999,34200,750.8232711306257,609,1
38700,38700,11560,당산동3가,2017-09-06,당산계룡리슈빌1단지,564,40.154,10,2014,43100,1073.3675349902874,609,1
38701,38701,11560,당산동3가,2017-09-08,당산계룡리슈빌2단지,566,42.47,7,2014,44000,1036.025429715093,609,1
38712,38712,11560,당산동4가,2017-09-03,유원제일,91,51.48,5,1983,45600,885.7808857808858,609,1
38713,38713,11560,당산동4가,2017-09-03,유원제일,91,51.48,3,1983,45900,891.6083916083917,609,1
38714,38714,11560,당산동4가,2017-09-06,유원제일,91,51.48,7,1983,46000,893.5508935508936,609,1
38715,38715,11560,당산동4가,2017-09-07,당산2차삼성,Jan-94,59.76,9,1997,31200,522.0883534136547,609,1
38716,38716,11560,당산동4가,2017-09-07,당산2차삼성,Jan-94,59.76,17,1997,48700,814.9263721552878,609,1
38717,38717,11560,당산동4가,2017-09-09,현대5,01월 30일,84.69,10,2000,69500,820.6399811075688,609,1
38731,38731,11560,당산동5가,2017-09-03,유원2,07월 02일,84.6,7,1984,72500,856.9739952718677,609,1
38732,38732,11560,당산동5가,2017-09-04,효성1,12,59.85,11,1999,56000,935.672514619883,609,1
38733,38733,11560,당산동5가,2017-09-04,유원2,07월 02일,123.76,8,1984,83000,670.6528765352294,609,1
38734,38734,11560,당산동5가,2017-09-05,현대1,04월 02일,84.84,2,1983,64000,754.3611504007544,609,1
38735,38735,11560,당산동5가,2017-09-05,효성1,12,59.85,17,1999,58300,974.1019214703425,609,1
38736,38736,11560,당산동5가,2017-09-05,효성1,12,134.77,14,1999,76000,563.9237218965645,609,1
38737,38737,11560,당산동5가,2017-09-06,유원2,07월 02일,123.76,13,1984,82800,669.0368455074337,609,1
38738,38738,11560,당산동5가,2017-09-07,삼성래미안,42,133.42,15,2003,104000,779.4933293359317,609,1
38739,38739,11560,당산동5가,2017-09-09,효성1,12,59.85,8,1999,58000,969.0893901420217,609,1
