,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
25894,25894,11230,답십리동,2016-07-17,두산,990,84.83,22,2000,39900,470.35246964517273,550,1
25895,25895,11230,답십리동,2016-07-17,두산,990,114.97,3,2000,45800,398.3647908149952,550,1
25896,25896,11230,답십리동,2016-07-17,래미안위브,1003,84.98,10,2014,61900,728.4066839256295,550,1
25897,25897,11230,답십리동,2016-07-18,우창프라자,494-2,143.64,14,1994,41000,285.43581175160125,550,1
25898,25898,11230,답십리동,2016-07-18,청계한신휴플러스,1002,84.73,7,2010,53000,625.5163460403635,550,1
25899,25899,11230,답십리동,2016-07-18,두산위브,998,84.91,13,2007,49300,580.6147685784949,550,1
25900,25900,11230,답십리동,2016-07-18,청계 지웰,498-7,19.525,14,2012,13500,691.4212548015365,550,1
25901,25901,11230,답십리동,2016-07-19,동답한신,42,59.22,9,1992,29200,493.07666328942923,550,1
25902,25902,11230,답십리동,2016-07-19,답십리대우,111,59.76,20,2002,34500,577.3092369477912,550,1
25903,25903,11230,답십리동,2016-07-19,청계푸르지오시티,497-23,18.92,18,2015,15250,806.0253699788583,550,1
25904,25904,11230,답십리동,2016-07-19,두산위브,998,84.91,11,2007,50500,594.7473795783771,550,1
25905,25905,11230,답십리동,2016-07-19,래미안위브,1003,59.96,8,2014,52500,875.5837224816544,550,1
25906,25906,11230,답십리동,2016-07-20,답십리청솔우성,80,59.89,3,2000,36000,601.1020203706796,550,1
25907,25907,11230,답십리동,2016-07-20,두산,990,59.96,3,2000,32500,542.0280186791194,550,1
25908,25908,11230,답십리동,2016-07-20,청솔2차우성,Feb-80,59.97,12,2000,38400,640.3201600800401,550,1
25909,25909,11230,답십리동,2016-07-20,청계한신휴플러스,1002,84.73,4,2010,52500,619.6152484362091,550,1
25910,25910,11230,답십리동,2016-07-20,청계 지웰,498-7,18.585,15,2012,13200,710.2502017756254,550,1
25911,25911,11230,답십리동,2016-07-21,답십리청솔우성,80,84.94,6,2000,41800,492.1120791146692,550,1
25912,25912,11230,답십리동,2016-07-21,청계 지웰,498-7,18.585,14,2012,13300,715.6308851224105,550,1
25913,25913,11230,답십리동,2016-07-22,래미안위브,1003,84.99,2,2014,58750,691.25779503471,550,1
25914,25914,11230,답십리동,2016-07-22,청계 지웰,498-7,19.525,14,2012,13500,691.4212548015365,550,1
