,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
30835,30835,11680,개포동,2013-04-15,개포주공 4단지,189,35.64,3,1982,54700,1534.7923681257014,380,1
30836,30836,11680,개포동,2013-04-15,성원대치2단지아파트,12,33.18,5,1992,30000,904.1591320072333,380,1
30837,30837,11680,개포동,2013-04-15,주공2,140,25.27,2,1982,37000,1464.1867827463395,380,1
30838,30838,11680,개포동,2013-04-15,시영,656,40.53,2,1984,53500,1320.0098692326671,380,1
30839,30839,11680,개포동,2013-04-15,성원대치2단지아파트,12,33.18,14,1992,28800,867.992766726944,380,1
30840,30840,11680,개포동,2013-04-15,개포주공 1단지,141,35.64,5,1982,56500,1585.297418630752,380,1
30841,30841,11680,개포동,2013-04-16,성원대치2단지아파트,12,49.86,11,1992,44300,888.4877657440834,380,1
30842,30842,11680,개포동,2013-04-16,삼익대청아파트,12,51.12,11,1992,42000,821.5962441314555,380,1
30843,30843,11680,개포동,2013-04-16,개포주공 1단지,141,58.08,2,1982,90000,1549.5867768595042,380,1
30844,30844,11680,개포동,2013-04-17,개포주공 5단지,187,74.25,6,1983,80500,1084.175084175084,380,1
30845,30845,11680,개포동,2013-04-17,시영,656,28.79,2,1984,43000,1493.5741576936437,380,1
30846,30846,11680,개포동,2013-04-17,개포주공 7단지,185,53.46,2,1983,53000,991.3954358398803,380,1
30847,30847,11680,개포동,2013-04-18,개포주공 6단지,185,83.21,2,1983,80500,967.4317990626128,380,1
30848,30848,11680,개포동,2013-04-18,성원대치2단지아파트,12,33.18,10,1992,29300,883.0620855937311,380,1
30849,30849,11680,개포동,2013-04-18,성원대치2단지아파트,12,49.86,11,1992,44800,898.5158443642198,380,1
30850,30850,11680,개포동,2013-04-18,개포주공 3단지,138,42.55,2,1982,72500,1703.8777908343127,380,1
30851,30851,11680,개포동,2013-04-18,개포주공 1단지,141,50.38,4,1982,81000,1607.7808654227867,380,1
30852,30852,11680,개포동,2013-04-19,개포주공 7단지,185,73.26,9,1983,75500,1030.5760305760305,380,1
30853,30853,11680,개포동,2013-04-19,주공2,140,25.27,1,1982,44000,1741.195092995647,380,1
30854,30854,11680,개포동,2013-04-20,경남1,649,96.98,7,1984,81500,840.3794596824088,380,1
30855,30855,11680,개포동,2013-04-20,성원대치2단지아파트,12,39.53,5,1992,37000,935.9979762205919,380,1
30887,30887,11680,논현동,2013-04-15,마일스디오빌,Feb-58,36.29,11,2004,27500,757.7845136401213,380,1
30888,30888,11680,논현동,2013-04-15,마일스디오빌,Feb-58,36.29,9,2004,28000,771.5624138881235,380,1
30935,30935,11680,대치동,2013-04-15,해암프리존,983-1,204.38,8,1996,105000,513.748899109502,380,1
30936,30936,11680,대치동,2013-04-15,은마,316,76.79,14,1979,76000,989.7122021096496,380,1
30937,30937,11680,대치동,2013-04-16,은마,316,76.79,4,1979,78900,1027.4775361375177,380,1
30938,30938,11680,대치동,2013-04-18,은마,316,76.79,13,1979,79000,1028.7797890350305,380,1
30939,30939,11680,대치동,2013-04-18,은마,316,76.79,13,1979,80500,1048.313582497721,380,1
30940,30940,11680,대치동,2013-04-18,국제,612,132.53,6,1983,112000,845.0916773560704,380,1
30941,30941,11680,대치동,2013-04-18,선경1차(1동-7동),506,117.7,6,1983,129000,1096.0067969413763,380,1
30942,30942,11680,대치동,2013-04-18,대치삼성,1014-3,59.88,10,2000,65000,1085.5043420173681,380,1
30943,30943,11680,대치동,2013-04-18,대치삼성,1014-3,109.04,4,2000,102500,940.02201027146,380,1
30996,30996,11680,도곡동,2013-04-15,타워팰리스1,467,164.97,26,2002,186000,1127.4777232224042,380,1
30997,30997,11680,도곡동,2013-04-15,경남,967,84.94,5,2005,64000,753.4730397927949,380,1
30998,30998,11680,도곡동,2013-04-15,우성4,465,126.46,9,1985,126000,996.3624861616322,380,1
30999,30999,11680,도곡동,2013-04-15,럭키(963),963,84.97,7,1995,65000,764.9758738378251,380,1
31000,31000,11680,도곡동,2013-04-16,대림아크로빌,467-6,130.545,27,2002,90000,689.4174422612892,380,1
31001,31001,11680,도곡동,2013-04-16,타워팰리스1,467,137.24,13,2002,154000,1122.1218303701544,380,1
31002,31002,11680,도곡동,2013-04-17,도곡렉슬,527,59.9772,4,2006,64300,1072.0740548074934,380,1
31003,31003,11680,도곡동,2013-04-18,대우디오빌,952,31.81,12,2004,24000,754.4797233574348,380,1
31004,31004,11680,도곡동,2013-04-18,도곡렉슬,527,84.9984,1,2006,97900,1151.7863865672766,380,1
31005,31005,11680,도곡동,2013-04-18,삼성,161,84.81,4,1994,90000,1061.1956137247967,380,1
31006,31006,11680,도곡동,2013-04-18,삼성래미안,May-91,59.96,7,2001,67800,1130.7538358905938,380,1
31007,31007,11680,도곡동,2013-04-18,타워팰리스1,467,164.97,53,2002,193000,1169.9096805479785,380,1
31008,31008,11680,도곡동,2013-04-18,한신(개포),464,83.86,2,1985,86000,1025.5187216789889,380,1
31009,31009,11680,도곡동,2013-04-19,대우디오빌,952,25.89,10,2004,21000,811.1239860950174,380,1
31010,31010,11680,도곡동,2013-04-19,현대아파트 1동~3동,961,84.96,6,1994,62100,730.9322033898305,380,1
31011,31011,11680,도곡동,2013-04-19,도곡렉슬,527,59.9818,19,2006,75000,1250.3792817154538,380,1
31012,31012,11680,도곡동,2013-04-19,매봉삼성,966,84.95,5,1999,63000,741.6127133608004,380,1
31013,31013,11680,도곡동,2013-04-19,삼성래미안,May-91,59.96,16,2001,64500,1075.7171447631754,380,1
31014,31014,11680,도곡동,2013-04-20,럭키(963),963,124.1,7,1995,94000,757.4536663980662,380,1
31015,31015,11680,도곡동,2013-04-20,삼성래미안,May-91,84.89,17,2001,88000,1036.6356461302862,380,1
31045,31045,11680,삼성동,2013-04-14,삼성동한솔아파트,04월 06일,58.57,3,1998,46000,785.385009390473,380,1
31046,31046,11680,삼성동,2013-04-14,롯데캐슬프레미어,11,101.81,7,2007,124500,1222.866123170612,380,1
31047,31047,11680,삼성동,2013-04-15,서광아파트,2,59.67,6,1998,61000,1022.2892575833752,380,1
31048,31048,11680,삼성동,2013-04-15,래미안삼성1차(105),105,122.85,9,2005,114000,927.960927960928,380,1
31049,31049,11680,삼성동,2013-04-15,롯데캐슬프레미어,11,121.931,1,2007,128000,1049.7740525379108,380,1
31050,31050,11680,삼성동,2013-04-17,래미안삼성1차,103-22,141.53,15,2006,148000,1045.714689465131,380,1
31051,31051,11680,삼성동,2013-04-18,삼성동힐스테이트 1단지,02월 16일,114.463,4,2008,118000,1030.9008151105597,380,1
31052,31052,11680,삼성동,2013-04-18,삼성동힐스테이트 1단지,02월 16일,26.5,9,2008,38500,1452.8301886792453,380,1
31053,31053,11680,삼성동,2013-04-18,서광아파트,2,84.93,20,1998,73000,859.5313787825268,380,1
31054,31054,11680,삼성동,2013-04-18,상아아파트,04월 19일,71.93,4,1981,62000,861.9491171972751,380,1
31055,31055,11680,삼성동,2013-04-19,삼성동힐스테이트 1단지,02월 16일,31.401999999999997,9,2008,42500,1353.4169798102032,380,1
31056,31056,11680,삼성동,2013-04-20,현대힐스테이트 2단지,50,39.552,5,2008,55500,1403.2160194174758,380,1
31070,31070,11680,세곡동,2013-04-15,강남신동아파밀리에2단지,511,84.97,4,2011,57500,676.7094268565376,380,1
31071,31071,11680,세곡동,2013-04-18,강남데시앙파크,525,114.69,5,2011,69013,601.7351120411545,380,1
31072,31072,11680,세곡동,2013-04-18,강남데시앙파크,525,114.69,9,2011,69013,601.7351120411545,380,1
31080,31080,11680,수서동,2013-04-16,삼익,708,60.0,4,1992,45000,750.0,380,1
31081,31081,11680,수서동,2013-04-16,신동아,736,39.53,6,1992,36000,910.7007336200354,380,1
31082,31082,11680,수서동,2013-04-16,신동아,736,33.18,2,1992,27500,828.8125376732971,380,1
31083,31083,11680,수서동,2013-04-17,까치마을,746,49.5,6,1993,42000,848.4848484848485,380,1
31084,31084,11680,수서동,2013-04-17,신동아,736,39.53,8,1992,35900,908.1710093599797,380,1
31085,31085,11680,수서동,2013-04-18,삼익,708,60.0,3,1992,46000,766.6666666666666,380,1
31086,31086,11680,수서동,2013-04-20,까치마을,746,34.44,15,1993,26950,782.5203252032521,380,1
31118,31118,11680,압구정동,2013-04-15,현대3차(61~64동),443,82.5,8,1976,100900,1223.030303030303,380,1
31119,31119,11680,압구정동,2013-04-15,한양3,489,116.94,13,1978,128000,1094.578416281854,380,1
31120,31120,11680,압구정동,2013-04-17,현대8차(성수현대:91~95동),481,163.67,5,1980,167000,1020.3458178041182,380,1
31121,31121,11680,압구정동,2013-04-19,한양5,513,115.24,6,1979,131000,1136.7580701145437,380,1
31122,31122,11680,압구정동,2013-04-19,신현대9차,426,109.24,5,1982,125700,1150.6774075430246,380,1
31175,31175,11680,역삼동,2013-04-15,역삼래미안,757,80.87,10,2005,88000,1088.1661926548782,380,1
31176,31176,11680,역삼동,2013-04-16,개나리래미안,754,144.98,8,2006,135000,931.1629190233136,380,1
31177,31177,11680,역삼동,2013-04-16,역삼래미안,757,59.4,5,2005,62700,1055.5555555555557,380,1
31178,31178,11680,역삼동,2013-04-17,역삼디오슈페리움,832-5,84.34,20,2006,52500,622.4804363291439,380,1
31179,31179,11680,역삼동,2013-04-18,래미안그레이튼(진달래2차),762-3,120.37,2,2011,114500,951.2336961036802,380,1
31180,31180,11680,역삼동,2013-04-18,e-편한세상,755-4,59.606,16,2005,70000,1174.3784182800389,380,1
31181,31181,11680,역삼동,2013-04-18,역삼푸르지오,754-1,59.8848,20,2006,67200,1122.154536710484,380,1
31182,31182,11680,역삼동,2013-04-18,개나리래미안,754,84.93,14,2006,99000,1165.665842458495,380,1
31183,31183,11680,역삼동,2013-04-19,역삼래미안,757,59.4,9,2005,62500,1052.1885521885522,380,1
31184,31184,11680,역삼동,2013-04-20,역삼래미안,757,59.53,17,2005,65000,1091.8864438098437,380,1
31185,31185,11680,역삼동,2013-04-20,역삼래미안,757,59.4,16,2005,62900,1058.922558922559,380,1
31229,31229,11680,일원동,2013-04-16,목련타운,716,134.71,9,1993,106500,790.5871872912181,380,1
31230,31230,11680,일원동,2013-04-16,목련타운,716,99.79,14,1993,97000,972.0412867020743,380,1
31231,31231,11680,일원동,2013-04-17,목련타운,716,99.79,5,1993,94500,946.9886762200621,380,1
31232,31232,11680,일원동,2013-04-18,상록수,734,84.95,1,1993,73000,859.329017068864,380,1
31233,31233,11680,일원동,2013-04-18,현대4,614,84.98,5,1987,62000,729.5834313956225,380,1
31260,31260,11680,청담동,2013-04-16,청담삼익아파트,134-15,106.44,9,1980,95000,892.521608417888,380,1
31261,31261,11680,청담동,2013-04-17,대우유로카운티,May-50,105.52,7,2004,82000,777.10386656558,380,1
