,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
1083,1,11440,공덕동,2006-05-16,공덕현대,370-9,71.82,13,1989,27000,375.9398496240602,19
1084,1,11440,공덕동,2006-05-17,래미안공덕4차,464,59.9,6,2005,31500,525.8764607679466,19
1085,1,11440,공덕동,2006-05-20,공덕2삼성래미안,43,59.97,11,2004,30100,501.91762547940635,19
1086,1,11440,공덕동,2006-05-20,공덕2삼성래미안,43,84.94,16,2004,52300,615.7287497056747,19
1094,1,11440,노고산동,2006-05-18,신촌포스빌,1-3,32.34,10,2004,13300,411.2554112554112,19
1095,1,11440,노고산동,2006-05-20,신촌포스빌,1-3,29.03,6,2004,13000,447.8126076472614,19
1108,1,11440,대흥동,2006-05-16,마포태영,660,59.4,6,1999,25000,420.8754208754209,19
1109,1,11440,대흥동,2006-05-20,마포태영,660,84.77,2,1999,39800,469.50572136369,19
1134,1,11440,도화동,2006-05-14,현대홈타운,353,84.95,19,2000,41000,482.6368452030606,19
1135,1,11440,도화동,2006-05-15,우성,82,79.97,12,1991,37000,462.6735025634613,19
1136,1,11440,도화동,2006-05-16,도화동현대,357,68.22,15,1996,31800,466.13896218117856,19
1137,1,11440,도화동,2006-05-16,성지,538,84.24,10,1984,18400,218.4235517568851,19
1138,1,11440,도화동,2006-05-16,우성,82,79.97,15,1991,40000,500.1875703388771,19
1139,1,11440,도화동,2006-05-16,한화오벨리스크,555,75.72,36,2004,33500,442.419440042261,19
1140,1,11440,도화동,2006-05-16,우성,82,68.94,4,1991,29000,420.6556425877575,19
1141,1,11440,도화동,2006-05-17,현대홈타운,353,84.95,4,2000,43200,508.5344320188346,19
1142,1,11440,도화동,2006-05-17,도화현대,547,113.87,6,1998,55000,483.0069377360147,19
1143,1,11440,도화동,2006-05-18,고려,544,84.95,7,1984,26800,315.47969393761036,19
1144,1,11440,도화동,2006-05-20,우성,82,79.97,14,1991,30000,375.1406777541578,19
1157,1,11440,동교동,2006-05-17,광남벨라스 1동,200-38,126.8,5,2003,42500,335.1735015772871,19
1165,1,11440,마포동,2006-05-17,보성,442,59.4,7,1996,16500,277.77777777777777,19
1175,1,11440,망원동,2006-05-16,대림2,497,59.99,13,2002,25000,416.7361226871145,19
1176,1,11440,망원동,2006-05-17,송주보르미타운,475-3,62.07,7,2004,17200,277.1064926695666,19
1177,1,11440,망원동,2006-05-17,성원2,489,59.43,7,1999,16500,277.63755678950025,19
1178,1,11440,망원동,2006-05-19,태청,501,65.45,10,2003,18000,275.0190985485103,19
1179,1,11440,망원동,2006-05-19,대성1,429-4,59.77,1,1994,15200,254.30818136188722,19
1180,1,11440,망원동,2006-05-20,함성월드빌3차301동,514,84.8,5,2005,29300,345.5188679245283,19
