,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
17163,1,11530,개봉동,2010-08-17,한진,478,59.95,15,2000,24000,400.3336113427856,241
17164,1,11530,개봉동,2010-08-18,두산,472,84.96,11,1997,27500,323.6817325800377,241
17165,1,11530,개봉동,2010-08-18,현대홈타운,480,59.49,6,2001,28000,470.66733904857955,241
17166,1,11530,개봉동,2010-08-21,삼환,470,59.4,10,1995,19500,328.2828282828283,241
17167,1,11530,개봉동,2010-08-21,현대홈타운,480,59.49,16,2001,27800,467.30542948394685,241
17178,1,11530,고척동,2010-08-17,청구,326,59.94,1,1999,22000,367.0337003670337,241
17179,1,11530,고척동,2010-08-18,우성꿈동산,321,84.19,3,1996,27000,320.7031713980283,241
17180,1,11530,고척동,2010-08-19,"우성,현대아파트",76-55,79.32,7,1987,32500,409.73272818961175,241
17181,1,11530,고척동,2010-08-21,삼익(1단지),330,59.82,10,2001,21800,364.4266131728519,241
17204,1,11530,구로동,2010-08-16,현대,74-30,56.49,3,1988,22000,389.44946008143035,241
17205,1,11530,구로동,2010-08-16,주공2,685-223,41.3,5,1987,23000,556.9007263922518,241
17206,1,11530,구로동,2010-08-16,구일우성,1259,59.44,6,1998,22800,383.5800807537012,241
17207,1,11530,구로동,2010-08-17,신도림태영타운,1267,59.88,22,2000,36300,606.2124248496993,241
17208,1,11530,구로동,2010-08-17,구로두산,1265,44.64,21,1998,20600,461.4695340501792,241
17209,1,11530,구로동,2010-08-17,구일우성,1259,59.44,25,1998,22500,378.53297442799465,241
17210,1,11530,구로동,2010-08-17,현대연예인,685-70,84.91,1,1989,27700,326.2277705806148,241
17211,1,11530,구로동,2010-08-17,신도림태영타운,1267,84.87,20,2000,45000,530.2226935312831,241
17212,1,11530,구로동,2010-08-17,삼성래미안,256-1,56.036,20,2004,33400,596.0453993861089,241
17213,1,11530,구로동,2010-08-18,현대연예인,685-70,54.86,6,1989,22900,417.4261757200146,241
17214,1,11530,구로동,2010-08-19,삼성래미안,256-1,78.665,6,2004,45800,582.215724909426,241
17215,1,11530,구로동,2010-08-20,주공2,685-223,41.3,11,1987,19800,479.4188861985472,241
17216,1,11530,구로동,2010-08-20,우민늘푸른,1279,84.70200000000001,5,2004,32000,377.7950933862246,241
17217,1,11530,구로동,2010-08-21,대림아르빌,1273,111.8,9,2003,41000,366.72629695885513,241
17218,1,11530,구로동,2010-08-21,구로두산,1265,44.64,6,1998,20000,448.02867383512546,241
17234,1,11530,신도림동,2010-08-16,동아1,643,169.199,12,1999,65000,384.1630269682445,241
17235,1,11530,신도림동,2010-08-17,동아1,643,59.978,12,1999,35500,591.883690686585,241
17236,1,11530,신도림동,2010-08-19,신도림팰러티움,412-3,84.95,10,2006,27300,321.3655091230135,241
17237,1,11530,신도림동,2010-08-20,동아3,645,84.99,8,2000,48000,564.7723261560184,241
17238,1,11530,신도림동,2010-08-21,대림2,642,84.95,4,2001,49500,582.6957033549146,241
17245,1,11530,오류동,2010-08-20,삼천리,340,59.73,15,1998,25000,418.5501423070484,241
17255,1,11530,온수동,2010-08-16,온수힐스테이트,155,102.6,10,2010,51000,497.0760233918129,241
