,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
17246,17246,11305,미아동,2017-11-13,경남아너스빌(1356-0),1356,59.964,6,2003,38000,633.7135614702155,619,1
17247,17247,11305,미아동,2017-11-13,미아동부센트레빌,474,84.93,9,2006,51000,600.4945249028611,619,1
17248,17248,11305,미아동,2017-11-13,두산위브트레지움,811,114.88,2,2011,58000,504.87465181058496,619,1
17249,17249,11305,미아동,2017-11-13,에스케이북한산시티,1353,59.98,9,2004,37000,616.8722907635879,619,1
17250,17250,11305,미아동,2017-11-14,벽산라이브파크,1354,84.89,16,2004,38850,457.651077865473,619,1
17251,17251,11305,미아동,2017-11-14,삼각산아이원,1357,84.705,7,2003,42000,495.83849831769083,619,1
17252,17252,11305,미아동,2017-11-14,삼성래미안트리베라2단지,812,58.99,22,2010,43850,743.3463298864214,619,1
17253,17253,11305,미아동,2017-11-14,경남아너스빌(1356-0),1356,84.87299999999999,5,2003,43600,513.7087177311985,619,1
17254,17254,11305,미아동,2017-11-14,미아동부센트레빌,474,84.89,2,2006,51000,600.7774767345977,619,1
17255,17255,11305,미아동,2017-11-15,송천센트레빌,461,59.818000000000005,1,2010,42400,708.8167441238422,619,1
17256,17256,11305,미아동,2017-11-15,에스케이북한산시티,1353,84.71,17,2004,43300,511.1557077086531,619,1
17257,17257,11305,미아동,2017-11-15,미아한일유앤아이,1355,84.552,11,2002,38600,456.5237960071908,619,1
17258,17258,11305,미아동,2017-11-16,에스케이북한산시티,1353,84.86,14,2004,40300,474.8998350223898,619,1
17259,17259,11305,미아동,2017-11-16,에스케이북한산시티,1353,84.92,22,2004,44000,518.1347150259068,619,1
17260,17260,11305,미아동,2017-11-17,두산위브트레지움,811,59.54,10,2011,44800,752.435337588176,619,1
17261,17261,11305,미아동,2017-11-17,에스케이북한산시티,1353,84.76,16,2004,43000,507.3147711184521,619,1
17262,17262,11305,미아동,2017-11-18,송천센트레빌,461,84.867,14,2010,61500,724.6632966877585,619,1
17263,17263,11305,미아동,2017-11-18,삼성래미안트리베라2단지,812,58.99,12,2010,46500,788.2691981691812,619,1
17264,17264,11305,미아동,2017-11-18,래미안트리베라1단지,813,84.97,14,2010,52000,611.9806990702601,619,1
17265,17265,11305,미아동,2017-11-18,에스케이북한산시티,1353,84.76,17,2004,42000,495.51675318546484,619,1
17266,17266,11305,미아동,2017-11-18,에스케이북한산시티,1353,114.85,7,2004,46900,408.35872877666526,619,1
17267,17267,11305,미아동,2017-11-18,에스케이북한산시티,1353,59.98,14,2004,37900,631.8772924308103,619,1
17268,17268,11305,미아동,2017-11-18,벽산라이브파크,1354,60.0,15,2004,33800,563.3333333333334,619,1
17269,17269,11305,미아동,2017-11-18,에스케이북한산시티,1353,59.98,14,2004,37500,625.2084028009336,619,1
17321,17321,11305,번동,2017-11-16,주공1단지,242,49.94,9,1991,29500,590.7088506207449,619,1
17322,17322,11305,번동,2017-11-16,주공1단지,242,41.3,4,1991,22400,542.3728813559322,619,1
17323,17323,11305,번동,2017-11-18,번동한양아파트,133-1,84.67,12,1992,34000,401.55899374040393,619,1
17341,17341,11305,수유동,2017-11-13,포엠빌,190-18,73.615,10,2008,32000,434.69401616518377,619,1
17342,17342,11305,수유동,2017-11-15,수유벽산1차,205,122.58,7,1993,43000,350.79131995431555,619,1
17343,17343,11305,수유동,2017-11-16,극동,553-61,84.99,3,1992,32900,387.1043652194376,619,1
17344,17344,11305,수유동,2017-11-17,수유벽산1차,205,122.58,8,1993,43500,354.87028879099364,619,1
17350,17350,11305,우이동,2017-11-15,성원상떼빌,1,84.98,10,1990,34000,400.09413979759944,619,1
17351,17351,11305,우이동,2017-11-16,성원상떼빌,1,84.98,5,1990,32300,380.08943280771945,619,1
17352,17352,11305,우이동,2017-11-18,대우,342,84.93,1,2000,39700,467.44377722830563,619,1
