,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
8960,8960,11200,금호동1가,2009-09-10,벽산,633,59.9,18,2001,31900,532.5542570951586,192,1
8975,8975,11200,금호동3가,2009-09-09,금호1차푸르지오,917,59.97,11,2005,42600,710.3551775887944,192,1
8976,8976,11200,금호동3가,2009-09-10,두산,1331,79.08,3,1994,37500,474.2033383915023,192,1
8977,8977,11200,금호동3가,2009-09-10,금호1차푸르지오,917,84.92,4,2005,54800,645.3132359868112,192,1
8978,8978,11200,금호동3가,2009-09-12,두산,1331,59.97,9,1994,34860,581.2906453226614,192,1
8985,8985,11200,금호동4가,2009-09-09,대우,800,114.71,8,2001,79800,695.667335018743,192,1
8986,8986,11200,금호동4가,2009-09-12,대우,800,59.97,11,2001,37900,631.9826579956646,192,1
9003,9003,11200,마장동,2009-09-07,신성미소지움,822,59.96,7,2004,36000,600.400266844563,192,1
9004,9004,11200,마장동,2009-09-07,세림,784,40.86,5,1986,24900,609.3979441997063,192,1
9005,9005,11200,마장동,2009-09-08,세림,784,40.86,13,1986,25000,611.8453255017132,192,1
9006,9006,11200,마장동,2009-09-09,현대,818,84.91,8,1998,44000,518.1957366623484,192,1
9007,9007,11200,마장동,2009-09-10,세림,784,72.84,11,1986,36000,494.2339373970346,192,1
9036,9036,11200,성수동1가,2009-09-07,현대그린,Feb-33,81.48,1,1994,44700,548.6008836524301,192,1
9037,9037,11200,성수동1가,2009-09-07,쌍용,706,84.78,9,1997,55000,648.7379098844067,192,1
9038,9038,11200,성수동1가,2009-09-09,LIG건영,710,84.95200000000001,19,2002,69000,812.2233731989828,192,1
9039,9039,11200,성수동1가,2009-09-12,동아그린,708,58.32,4,1999,34000,582.9903978052126,192,1
9040,9040,11200,성수동1가,2009-09-12,LIG건영,710,84.95200000000001,4,2002,66000,776.9093134946793,192,1
9041,9041,11200,성수동1가,2009-09-12,쌍용,706,59.76,16,1997,41000,686.0776439089692,192,1
9066,9066,11200,성수동2가,2009-09-09,성수동두산위브,838,84.95,3,2006,54000,635.6680400235432,192,1
9067,9067,11200,성수동2가,2009-09-10,금호타운2,832,59.94,16,1997,34500,575.5755755755756,192,1
9068,9068,11200,성수동2가,2009-09-12,금호타운2,832,84.94,12,1997,48000,565.1047798445962,192,1
9069,9069,11200,성수동2가,2009-09-12,금호타운2,832,59.94,13,1997,35000,583.9172505839173,192,1
9070,9070,11200,성수동2가,2009-09-12,우성2차,837,84.39,3,2006,42500,503.61417229529565,192,1
9079,9079,11200,송정동,2009-09-07,건영,90,59.21,9,2000,28000,472.8930923830434,192,1
9080,9080,11200,송정동,2009-09-09,건영,90,84.945,8,2000,39800,468.5384660662782,192,1
9081,9081,11200,송정동,2009-09-11,건영,90,84.945,8,2000,39000,459.1206074518807,192,1
9098,9098,11200,옥수동,2009-09-07,극동,428,57.78,3,1986,33750,584.1121495327103,192,1
9099,9099,11200,옥수동,2009-09-08,한남하이츠,220-1,101.09,6,1982,79750,788.9009793253537,192,1
9100,9100,11200,옥수동,2009-09-08,극동,428,84.74,8,1986,53750,634.2931319329715,192,1
9101,9101,11200,옥수동,2009-09-10,삼성,250,84.822,16,1999,60000,707.3636556553724,192,1
9102,9102,11200,옥수동,2009-09-10,극동그린,436,84.92,15,1997,52500,618.2289213377296,192,1
9103,9103,11200,옥수동,2009-09-10,삼성,250,84.822,1,1999,60000,707.3636556553724,192,1
9104,9104,11200,옥수동,2009-09-10,극동,428,84.74,6,1986,52500,619.5421288647628,192,1
9105,9105,11200,옥수동,2009-09-10,극동,428,68.58,5,1986,40000,583.2604257801108,192,1
9106,9106,11200,옥수동,2009-09-11,극동그린,436,114.32,17,1997,70000,612.3163051084675,192,1
9107,9107,11200,옥수동,2009-09-12,옥수하이츠,100,114.78,1,1998,59500,518.3829935528838,192,1
9148,9148,11200,하왕십리동,2009-09-07,극동미라주,1058,59.4,20,2001,34700,584.1750841750842,192,1
9149,9149,11200,하왕십리동,2009-09-09,무학현대,992,84.495,10,1996,38000,449.7307532990117,192,1
9150,9150,11200,하왕십리동,2009-09-10,무학현대,992,84.495,10,1996,37500,443.81324338718264,192,1
9151,9151,11200,하왕십리동,2009-09-10,무학현대,992,84.495,1,1996,36700,434.3452275282561,192,1
9152,9152,11200,하왕십리동,2009-09-12,왕십리풍림아이원,1061,59.93600000000001,17,2004,37800,630.672717565403,192,1
9187,9187,11200,행당동,2009-09-07,대림e-편한세상,347,59.96,1,2000,32000,533.689126084056,192,1
9188,9188,11200,행당동,2009-09-10,대림e-편한세상,347,59.96,8,2000,37000,617.0780520346898,192,1
9189,9189,11200,행당동,2009-09-10,대림e-편한세상,347,84.87,10,2000,57000,671.615411806292,192,1
9190,9190,11200,행당동,2009-09-10,행당 한진타운,346,114.62,23,2000,75000,654.3360670040132,192,1
9191,9191,11200,행당동,2009-09-10,서울숲 한신 더 휴,349,59.91,18,2003,40000,667.6681689200468,192,1
9192,9192,11200,행당동,2009-09-10,대림e-편한세상,347,84.87,9,2000,52500,618.5931424531636,192,1
9193,9193,11200,행당동,2009-09-10,행당 한진타운,346,59.96,17,2000,37000,617.0780520346898,192,1
9194,9194,11200,행당동,2009-09-11,서울숲삼부아파트,147,84.09,5,1998,58000,689.7371863479605,192,1
9195,9195,11200,행당동,2009-09-11,이수 브라운스톤,364,59.27,12,2006,43000,725.4935043023452,192,1
9196,9196,11200,행당동,2009-09-11,행당 한진타운,346,84.71,4,2000,50000,590.2490851139181,192,1
9197,9197,11200,행당동,2009-09-11,대림e-편한세상,347,114.94,4,2000,66100,575.08265181834,192,1
9198,9198,11200,행당동,2009-09-12,행당 한진타운,346,114.62,2,2000,64500,562.7290176234513,192,1
9199,9199,11200,행당동,2009-09-12,이수 브라운스톤,364,59.27,6,2006,42000,708.6215623418256,192,1
9200,9200,11200,행당동,2009-09-12,행당 한진타운,346,59.96,23,2000,37000,617.0780520346898,192,1
