,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
8311,1,11410,대현동,2009-12-28,혜우,101-7,129.27,12,1996,30000,232.07240659085633,208
8318,1,11410,북가좌동,2009-12-30,동도하이츠에이동,273-12,80.55,6,2004,30000,372.43947858473,208
8323,1,11410,북아현동,2009-12-31,두산,1009,59.96,17,1999,30500,508.6724482988659,208
8332,1,11410,연희동,2009-12-28,홍연,729,52.23,1,1981,19300,369.5194332758951,208
8333,1,11410,연희동,2009-12-29,홍연,729,51.9,5,1981,17300,333.3333333333333,208
8337,1,11410,영천동,2009-12-31,독립문삼호,100,108.63,13,1995,56500,520.1141489459634,208
8347,1,11410,천연동,2009-12-30,천연뜨란채,145,55.82,12,2006,32900,589.3944822644213,208
8353,1,11410,충정로3가,2009-12-30,미동,189-8,94.05,8,1969,20000,212.65284423179162,208
8354,1,11410,충정로3가,2009-12-31,미동,189-8,56.2,5,1969,15500,275.80071174377224,208
8360,1,11410,현저동,2009-12-27,독립문극동(200-0),200,114.51,21,1998,71500,624.3996157540826,208
8380,1,11410,홍은동,2009-12-30,홍은동벽산,455,84.78,5,1997,32000,377.447511205473,208
8381,1,11410,홍은동,2009-12-31,연희베벌리힐즈,304,231.79,5,2006,106100,457.7419215669356,208
8382,1,11410,홍은동,2009-12-31,풍림1차,440-3,56.61,8,1988,20000,353.29447094152977,208
8383,1,11410,홍은동,2009-12-31,서강주상복합,404-1,177.88,3,1998,39000,219.2489318641781,208
8384,1,11410,홍은동,2009-12-31,연희베벌리힐즈,304,231.79,4,2006,106100,457.7419215669356,208
8422,1,11410,홍제동,2009-12-29,문화촌현대,463,59.94,2,2002,25000,417.08375041708376,208
8423,1,11410,홍제동,2009-12-30,인왕산현대,460,59.93,2,2000,28500,475.5548139496079,208
