,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
5885,5885,11110,견지동,2016-08-12,대성스카이렉스,110,149.8,8,2008,85750,572.4299065420561,553,1
5895,5895,11110,무악동,2016-08-08,인왕산아이파크,60,114.931,13,2008,85500,743.9246156389486,553,1
5896,5896,11110,무악동,2016-08-09,인왕산2차아이파크,88,84.27,10,2015,62000,735.7303904117717,553,1
5897,5897,11110,무악동,2016-08-10,현대,82,84.92,6,2000,56490,665.2143193593971,553,1
5898,5898,11110,무악동,2016-08-12,인왕산아이파크,60,84.85799999999999,16,2008,69500,819.0152961417899,553,1
5917,5917,11110,부암동,2016-08-13,부암스카이뷰,218-1,81.08,1,2004,37500,462.50616674889,553,1
5919,5919,11110,사직동,2016-08-11,광화문풍림스페이스본(101동~105동),9,160.85,5,2008,106500,662.1075536213864,553,1
5927,5927,11110,숭인동,2016-08-08,종로센트레빌,02월 01일,84.92,5,2008,54000,635.8926048045219,553,1
5928,5928,11110,숭인동,2016-08-09,종로청계힐스테이트,766,84.9478,14,2009,54500,641.5704703359004,553,1
5929,5929,11110,숭인동,2016-08-09,숭인한양LEEPS,1421-2,12.78,4,2014,11500,899.8435054773083,553,1
5930,5930,11110,숭인동,2016-08-10,종로청계힐스테이트,766,84.9478,5,2009,53000,623.9125674826188,553,1
5931,5931,11110,숭인동,2016-08-11,종로청계힐스테이트,766,84.9478,14,2009,53500,629.7985351003792,553,1
5932,5932,11110,숭인동,2016-08-12,롯데캐슬천지인,76,111.73,14,2004,64500,577.2845251946657,553,1
5933,5933,11110,숭인동,2016-08-13,종로센트레빌,02월 01일,59.92,7,2008,45000,751.0013351134846,553,1
5955,5955,11110,창신동,2016-08-08,창신쌍용2,703,64.66,14,1993,31850,492.57655428394685,553,1
5956,5956,11110,창신동,2016-08-10,창신쌍용2,703,79.87,14,1993,35500,444.47226743458117,553,1
5957,5957,11110,창신동,2016-08-11,창신쌍용2,703,64.66,2,1993,29000,448.49984534488095,553,1
5958,5958,11110,창신동,2016-08-11,두산,232,59.95,12,1999,41000,683.9032527105921,553,1
5959,5959,11110,창신동,2016-08-13,창신쌍용2,703,54.7,3,1993,27900,510.054844606947,553,1
5972,5972,11110,행촌동,2016-08-10,대성아파트,Jan-41,30.28,6,1971,11000,363.27608982826945,553,1
