,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
7176,1,11170,도원동,2012-05-13,삼성래미안,23,59.94,11,2001,41200,687.354020687354,332
7182,1,11170,서빙고동,2012-05-15,신동아,241-21,210.25,4,1984,174600,830.4399524375743,332
7183,1,11170,서빙고동,2012-05-18,신동아,241-21,140.81,12,1985,141000,1001.3493359846601,332
7200,1,11170,이촌동,2012-05-13,이촌코오롱(A),412,59.82,4,1999,46000,768.9735874289536,332
7201,1,11170,이촌동,2012-05-13,이촌코오롱(A),412,84.78,13,1999,75500,890.5402217504128,332
7202,1,11170,이촌동,2012-05-15,현대맨숀,301-162,99.13,15,1975,56500,569.9586401694745,332
7203,1,11170,이촌동,2012-05-16,현대맨숀,301-162,128.31,1,1975,62000,483.20473852388744,332
7204,1,11170,이촌동,2012-05-17,강촌,402,84.85,3,1998,76000,895.6982911019446,332
7205,1,11170,이촌동,2012-05-17,현대맨숀,301-162,146.38,9,1974,88000,601.1750239103703,332
7206,1,11170,이촌동,2012-05-17,강촌,402,59.12,10,1998,52000,879.5669824086604,332
7207,1,11170,이촌동,2012-05-18,강촌,402,84.85,19,1998,75000,883.9127872716559,332
7218,1,11170,이태원동,2012-05-16,남산대림,729,84.75,3,1994,72000,849.5575221238938,332
7220,1,11170,한강로1가,2012-05-15,용산파크자이,50-1,133.09,28,2005,97000,728.8301149598016,332
7223,1,11170,한강로3가,2012-05-14,시티하우스,65-7,19.9,4,2011,21000,1055.2763819095478,332
7224,1,11170,한강로3가,2012-05-15,시티하우스,65-7,19.9,4,2011,21000,1055.2763819095478,332
7225,1,11170,한강로3가,2012-05-15,시티하우스,65-7,19.89,3,2011,21000,1055.8069381598793,332
7226,1,11170,한강로3가,2012-05-15,시티하우스,65-7,19.89,4,2011,21000,1055.8069381598793,332
7229,1,11170,한남동,2012-05-17,한남동동원베네스트,522-1,102.59,7,2010,67200,655.03460376255,332
7230,1,11170,한남동,2012-05-18,한성1,29-4,41.02,5,1974,16500,402.24280838615306,332
7236,1,11170,효창동,2012-05-19,효창맨션,5-495,73.06,11,1969,26500,362.7155762387079,332
7237,1,11170,후암동,2012-05-19,삼안리치10차,123-51,85.17,4,2005,51500,604.6730069273218,332
