,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
77,77,11380,구산동,2006-02-26,동익파크(355-95),355-95,84.98,7,1991,19700,231.81925158860906,8,1
78,78,11380,구산동,2006-02-28,우신,25-53,87.07,3,1995,12400,142.41414953485702,8,1
82,82,11380,녹번동,2006-02-26,녹번JR아파트,280-1,84.92299999999999,9,2002,28500,335.59813007077,8,1
86,86,11380,대조동,2006-02-28,삼성타운,231,59.4,17,1997,15200,255.8922558922559,8,1
99,99,11380,불광동,2006-02-26,북한산현대홈타운,633,114.9984,7,2004,55300,480.8762556696441,8,1
100,100,11380,불광동,2006-02-27,라이프미성,248,84.65,2,1988,29300,346.13112817483756,8,1
101,101,11380,불광동,2006-02-27,라이프미성,248,66.7,2,1988,20500,307.3463268365817,8,1
102,102,11380,불광동,2006-02-27,라이프미성,248,84.65,11,1988,32000,378.02717070289424,8,1
134,134,11380,신사동,2006-02-27,신사씨티,297,58.09,8,1993,10000,172.14666896195558,8,1
135,135,11380,신사동,2006-02-27,현대2,355,84.83,14,1994,21600,254.62690086054462,8,1
141,141,11380,역촌동,2006-02-27,혜승밸라지오,08월 24일,80.95,7,2005,13700,169.2402717726992,8,1
142,142,11380,역촌동,2006-02-27,월드,57-39,66.68,5,2003,12500,187.4625074985003,8,1
192,192,11380,증산동,2006-02-26,문영마운틴(167-2),167-2,84.69,7,2004,15090,178.17924194119732,8,1
193,193,11380,증산동,2006-02-27,세영,188-12,74.7,4,2004,19000,254.3507362784471,8,1
194,194,11380,증산동,2006-02-28,DMC문영퀸즈파크,254,84.97,3,2004,21877,257.46734141461695,8,1
195,195,11380,갈현동,2006-03-02,메카,543,84.3,1,2001,14500,172.0047449584816,8,1
204,204,11380,구산동,2006-03-02,진성(347-1),347-1,64.78,3,2003,9900,152.8249459709787,8,1
205,205,11380,구산동,2006-03-03,우신,25-53,94.02,5,1995,12000,127.63241863433312,8,1
224,224,11380,녹번동,2006-03-01,녹번JR아파트,280-1,59.86600000000001,10,2002,18000,300.67149968262447,8,1
225,225,11380,녹번동,2006-03-04,대림아파트(276),276,133.87,14,1993,43200,322.7011279599611,8,1
237,237,11380,대조동,2006-03-02,삼성타운,231,59.4,19,1997,15700,264.3097643097643,8,1
238,238,11380,대조동,2006-03-04,삼성타운,231,59.4,6,1997,15200,255.8922558922559,8,1
243,243,11380,불광동,2006-03-01,라이프미성,248,84.65,2,1988,30200,356.76314235085647,8,1
244,244,11380,불광동,2006-03-01,라이프미성,248,66.7,4,1988,22250,333.5832083958021,8,1
245,245,11380,불광동,2006-03-02,남해그린힐,632,59.87,9,2001,15000,250.5428428261233,8,1
246,246,11380,불광동,2006-03-03,그린라이프,230-2,84.91,5,2005,19800,233.1880814980568,8,1
247,247,11380,불광동,2006-03-04,라이프미성,248,84.65,15,1988,29500,348.4937979917306,8,1
248,248,11380,불광동,2006-03-04,라이프미성,248,66.7,6,1988,22700,340.32983508245877,8,1
271,271,11380,신사동,2006-03-02,신사동한신휴플러스,365,59.76,3,2003,16825,281.54283801874163,8,1
272,272,11380,신사동,2006-03-02,현대2,355,84.83,4,1994,20000,235.76564894494874,8,1
273,273,11380,신사동,2006-03-02,현대2,355,84.83,16,1994,21100,248.73275963692092,8,1
274,274,11380,신사동,2006-03-02,신사씨티,297,58.09,11,1993,12000,206.5760027543467,8,1
275,275,11380,신사동,2006-03-04,현대1,359,84.17,8,1997,19700,234.05013662825235,8,1
313,313,11380,역촌동,2006-03-03,센타폴리스,Dec-85,84.97,5,2004,30000,353.06578792515006,8,1
320,320,11380,응암동,2006-03-01,응암동금호,739,59.82,16,1998,18250,305.0819124038783,8,1
344,344,11380,증산동,2006-03-04,DMC우방,244,59.91,18,2000,18000,300.45067601402104,8,1
