,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
25044,1,11440,도화동,2016-02-11,우성,82,128.315,8,1991,59500,463.7026068659159,527
25045,1,11440,도화동,2016-02-13,도화동현대,357,68.22,7,1996,43700,640.5746115508649,527
25068,1,11440,망원동,2016-02-11,해오름,382-3,93.99,4,2007,46000,489.4137674220662,527
25086,1,11440,상암동,2016-02-12,상암월드컵파크7단지,1660,84.74,12,2005,65000,767.0521595468492,527
25102,1,11440,성산동,2016-02-13,성산동성,597,84.97,5,1999,39500,464.8699541014476,527
25103,1,11440,성산동,2016-02-13,성산시영(선경),446,50.54,11,1986,40300,797.3882073605065,527
25136,1,11440,신수동,2016-02-13,신수동성원,190,59.76,6,1998,39500,660.9772423025436,527
25152,1,11440,아현동,2016-02-13,마포트라팰리스2차,738,99.56,17,2008,63000,632.7842507030936,527
25155,1,11440,연남동,2016-02-13,코오롱,573,59.76,13,2003,46000,769.7456492637216,527
25173,1,11440,용강동,2016-02-13,마포용강삼성래미안,380,59.99,6,2003,53200,886.8144690781796,527
25180,1,11440,중동,2016-02-12,마포중동현대,392,59.88,22,2001,34000,567.8022712090848,527
25196,1,11440,창전동,2016-02-10,서강오벨리스크스위트,442,116.51,3,2007,59500,510.685778044803,527
25197,1,11440,창전동,2016-02-11,해모로,443,83.85,17,2007,58000,691.711389385808,527
25198,1,11440,창전동,2016-02-12,창전래미안,437,84.93,15,1998,49750,585.7765218415165,527
25199,1,11440,창전동,2016-02-12,창전래미안,437,59.94,17,1998,42750,713.2132132132133,527
25200,1,11440,창전동,2016-02-13,해모로,443,83.87100000000002,7,2007,60000,715.384340236792,527
25205,1,11440,토정동,2016-02-12,한강삼성,138,84.96,25,1997,60000,706.2146892655368,527
25207,1,11440,하중동,2016-02-12,한강밤섬자이,101,138.08,12,2010,103000,745.9443800695249,527
