,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
19600,19600,11590,노량진동,2014-11-24,신동아리버파크,325,59.67,20,2001,33800,566.4488017429194,464,1
19601,19601,11590,노량진동,2014-11-25,신동아리버파크,325,59.67,19,2001,33180,556.0583207642031,464,1
19602,19602,11590,노량진동,2014-11-29,신동아리버파크,325,84.88,24,2001,42500,500.70688030160227,464,1
19603,19603,11590,노량진동,2014-11-29,신동아리버파크,325,59.67,21,2001,32700,548.0140774258421,464,1
19633,19633,11590,대방동,2014-11-24,한국개나리,504,59.85,3,1997,27000,451.1278195488722,464,1
19634,19634,11590,대방동,2014-11-25,경남아너스빌,512,84.805,4,2006,52950,624.3735628795472,464,1
19635,19635,11590,대방동,2014-11-25,주공2,503,58.65,4,1995,32200,549.0196078431372,464,1
19636,19636,11590,대방동,2014-11-27,대림아파트,501,84.92,11,1993,57000,671.2199717381064,464,1
19637,19637,11590,대방동,2014-11-28,주공2,503,58.65,12,1995,32300,550.7246376811594,464,1
19638,19638,11590,대방동,2014-11-28,신일해피트리,510,59.8165,7,2005,34500,576.7639363720713,464,1
19639,19639,11590,대방동,2014-11-29,신일해피트리,510,59.8165,9,2005,34750,580.9433851863616,464,1
19640,19640,11590,대방동,2014-11-29,신한토탈,41,69.12,2,1997,25600,370.3703703703703,464,1
19649,19649,11590,동작동,2014-11-29,이수교KCC스위첸,332,120.71,9,2006,72500,600.6130395161958,464,1
19650,19650,11590,동작동,2014-11-29,이수힐스테이트,333,84.98200000000001,4,2013,72000,847.2382386858392,464,1
19661,19661,11590,본동,2014-11-24,경동윈츠리버,484,110.04,8,2004,53000,481.64303889494727,464,1
19699,19699,11590,사당동,2014-11-23,신동아4,105,59.89,3,1993,35000,584.4047420270496,464,1
19700,19700,11590,사당동,2014-11-25,사당우성3,105,84.66,1,1993,45300,535.0815024805103,464,1
19701,19701,11590,사당동,2014-11-28,신동아4,105,118.25,14,1993,59500,503.17124735729385,464,1
19702,19702,11590,사당동,2014-11-29,사당휴먼시아,1154,84.97,13,2009,50000,588.4429798752501,464,1
19748,19748,11590,상도동,2014-11-23,상도현대,412,59.72,1,2003,25500,426.99263228399195,464,1
19749,19749,11590,상도동,2014-11-24,힐스테이트 상도 프레스티지,533,84.95100000000001,19,2013,60000,706.2895080693576,464,1
19750,19750,11590,상도동,2014-11-24,힐스테이트 상도 프레스티지,533,84.95299999999999,3,2013,63500,747.472131649265,464,1
19751,19751,11590,상도동,2014-11-25,힐스테이트 상도 센트럴파크,531,59.7754,14,2012,48000,803.0059188227933,464,1
19752,19752,11590,상도동,2014-11-26,포스코더샵,521,59.96,11,2007,44000,733.8225483655771,464,1
19753,19753,11590,상도동,2014-11-27,현대 201동,410,59.91,6,1995,24200,403.9392421966283,464,1
19754,19754,11590,상도동,2014-11-27,현대(관악),407,84.78,14,1992,36000,424.6284501061571,464,1
19755,19755,11590,상도동,2014-11-29,대림(36-1),Jan-36,73.39,3,1981,49000,667.6658945360404,464,1
19756,19756,11590,상도동,2014-11-29,대림(36-1),Jan-36,73.39,4,1981,49000,667.6658945360404,464,1
19777,19777,11590,신대방동,2014-11-26,우성1,565,127.02,18,1988,56300,443.2372854668556,464,1
19778,19778,11590,신대방동,2014-11-26,현대,707,84.57,16,1996,47500,561.6648929880573,464,1
19779,19779,11590,신대방동,2014-11-28,현대,707,84.57,1,1996,41000,484.80548657916523,464,1
19780,19780,11590,신대방동,2014-11-29,롯데낙천대,713,55.4561,5,2003,36650,660.883112948801,464,1
19801,19801,11590,흑석동,2014-11-27,흑석한강센트레빌Ⅱ,339,59.966,7,2012,54000,900.5102891638595,464,1
19802,19802,11590,흑석동,2014-11-27,한강현대,28,66.225,5,1988,44500,671.9516798791998,464,1
19803,19803,11590,흑석동,2014-11-28,흑석동양아파트,328,59.511,6,2003,36500,613.3319890440423,464,1
