,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
14249,1,11260,망우동,2012-05-13,금호어울림(580),580,59.96,15,2006,27800,463.6424282855237,332
14250,1,11260,망우동,2012-05-16,경남,226,81.91,4,1989,27000,329.63008179709436,332
14251,1,11260,망우동,2012-05-16,대보,236-7,44.01,1,1988,16000,363.55373778686663,332
14264,1,11260,면목동,2012-05-16,한신,193-1,35.3,12,1988,13300,376.7705382436261,332
14265,1,11260,면목동,2012-05-19,면목삼익,1516,59.5,18,1997,26200,440.33613445378154,332
14266,1,11260,면목동,2012-05-19,용마한신,1077-1,35.44,8,1990,16600,468.39729119638827,332
14285,1,11260,묵동,2012-05-16,브라운스톤태릉,387,84.7094,10,2004,41000,484.00767801448245,332
14286,1,11260,묵동,2012-05-19,신안3,384,59.86,17,2000,25000,417.641162712997,332
14299,1,11260,상봉동,2012-05-16,"엘지, 쌍용아파트",484,68.12,4,1996,25800,378.74339401056955,332
14323,1,11260,신내동,2012-05-16,신내6대주,650,49.77,11,1996,23700,476.19047619047615,332
14324,1,11260,신내동,2012-05-16,라이프미성,487,59.6,10,1992,18600,312.08053691275165,332
14325,1,11260,신내동,2012-05-16,데시앙,317,84.3,6,2010,44000,521.9454329774615,332
14326,1,11260,신내동,2012-05-16,신내11대명,661,49.77,15,1996,21000,421.94092827004215,332
14327,1,11260,신내동,2012-05-17,성원,783,84.32,22,1994,26700,316.6508538899431,332
14328,1,11260,신내동,2012-05-17,신내6대주,650,59.76,8,1996,29000,485.2744310575636,332
14329,1,11260,신내동,2012-05-19,신내6대주,650,49.77,4,1996,22400,450.070323488045,332
14344,1,11260,중화동,2012-05-14,미영리치타운,207-14,84.71,4,2007,33800,399.00838153700863,332
14345,1,11260,중화동,2012-05-19,한신1차,450,59.76,17,1998,25500,426.706827309237,332
