,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
89200,1,11350,공릉동,2016-10-23,시영3차(라이프)아파트,715,39.6,12,1994,20200,510.1010101010101,564
89201,1,11350,공릉동,2016-10-24,풍림아파트A,725,84.99,2,2001,40900,481.2330862454407,564
89202,1,11350,공릉동,2016-10-24,시영2단지(라이프)아파트,707,39.6,11,1994,18800,474.7474747474747,564
89203,1,11350,공릉동,2016-10-24,삼익2차아파트,754,83.40899999999999,11,2004,39000,467.5754414991188,564
89204,1,11350,공릉동,2016-10-24,동신아파트,745,59.99,15,1999,30000,500.0833472245374,564
89205,1,11350,공릉동,2016-10-24,서로퍼스트빌,351-1,69.29,6,2004,25800,372.3481021792466,564
89206,1,11350,공릉동,2016-10-24,비선아파트,109,49.28,12,1999,25000,507.3051948051948,564
89207,1,11350,공릉동,2016-10-25,풍림아파트A,725,114.78,19,2001,51000,444.3282801881861,564
89208,1,11350,공릉동,2016-10-26,삼익4단지아파트,714,49.5,11,1994,26400,533.3333333333334,564
89209,1,11350,공릉동,2016-10-26,공릉우성아파트,738,59.26,2,1995,26500,447.18191022612217,564
89210,1,11350,공릉동,2016-10-26,현대아파트,230,62.27,1,1984,34000,546.0093142765377,564
89211,1,11350,공릉동,2016-10-26,대주파크빌아파트,751,81.12,11,2003,36000,443.7869822485207,564
89212,1,11350,공릉동,2016-10-26,현대(고려)아파트,590-1,59.28,7,1999,26000,438.5964912280702,564
89213,1,11350,공릉동,2016-10-27,비선아파트,109,49.28,2,1999,23500,476.8668831168831,564
89214,1,11350,공릉동,2016-10-27,현대아파트,230,61.94,1,1984,34000,548.9183080400388,564
89215,1,11350,공릉동,2016-10-27,현대아파트,230,73.73,1,1984,37000,501.83100501831,564
89216,1,11350,공릉동,2016-10-28,태릉우성아파트,254,84.97,2,1985,39250,461.92773920207134,564
89217,1,11350,공릉동,2016-10-28,비선아파트,109,59.97,2,1999,30400,506.9201267300317,564
89218,1,11350,공릉동,2016-10-29,신도1차아파트,748,81.2768,9,2002,42800,526.5955352572936,564
89219,1,11350,공릉동,2016-10-29,공릉동 한보에센시티아파트,743,59.4,3,2000,29000,488.2154882154882,564
89220,1,11350,공릉동,2016-10-29,공릉 해링턴플레이스,106,99.917,12,2000,55800,558.4635247255221,564
89221,1,11350,공릉동,2016-10-29,광덕파크빌아파트,752,84.69,13,2003,32700,386.1140630534892,564
89222,1,11350,공릉동,2016-10-29,삼익2차아파트,754,54.74,7,2004,27800,507.85531603945924,564
89223,1,11350,공릉동,2016-10-29,태강아파트,81,49.6,13,1999,26000,524.1935483870967,564
89551,1,11350,상계동,2016-10-23,상계주공16(고층),624,59.39,15,1988,26800,451.2544199360162,564
89552,1,11350,상계동,2016-10-23,동일씨티빌,1065-6,67.04,4,2006,24150,360.2326968973747,564
89553,1,11350,상계동,2016-10-24,금호타운,1270,84.66,10,1995,33800,399.24403496338294,564
89554,1,11350,상계동,2016-10-24,청암2단지,1276,59.4,3,2001,28450,478.956228956229,564
89555,1,11350,상계동,2016-10-24,상계주공16(고층),624,58.01,9,1988,29950,516.2902947767626,564
89556,1,11350,상계동,2016-10-24,은빛2단지,1256,59.95,10,1998,29500,492.0767306088407,564
89557,1,11350,상계동,2016-10-24,임광,694,106.25,9,1989,52700,496.0,564
89558,1,11350,상계동,2016-10-24,상계주공16(고층),624,79.07,10,1988,37000,467.9398001770583,564
89559,1,11350,상계동,2016-10-24,상계주공16(고층),624,59.39,12,1988,29700,500.08418925745076,564
89560,1,11350,상계동,2016-10-24,상계주공1(저층),765,71.89,4,1988,35500,493.80998748087353,564
89561,1,11350,상계동,2016-10-24,한일유앤아이,1309,59.876999999999995,17,2005,38000,634.6343337174542,564
89562,1,11350,상계동,2016-10-24,상계주공11(고층),652,49.94,6,1988,29500,590.7088506207449,564
89563,1,11350,상계동,2016-10-24,상계주공9(고층),670,41.3,15,1988,22700,549.636803874092,564
89564,1,11350,상계동,2016-10-25,두산,1110,84.09,6,1994,36700,436.43715067189913,564
89565,1,11350,상계동,2016-10-25,벽산,173-1,75.03,6,1989,30000,399.8400639744102,564
89566,1,11350,상계동,2016-10-25,보람1단지,639,68.99,15,1988,29500,427.5982026380635,564
89567,1,11350,상계동,2016-10-25,보람1단지,639,54.59,13,1988,27000,494.59607986810767,564
