,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
18503,18503,11410,남가좌동,2015-09-13,남가좌삼성,377,59.59,17,2000,33000,553.7841919785199,506,1
18504,18504,11410,남가좌동,2015-09-13,DMC센트레빌,381,59.95,8,2010,42800,713.928273561301,506,1
18505,18505,11410,남가좌동,2015-09-14,남가좌동현대,376,59.4,9,1999,31950,537.8787878787879,506,1
18506,18506,11410,남가좌동,2015-09-14,남가좌삼성,377,59.93,12,2000,34000,567.3285499749708,506,1
18507,18507,11410,남가좌동,2015-09-19,래미안남가좌2차,379,59.788000000000004,2,2005,42000,702.4821034321268,506,1
18521,18521,11410,냉천동,2015-09-14,동부센트레빌,260,84.93,7,2002,47500,559.2841163310961,506,1
18522,18522,11410,냉천동,2015-09-15,동부센트레빌,260,59.86,10,2002,35400,591.3798864016037,506,1
18523,18523,11410,냉천동,2015-09-16,돈의문센트레빌,261,84.99,6,2011,63000,741.2636780797741,506,1
18524,18524,11410,냉천동,2015-09-19,돈의문센트레빌,261,59.98,9,2011,46800,780.2600866955652,506,1
18528,18528,11410,대현동,2015-09-19,럭키대현,144,59.7,4,1999,36500,611.3902847571189,506,1
18548,18548,11410,북가좌동,2015-09-13,북가좌삼호,449,84.57,11,1996,36800,435.1424855149581,506,1
18549,18549,11410,북가좌동,2015-09-13,북가좌삼호,449,114.03,16,1996,45000,394.6329913180742,506,1
18550,18550,11410,북가좌동,2015-09-14,신일해피트리,455,59.23,8,2005,32000,540.2667567111262,506,1
18551,18551,11410,북가좌동,2015-09-15,북가좌삼호,449,84.57,17,1996,37900,448.14946198415515,506,1
18552,18552,11410,북가좌동,2015-09-15,북가좌삼호,449,114.03,16,1996,45000,394.6329913180742,506,1
18553,18553,11410,북가좌동,2015-09-16,DMC래미안e편한세상,481,84.94,16,2012,54500,641.629385448552,506,1
18554,18554,11410,북가좌동,2015-09-16,DMC래미안e편한세상,481,84.92,28,2012,57000,671.2199717381064,506,1
18555,18555,11410,북가좌동,2015-09-17,DMC두산위브,459,84.9631,2,2007,40500,476.67752235970676,506,1
18556,18556,11410,북가좌동,2015-09-17,충우팰리스2,325-43,84.88,4,2004,29800,351.0838831291235,506,1
18557,18557,11410,북가좌동,2015-09-18,DMC래미안e편한세상,481,59.97,5,2012,46700,778.7226946806737,506,1
18558,18558,11410,북가좌동,2015-09-19,DMC래미안e편한세상,481,84.95,15,2012,60000,706.2978222483814,506,1
18559,18559,11410,북가좌동,2015-09-19,북가좌삼호,449,84.57,8,1996,37100,438.68984273383,506,1
18579,18579,11410,북아현동,2015-09-18,북아현1차,187-14,78.0,8,2001,36000,461.53846153846155,506,1
18589,18589,11410,연희동,2015-09-16,충우,105-16,50.7,7,2003,20000,394.4773175542406,506,1
18590,18590,11410,연희동,2015-09-17,연희웨스트팰리스,746,13.12,2,2014,13200,1006.0975609756098,506,1
18591,18591,11410,연희동,2015-09-18,홍연,729,52.23,5,1981,13000,248.8991001340226,506,1
18592,18592,11410,연희동,2015-09-18,백광,69-21,98.5,6,2004,33700,342.1319796954315,506,1
18593,18593,11410,연희동,2015-09-19,대우푸르지오,739,59.79,6,2002,37500,627.1951831409934,506,1
18599,18599,11410,영천동,2015-09-16,독립문삼호,100,84.78,4,1995,43500,513.0927105449398,506,1
18606,18606,11410,천연동,2015-09-13,천연뜨란채,145,55.85,15,2006,37500,671.4413607878245,506,1
18607,18607,11410,천연동,2015-09-19,천연뜨란채,145,30.17,7,2006,23000,762.346702021876,506,1
18608,18608,11410,천연동,2015-09-19,천연뜨란채,145,55.82,8,2006,39300,704.0487280544608,506,1
18616,18616,11410,합동,2015-09-15,에스케이뷰,118,84.90899999999999,15,2008,72000,847.966646645232,506,1
18617,18617,11410,합동,2015-09-15,에스케이뷰,118,84.90899999999999,14,2008,57000,671.306928594142,506,1
18623,18623,11410,현저동,2015-09-14,독립문극동(200-0),200,84.87,22,1998,53800,633.9106869329562,506,1
18624,18624,11410,현저동,2015-09-15,독립문파크빌,1019,59.4,15,2000,28000,471.3804713804714,506,1
18625,18625,11410,현저동,2015-09-17,독립문파크빌,1019,59.4,13,2000,30000,505.0505050505051,506,1
18626,18626,11410,현저동,2015-09-19,독립문극동(200-0),200,59.58,16,1998,42000,704.9345417925479,506,1
18627,18627,11410,현저동,2015-09-19,독립문파크빌,1019,59.4,2,2000,27000,454.54545454545456,506,1
18659,18659,11410,홍은동,2015-09-13,유원,22,64.26,10,1987,24200,376.59508247743537,506,1
18660,18660,11410,홍은동,2015-09-13,홍은동벽산,455,84.78,1,1997,32900,388.0632224581269,506,1
18661,18661,11410,홍은동,2015-09-13,홍은동벽산,455,84.96,15,1997,34300,403.7193973634652,506,1
18662,18662,11410,홍은동,2015-09-14,홍은동풍림아이원,460,84.91799999999999,16,2002,39300,462.7994064862574,506,1
18663,18663,11410,홍은동,2015-09-14,극동,454,84.92,6,1995,29300,345.03061705134246,506,1
18664,18664,11410,홍은동,2015-09-15,극동,454,84.92,11,1995,27800,327.36693358455017,506,1
18665,18665,11410,홍은동,2015-09-16,두산,456,84.84,5,1997,33000,388.96746817538894,506,1
18666,18666,11410,홍은동,2015-09-16,초원,08월 26일,49.26,5,1988,12200,247.66544863987008,506,1
18667,18667,11410,홍은동,2015-09-17,유원,22,54.54,9,1987,20500,375.87092042537586,506,1
18668,18668,11410,홍은동,2015-09-17,부림베스트빌,403-2,67.95,1,2001,19500,286.9757174392936,506,1
18669,18669,11410,홍은동,2015-09-17,진흥,459,110.4,6,2002,46500,421.195652173913,506,1
18670,18670,11410,홍은동,2015-09-18,홍은동벽산,455,142.98,14,1997,46800,327.31850608476714,506,1
18671,18671,11410,홍은동,2015-09-19,홍은동벽산,455,142.98,14,1997,48000,335.71128829206884,506,1
18672,18672,11410,홍은동,2015-09-19,유원,22,64.26,13,1987,22500,350.14005602240894,506,1
18673,18673,11410,홍은동,2015-09-19,홍은동벽산,455,84.78,8,1997,36400,429.34654399622553,506,1
18712,18712,11410,홍제동,2015-09-13,에이원,132-5,58.54,2,2015,32500,555.1759480696959,506,1
18713,18713,11410,홍제동,2015-09-14,유원하나,454,103.11,10,1996,38000,368.53845407816897,506,1
18714,18714,11410,홍제동,2015-09-14,홍제현대,331,83.05,2,1992,40500,487.65803732691154,506,1
18715,18715,11410,홍제동,2015-09-15,인왕산현대,460,114.72,12,2000,53000,461.9944211994421,506,1
18716,18716,11410,홍제동,2015-09-15,태영으뜸(데시앙),373,53.44,8,1998,24600,460.3293413173653,506,1
18717,18717,11410,홍제동,2015-09-15,홍제비콘드림힐,468,84.946,13,2006,32000,376.7099098250653,506,1
18718,18718,11410,홍제동,2015-09-15,홍제현대,331,75.15,14,1992,37500,499.001996007984,506,1
18719,18719,11410,홍제동,2015-09-15,홍제한양,82,84.77,11,1993,40700,480.1226849121152,506,1
18720,18720,11410,홍제동,2015-09-15,홍제현대,331,106.18,7,1992,49500,466.18948954605384,506,1
18721,18721,11410,홍제동,2015-09-16,현대그린,455,84.96,6,1996,32500,382.5329566854991,506,1
18722,18722,11410,홍제동,2015-09-16,홍제한양,82,60.06,3,1993,30800,512.8205128205128,506,1
18723,18723,11410,홍제동,2015-09-16,인왕산벽산,465,84.63,11,2003,40000,472.64563393595654,506,1
18724,18724,11410,홍제동,2015-09-16,문화촌현대,463,84.99,14,2002,39400,463.5839510530651,506,1
18725,18725,11410,홍제동,2015-09-19,홍제원현대(459-0),459,59.93,14,2000,35000,584.0146837977641,506,1
