,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
40042,40042,11230,답십리동,2020-10-26,답십리청솔우성,80,59.74,20,2000,67500,1129.8962169400736,773,1
40043,40043,11230,답십리동,2020-10-26,동아,10,59.88,18,2001,65000,1085.5043420173681,773,1
40044,40044,11230,답십리동,2020-10-26,청계한신휴플러스,1002,59.74,20,2010,102000,1707.3987278205557,773,1
40045,40045,11230,답십리동,2020-10-27,한신휴플러스그린파크,1001,84.98,8,2010,94500,1112.0263591433277,773,1
40046,40046,11230,답십리동,2020-10-28,동답한신,42,35.45,1,1992,36000,1015.5148095909731,773,1
40047,40047,11230,답십리동,2020-10-29,동아,10,59.88,9,2001,62300,1040.4141616566467,773,1
40048,40048,11230,답십리동,2020-10-30,동아,10,59.88,21,2001,65000,1085.5043420173681,773,1
40049,40049,11230,답십리동,2020-10-31,답십리한화,994,84.86,6,2001,72500,854.3483384397832,773,1
40050,40050,11230,답십리동,2020-10-31,두산,990,84.83,21,2000,84500,996.1098667924084,773,1
40051,40051,11230,답십리동,2020-10-31,신답극동,464-1,53.1,7,1987,69000,1299.4350282485875,773,1
40053,40053,11230,신설동,2020-10-27,포레스트힐시티,100-26,14.75,16,2018,19000,1288.135593220339,773,1
40068,40068,11230,용두동,2020-10-25,신동아,779,58.59,3,1994,66700,1138.4195255162997,773,1
40069,40069,11230,용두동,2020-10-26,용두 두산위브,791,84.99,13,2009,108000,1270.7377338510414,773,1
40070,40070,11230,용두동,2020-10-27,한양아이클래스,112-8,14.19,3,2014,11700,824.524312896406,773,1
40071,40071,11230,용두동,2020-10-27,래미안 허브리츠,792,59.98,14,2011,96000,1600.5335111703903,773,1
40072,40072,11230,용두동,2020-10-30,동대문푸르지오시티(도시형생활주택),104-3,30.11,7,2016,37950,1260.3786117568914,773,1
40073,40073,11230,용두동,2020-10-31,롯데캐슬피렌체,790,30.4,8,2009,40800,1342.1052631578948,773,1
40088,40088,11230,이문동,2020-10-30,중앙하이츠빌,84,59.4,5,2002,65000,1094.2760942760942,773,1
40089,40089,11230,이문동,2020-10-31,쌍용,64,114.35,3,2000,80000,699.6064713598602,773,1
40116,40116,11230,장안동,2020-10-25,래미안장안2차,329-3,81.05,24,2007,95000,1172.1159777914868,773,1
40117,40117,11230,장안동,2020-10-26,가야써니빌(373-7),373-7,114.69,14,2002,54000,470.83442322783156,773,1
40118,40118,11230,장안동,2020-10-27,리치,385-2,50.42,7,2008,27000,535.50178500595,773,1
40119,40119,11230,장안동,2020-10-28,장안동신일해피트리,568,63.7,8,2005,58000,910.5180533751962,773,1
40120,40120,11230,장안동,2020-10-29,동재(A동),241-13,107.76,3,2005,48500,450.07423904974013,773,1
40121,40121,11230,장안동,2020-10-30,우성5차에비뉴,583,72.21,9,2013,59000,817.0613488436505,773,1
40131,40131,11230,전농동,2020-10-25,전농SK,10,59.96,20,2000,79500,1325.8839226150767,773,1
40132,40132,11230,전농동,2020-10-26,래미안아름숲,688,114.9,5,2012,86000,748.4769364664926,773,1
40133,40133,11230,전농동,2020-10-26,전농SK,10,84.84,7,2000,95000,1119.7548326261197,773,1
40134,40134,11230,전농동,2020-10-26,동아,645-2,57.9,16,1997,76450,1320.3799654576858,773,1
40135,40135,11230,전농동,2020-10-26,래미안 크레시티,690,121.93,6,2014,145000,1189.2069220044286,773,1
40136,40136,11230,전농동,2020-10-28,전농우성,6,126.63,3,1992,81600,644.39706230751,773,1
40137,40137,11230,전농동,2020-10-29,전농SK,10,84.95,9,2000,90000,1059.446733372572,773,1
40138,40138,11230,전농동,2020-10-29,래미안 크레시티,690,84.96,17,2014,145000,1706.6854990583806,773,1
40139,40139,11230,전농동,2020-10-29,래미안 크레시티,690,84.97,17,2014,133500,1571.1427562669178,773,1
40140,40140,11230,전농동,2020-10-31,전농우성,6,84.84,14,1992,74000,872.2300801508721,773,1
40145,40145,11230,제기동,2020-10-31,한신아파트,1212,59.84,9,2004,72000,1203.2085561497327,773,1
40152,40152,11230,청량리동,2020-10-31,한신,60,59.97,5,1997,69500,1158.9127897281974,773,1
40153,40153,11230,청량리동,2020-10-31,홍릉동부,212,84.91,14,2001,87500,1030.5028854080792,773,1
40155,40155,11230,회기동,2020-10-26,회기힐스테이트,351,84.99,2,2011,89600,1054.2416754912342,773,1
40167,40167,11230,휘경동,2020-10-31,주공1,57,84.82,3,2001,75000,884.2254185333649,773,1
40168,40168,11230,휘경동,2020-10-31,주공2,57,59.79,23,2001,65000,1087.1383174443888,773,1
