,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
4125,4125,11110,명륜2가,2014-05-14,아남1,4,84.9,18,1995,56000,659.5995288574793,436,1
4130,4130,11110,무악동,2014-05-11,인왕산아이파크,60,84.85799999999999,1,2008,52700,621.0374979377314,436,1
4131,4131,11110,무악동,2014-05-13,현대,82,60.0,1,2000,34700,578.3333333333334,436,1
4132,4132,11110,무악동,2014-05-13,현대,82,84.92,10,2000,54490,641.662741403674,436,1
4133,4133,11110,무악동,2014-05-16,인왕산아이파크,60,114.931,7,2008,72000,626.4628342222725,436,1
4140,4140,11110,숭인동,2014-05-12,동문 (482-0),482,59.64,3,2002,30100,504.69483568075117,436,1
4141,4141,11110,숭인동,2014-05-17,종로센트레빌,02월 01일,59.92,9,2008,38800,647.5300400534045,436,1
4147,4147,11110,이화동,2014-05-13,송림아마레스아파트,09월 01일,84.13,4,2004,32200,382.7409960774991,436,1
4151,4151,11110,창신동,2014-05-12,창신쌍용2,703,64.66,13,1993,27000,417.5688215279926,436,1
4152,4152,11110,창신동,2014-05-13,창신쌍용2,703,64.66,13,1993,26500,409.8360655737705,436,1
4153,4153,11110,창신동,2014-05-14,창신쌍용1,702,54.7,13,1992,25600,468.00731261425955,436,1
4154,4154,11110,창신동,2014-05-17,창신쌍용2,703,79.87,4,1993,27600,345.5615374984349,436,1
4158,4158,11110,평창동,2014-05-12,삼성,596,84.93,5,1998,37000,435.6528906158012,436,1
