,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
17600,1,11740,강일동,2009-09-24,강일리버파크5단지,670,84.53,3,2009,33182,392.5470247249497,194
17601,1,11740,강일동,2009-09-26,강일리버파크3단지,674,84.53,7,2009,38657,457.3169289009819,194
17639,1,11740,고덕동,2009-09-23,배재현대,312,59.94,4,1995,37000,617.283950617284,194
17640,1,11740,고덕동,2009-09-24,배재현대,312,59.94,1,1995,32000,533.8672005338673,194
17641,1,11740,고덕동,2009-09-24,고덕시영,492,34.01,2,1984,45000,1323.1402528668038,194
17642,1,11740,고덕동,2009-09-25,고덕시영,492,43.0,1,1984,56000,1302.3255813953488,194
17643,1,11740,고덕동,2009-09-26,고덕시영,492,34.01,5,1984,45000,1323.1402528668038,194
17697,1,11740,길동,2009-09-21,예건타워빌,385-1,37.66,4,2005,15000,398.30058417419013,194
17698,1,11740,길동,2009-09-21,길동우성,400,84.75,13,1994,40000,471.976401179941,194
17699,1,11740,길동,2009-09-21,에이치비골드빌(102동),384-4,64.19,14,2004,27000,420.626265773485,194
17700,1,11740,길동,2009-09-22,우림루미아트,45,84.57,10,2003,34500,407.9460801702732,194
17701,1,11740,길동,2009-09-23,신동아,160,60.42,5,1983,29800,493.2141674942072,194
17702,1,11740,길동,2009-09-23,길동우성,400,84.75,11,1994,41000,483.77581120943955,194
17703,1,11740,길동,2009-09-24,한전우성1,332,81.54,3,1989,32750,401.6433652195241,194
17704,1,11740,길동,2009-09-26,태성,360-5,64.1,9,2003,25500,397.8159126365055,194
17705,1,11740,길동,2009-09-26,강동한신휴플러스,414-10,84.61,6,2006,33500,395.9342867273372,194
17706,1,11740,길동,2009-09-26,삼익파크맨션,53,62.91,11,1983,34200,543.6337625178827,194
17743,1,11740,둔촌동,2009-09-21,둔촌주공3단지,174-1,70.87,10,1980,65800,928.4605615916466,194
17744,1,11740,둔촌동,2009-09-22,신성둔촌미소지움1,546,59.78,17,1998,34000,568.7520910003345,194
17745,1,11740,둔촌동,2009-09-22,신성둔촌미소지움2,134-10,84.78,11,2000,51000,601.5569709837225,194
17746,1,11740,둔촌동,2009-09-23,둔촌주공4단지,170-1,99.61,8,1980,96500,968.7782351169561,194
17747,1,11740,둔촌동,2009-09-24,광남아파트102동,518-13,84.94,5,2004,40000,470.92064987049685,194
17748,1,11740,둔촌동,2009-09-24,둔촌주공4단지,170-1,71.58,5,1980,64800,905.2808046940486,194
17749,1,11740,둔촌동,2009-09-25,프라자,603,109.07,1,1984,56000,513.4317410837077,194
17750,1,11740,둔촌동,2009-09-26,현대2,May-70,59.19,2,1988,29800,503.4634228754857,194
17751,1,11740,둔촌동,2009-09-26,둔촌주공4단지,170-1,99.61,5,1980,89500,898.5041662483686,194
17752,1,11740,둔촌동,2009-09-26,프라자,603,109.07,4,1984,54950,503.8048959383882,194
17792,1,11740,명일동,2009-09-21,명일엘지,332,59.79,14,1999,32000,535.2065562803144,194
17793,1,11740,명일동,2009-09-22,삼익가든,270,106.65,1,1984,59800,560.7126113455228,194
17794,1,11740,명일동,2009-09-23,다성씨티(2),352-5,84.82,1,2002,30000,353.69016741334593,194
17795,1,11740,명일동,2009-09-23,삼익그린1차,294,78.94,9,1980,54000,684.0638459589562,194
17796,1,11740,명일동,2009-09-24,삼익그린1차,294,76.46,2,1982,53200,695.7886476589067,194
17797,1,11740,명일동,2009-09-24,명일엘지,332,84.9,3,1999,40000,471.14252061248527,194
17798,1,11740,명일동,2009-09-25,한양,54,119.37,14,1986,79000,661.8078244114937,194
17799,1,11740,명일동,2009-09-25,신동아,44,127.33,4,1986,87000,683.2639597895233,194
17800,1,11740,명일동,2009-09-26,삼환고덕,41,121.98700000000001,4,1987,64300,527.1053472911047,194
17801,1,11740,명일동,2009-09-26,명일우성,42,133.65,11,1986,86500,647.2128694350916,194
17802,1,11740,명일동,2009-09-26,명일엘지,332,59.4,10,1999,32400,545.4545454545455,194
17803,1,11740,명일동,2009-09-26,삼익그린2차,15,42.93,12,1983,36500,850.2212904728628,194
17804,1,11740,명일동,2009-09-26,삼익가든,270,146.54,1,1984,73800,503.6167599290296,194
17805,1,11740,명일동,2009-09-26,삼익그린2차,15,42.93,11,1983,35000,815.280689494526,194
17821,1,11740,상일동,2009-09-21,중앙하이츠,476,84.23,7,1992,46000,546.1237088923186,194
17822,1,11740,상일동,2009-09-23,주공3,121,48.85,4,1983,60000,1228.2497441146365,194
17877,1,11740,성내동,2009-09-21,강동네스빌,444-4,30.8,8,2002,13000,422.0779220779221,194
17878,1,11740,성내동,2009-09-21,라움,439-2,44.23,7,2004,21000,474.79086592810313,194
17879,1,11740,성내동,2009-09-21,LIGA,244-12,125.35,8,2008,59950,478.26086956521743,194
17880,1,11740,성내동,2009-09-21,에스케이허브진,194,33.71,3,2004,17400,516.1673094037377,194
17881,1,11740,성내동,2009-09-23,해가든,387-48,84.81,3,2004,30300,357.26918995401485,194
17882,1,11740,성내동,2009-09-24,LIGA,244-12,125.35,7,2008,56818,453.2748304746709,194
17883,1,11740,성내동,2009-09-25,센츄럴(438-2),438-2,78.54,1,2000,30000,381.97097020626427,194
17884,1,11740,성내동,2009-09-25,성내1차e-편한세상,598,120.46,2,2003,59900,497.2605014112569,194
17885,1,11740,성내동,2009-09-26,현대,Feb-30,84.56,6,1987,45600,539.2620624408704,194
17886,1,11740,성내동,2009-09-26,현대,Feb-30,54.06,6,1987,32900,608.583055863855,194
17928,1,11740,암사동,2009-09-21,프라이어팰리스,413,84.949,10,2007,62000,729.8496745105887,194
17929,1,11740,암사동,2009-09-21,암사e편한세상,422-26,84.98,12,2005,42500,500.1176747469993,194
17930,1,11740,암사동,2009-09-22,선사현대아파트,509,59.64,13,2000,34500,578.4708249496982,194
17931,1,11740,암사동,2009-09-23,동양넥스빌,501-4,59.98,8,1999,24400,406.8022674224742,194
17932,1,11740,암사동,2009-09-23,선사현대아파트,509,82.94,14,2000,54000,651.0730648661684,194
17933,1,11740,암사동,2009-09-23,프라이어팰리스,413,84.975,27,2007,67000,788.4671962341865,194
17934,1,11740,암사동,2009-09-25,효정하나플러스,672,84.45,5,2003,31000,367.08111308466545,194
17935,1,11740,암사동,2009-09-25,한강현대,442-1,115.0,17,1999,65000,565.2173913043479,194
17979,1,11740,천호동,2009-09-20,성원아파트,564,60.0,7,1998,24000,400.0,194
17980,1,11740,천호동,2009-09-22,광남벨라스643V(50-7),Jul-50,126.4,4,2003,39000,308.54430379746833,194
17981,1,11740,천호동,2009-09-22,중앙하이츠,305,59.85,4,1998,26000,434.4193817878028,194
17982,1,11740,천호동,2009-09-22,다성이즈빌(437-22),437-22,84.64,3,2004,45000,531.6635160680529,194
17983,1,11740,천호동,2009-09-25,천호태영아파트,566,84.88,6,1999,47800,563.1479736098021,194
17984,1,11740,천호동,2009-09-25,대명사이버아파트,Aug-49,84.62,1,2001,27250,322.02788938785153,194
17985,1,11740,천호동,2009-09-26,우성,01월 19일,84.93,12,1985,43700,514.5413870246084,194
