,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
75108,75108,11350,공릉동,2015-07-05,비선아파트,109,48.6,11,1999,24000,493.82716049382714,496,1
75109,75109,11350,공릉동,2015-07-05,공릉2신도브래뉴아파트,749,84.48,6,2002,36000,426.1363636363636,496,1
75110,75110,11350,공릉동,2015-07-06,태강아파트,81,59.34,3,1999,29700,500.5055611729019,496,1
75111,75111,11350,공릉동,2015-07-06,두산힐스빌아파트,747,59.76,1,2000,28800,481.9277108433735,496,1
75112,75112,11350,공릉동,2015-07-06,임성아파트,389-13,95.7,1,1997,32000,334.37826541274814,496,1
75113,75113,11350,공릉동,2015-07-06,풍림아파트B,727,31.32,3,2001,15500,494.8914431673052,496,1
75114,75114,11350,공릉동,2015-07-06,삼익4단지아파트,714,39.6,11,1994,17600,444.4444444444444,496,1
75115,75115,11350,공릉동,2015-07-07,두산힐스빌아파트,747,84.9,9,2000,42000,494.69964664310953,496,1
75116,75116,11350,공릉동,2015-07-07,효성아파트,742,73.18,5,1995,30800,420.8800218638972,496,1
75117,75117,11350,공릉동,2015-07-07,시영3차(라이프)아파트,715,39.6,10,1994,17900,452.020202020202,496,1
75118,75118,11350,공릉동,2015-07-07,신성미소지움아파트,756,84.929,8,2004,26000,306.1380682687892,496,1
75119,75119,11350,공릉동,2015-07-07,동부아파트,705,114.17,15,1996,36450,319.2607515109048,496,1
75120,75120,11350,공릉동,2015-07-07,하나플러스,587-8,84.87,7,2004,29500,347.5904324260634,496,1
75121,75121,11350,공릉동,2015-07-07,대명아파트,270-71,66.24,3,1989,25500,384.96376811594206,496,1
75122,75122,11350,공릉동,2015-07-07,태릉우성아파트,254,66.87,3,1985,28100,420.2183340810528,496,1
75123,75123,11350,공릉동,2015-07-08,비선아파트,109,48.93,2,1999,23000,470.0592683425302,496,1
75124,75124,11350,공릉동,2015-07-08,태강아파트,81,49.6,9,1999,24700,497.9838709677419,496,1
75125,75125,11350,공릉동,2015-07-08,비선아파트,109,48.6,9,1999,24200,497.9423868312757,496,1
75126,75126,11350,공릉동,2015-07-08,태강아파트,81,49.6,4,1999,24000,483.8709677419355,496,1
75127,75127,11350,공릉동,2015-07-08,동신아파트,745,59.99,23,1999,28500,475.0791798633105,496,1
75128,75128,11350,공릉동,2015-07-08,공릉 해링턴플레이스,106,99.917,3,2000,52500,525.4361119729375,496,1
75129,75129,11350,공릉동,2015-07-08,길성그랑프리텔아파트,753,84.1337,6,2003,35500,421.9474479310906,496,1
75130,75130,11350,공릉동,2015-07-08,동부아파트,705,84.79,10,1996,33000,389.19683924991153,496,1
75131,75131,11350,공릉동,2015-07-08,삼익아파트,737,114.88,15,1995,40500,352.54178272980505,496,1
75132,75132,11350,공릉동,2015-07-08,청우씨티아파트,569-20,84.9,4,2004,28500,335.68904593639576,496,1
75133,75133,11350,공릉동,2015-07-09,시영2단지(라이프)아파트,707,39.6,3,1994,16700,421.7171717171717,496,1
75134,75134,11350,공릉동,2015-07-09,풍림아파트A,725,84.99,1,2001,37700,443.5815978350394,496,1
75135,75135,11350,공릉동,2015-07-10,현대(고려)아파트,590-1,59.28,3,1999,24000,404.8582995951417,496,1
75136,75136,11350,공릉동,2015-07-10,삼익아파트,737,84.6,2,1995,32000,378.25059101654847,496,1
75137,75137,11350,공릉동,2015-07-10,공릉동 한보에센시티아파트,743,59.4,1,2000,22000,370.3703703703704,496,1
75138,75138,11350,공릉동,2015-07-11,광덕파크빌아파트,752,84.69,2,2003,31000,366.0408548825127,496,1
75139,75139,11350,공릉동,2015-07-11,동신아파트,745,59.99,5,1999,27000,450.07501250208367,496,1
75140,75140,11350,공릉동,2015-07-11,두산힐스빌아파트,747,100.23,17,2000,47500,473.9100069839369,496,1
75141,75141,11350,공릉동,2015-07-11,청솔아파트8,91,84.83,9,2000,37000,436.1664505481551,496,1
75142,75142,11350,공릉동,2015-07-11,우방아파트,108,60.501999999999995,3,2000,33600,555.3535420316684,496,1
75294,75294,11350,상계동,2015-07-05,상계2차중앙하이츠,1282,59.82,12,1998,31900,533.2664660648612,496,1
75295,75295,11350,상계동,2015-07-05,상계2차중앙하이츠,1282,84.6,17,1998,38700,457.44680851063833,496,1
75296,75296,11350,상계동,2015-07-05,상계대림e편한세상,1301,55.77,3,2002,25000,448.26967903890977,496,1
75297,75297,11350,상계동,2015-07-05,상계주공2(고층),740,59.2,3,1987,23000,388.5135135135135,496,1
75298,75298,11350,상계동,2015-07-05,상계주공12(고층),647,49.94,10,1988,23950,479.5754905887065,496,1
75299,75299,11350,상계동,2015-07-05,상계주공10(고층),666,45.9,4,1988,18700,407.40740740740745,496,1
75300,75300,11350,상계동,2015-07-06,청암2단지,1276,49.77,13,2001,22000,442.03335342575843,496,1
75301,75301,11350,상계동,2015-07-06,한신4차,995,84.84,5,1995,28300,333.5690711928336,496,1
75302,75302,11350,상계동,2015-07-06,동아불암,1285,84.9,16,1999,37000,435.80683156654885,496,1
75303,75303,11350,상계동,2015-07-06,불암현대,1293,59.4,22,1999,24800,417.5084175084175,496,1
75304,75304,11350,상계동,2015-07-06,상계주공7(고층),691,79.07,15,1988,41000,518.5278866826862,496,1
75305,75305,11350,상계동,2015-07-06,상계주공3(고층),730-2,59.39,13,1987,30400,511.87068530055564,496,1
75306,75306,11350,상계동,2015-07-06,상계주공2(저층),740,59.18,2,1987,25500,430.88881378844206,496,1
75307,75307,11350,상계동,2015-07-06,한신1차,135,84.92,6,1987,36000,423.92840320301457,496,1
75308,75308,11350,상계동,2015-07-06,상계주공10(고층),666,66.56,15,1988,31800,477.76442307692304,496,1
75309,75309,11350,상계동,2015-07-06,상계주공10(고층),666,41.3,11,1988,19800,479.4188861985472,496,1
