,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
9545,1,11590,대방동,2010-03-28,드림빌라트,381-3,80.45,5,2001,29700,369.1733996270976,221
9550,1,11590,동작동,2010-03-30,이수교KCC스위첸,332,128.72,2,2006,76000,590.4288377874457,221
9558,1,11590,본동,2010-03-30,삼성래미안,492,84.2261,18,2004,56000,664.877039302544,221
9591,1,11590,사당동,2010-03-29,사당우성2,105,84.66,15,1993,58000,685.0933144342074,221
9617,1,11590,상도동,2010-03-29,래미안상도3차,431,84.96,3,2004,57100,672.0809792843692,221
9648,1,11590,신대방동,2010-03-31,현대,707,84.57,16,1996,43900,519.096606361594,221
9649,1,11590,신대방동,2010-03-31,보라매파크빌,711,84.73,10,2002,50300,593.6504189779299,221
9661,1,11590,흑석동,2010-03-30,명수대현대,10,84.33,9,1988,60000,711.490572749911,221
9662,1,11590,노량진동,2010-04-01,우성,323,84.84,11,1997,51300,604.6676096181046,221
9664,1,11590,대방동,2010-04-03,그린힐,381-35,74.97,1,2003,26000,346.80538882219554,221
9682,1,11590,사당동,2010-04-01,사당우성3,105,84.66,1,1993,42300,499.64564138908577,221
9683,1,11590,사당동,2010-04-01,사당우성2,105,59.89,15,1993,38000,634.4965770579396,221
9684,1,11590,사당동,2010-04-01,삼익그린뷰,1150,109.6954,10,2003,45500,414.7849408452861,221
9685,1,11590,사당동,2010-04-02,사당우성3,105,59.89,9,1993,36000,601.1020203706796,221
9686,1,11590,사당동,2010-04-02,사당우성2,105,59.89,11,1993,42500,709.6343296042745,221
9687,1,11590,사당동,2010-04-03,사당롯데캐슬2차,1149,84.61399999999998,8,2004,53500,632.2830737230247,221
9702,1,11590,상도동,2010-04-01,상도2차갑을명가,459,84.33,10,2006,30000,355.7452863749555,221
9736,1,11590,흑석동,2010-04-01,명수대현대,10,124.95,7,1988,77000,616.2464985994397,221
