,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
22199,1,11500,가양동,2011-08-08,가양6단지,1485,58.65,9,1992,31000,528.5592497868713,292
22200,1,11500,가양동,2011-08-08,일신건영휴먼빌,1496,84.95,11,2004,40300,474.39670394349616,292
22201,1,11500,가양동,2011-08-08,강변,1475,39.6,5,1992,21100,532.8282828282828,292
22202,1,11500,가양동,2011-08-08,가양2단지(성지),1461,34.44,11,1992,15000,435.5400696864112,292
22203,1,11500,가양동,2011-08-09,가양강나루현대,448-1,59.76,1,1999,30000,502.00803212851406,292
22204,1,11500,가양동,2011-08-09,가양2단지(성지),1461,39.6,4,1992,19000,479.7979797979798,292
22205,1,11500,가양동,2011-08-09,가양2단지(성지),1461,39.6,7,1992,19450,491.16161616161617,292
22206,1,11500,가양동,2011-08-11,가양2단지(성지),1461,39.6,1,1992,16000,404.04040404040404,292
22207,1,11500,가양동,2011-08-12,가양6단지,1485,39.6,1,1992,18000,454.5454545454545,292
22208,1,11500,가양동,2011-08-12,가양도시개발9-2단지,1490,39.6,6,1993,19500,492.4242424242424,292
22209,1,11500,가양동,2011-08-13,가양도시개발9-2단지,1490,49.5,6,1993,26525,535.8585858585859,292
22210,1,11500,가양동,2011-08-13,가양6단지,1485,39.6,13,1992,20500,517.6767676767677,292
22211,1,11500,가양동,2011-08-13,빛고을우방,448-9,59.97,5,1999,29500,491.91262297815575,292
22241,1,11500,내발산동,2011-08-08,우장산힐스테이트,657,59.98,12,2005,42750,712.7375791930644,292
22242,1,11500,내발산동,2011-08-09,수명산태송팰리채,688-4,77.14,2,2008,29000,375.9398496240602,292
22243,1,11500,내발산동,2011-08-10,우장산힐스테이트,657,84.98,8,2005,62800,738.9974111555659,292
22244,1,11500,내발산동,2011-08-10,마곡수명산파크1단지,742,84.75,5,2007,44800,528.6135693215339,292
22266,1,11500,등촌동,2011-08-08,삼성한사랑1,632-4,59.69,7,1997,26600,445.63578488859105,292
22267,1,11500,등촌동,2011-08-08,"등촌7,8단지주공아파트",707,41.85,12,1994,19500,465.9498207885305,292
22268,1,11500,등촌동,2011-08-08,"등촌7,8단지주공아파트",707,41.85,7,1994,19300,461.17084826762243,292
22269,1,11500,등촌동,2011-08-08,서광등촌마을2,638,59.67,9,1999,31500,527.9034690799397,292
22270,1,11500,등촌동,2011-08-11,등촌라인(조합),628-15,59.91,14,1997,27500,459.0218661325322,292
22271,1,11500,등촌동,2011-08-11,부영,691-3,80.64,12,1994,39000,483.63095238095235,292
22272,1,11500,등촌동,2011-08-11,주공10,702,58.14,14,1995,30500,524.5958032335741,292
22273,1,11500,등촌동,2011-08-11,"등촌7,8단지주공아파트",707,41.85,13,1994,20500,489.84468339307045,292
22274,1,11500,등촌동,2011-08-11,한사랑2삼성,634-2,59.37,13,1999,32000,538.992757284824,292
22275,1,11500,등촌동,2011-08-13,등촌라인(조합),628-15,59.91,5,1997,25300,422.3001168419296,292
22276,1,11500,등촌동,2011-08-13,주공5,695,37.67,8,1995,20000,530.9264666843642,292
22277,1,11500,등촌동,2011-08-13,"진로,미주아파트",701,84.96,13,1994,36000,423.7288135593221,292
22278,1,11500,등촌동,2011-08-13,동성,691-1,150.05,13,1995,62000,413.1956014661779,292
22321,1,11500,방화동,2011-08-09,마곡서광(치현마을),860,59.67,2,1998,25000,418.9710072063013,292
22322,1,11500,방화동,2011-08-09,방화12도시개발공사,852,51.03,6,1994,23000,450.71526553008033,292
22323,1,11500,방화동,2011-08-10,마곡나루경남아파트,207-5,84.29,5,1991,35500,421.1650255071776,292
22324,1,11500,방화동,2011-08-12,우림루미아트,873,84.971,8,2003,32800,386.0140518529851,292
22325,1,11500,방화동,2011-08-13,신안네트빌2단지,869,57.1659,14,2002,27800,486.3038979531504,292
22326,1,11500,방화동,2011-08-13,마곡우림필유아파트,876,76.374,15,2003,32500,425.5374865792024,292
22361,1,11500,염창동,2011-08-08,삼성한아름,264-27,84.9,9,1993,30000,353.3568904593639,292
22362,1,11500,염창동,2011-08-08,관음삼성,268,59.96,19,1997,30500,508.6724482988659,292
22363,1,11500,염창동,2011-08-09,노블레스아파트,266-3,53.36,10,2006,18500,346.7016491754123,292
22364,1,11500,염창동,2011-08-09,신동아,289,59.82,4,1995,24400,407.8903376797058,292
22365,1,11500,염창동,2011-08-09,관음삼성,268,59.96,12,1997,33400,557.0380253502335,292
22366,1,11500,염창동,2011-08-10,극동,246-23,59.9,11,2000,25500,425.70951585976627,292
22367,1,11500,염창동,2011-08-10,현대3,291,59.92,11,1996,27500,458.9452603471295,292
22368,1,11500,염창동,2011-08-10,이너스내안에,254-2,84.91,11,2004,39000,459.3098574961724,292
22369,1,11500,염창동,2011-08-11,태영,270-1,59.97,2,1999,25900,431.882607970652,292
22370,1,11500,염창동,2011-08-11,이너스5차동진,304,54.05,8,2007,24000,444.0333024976874,292
22371,1,11500,염창동,2011-08-13,염창1차한화꿈에그린,281-22,67.43,13,2005,48750,722.9719709328191,292
22414,1,11500,화곡동,2011-08-08,화곡푸르지오,1091,144.123,4,2002,64500,447.5343977019629,292
22415,1,11500,화곡동,2011-08-08,세한(410-150),410-150,72.99,4,2001,18500,253.4593779969859,292
22416,1,11500,화곡동,2011-08-08,초록,1139,49.77,8,1998,25200,506.3291139240506,292
22417,1,11500,화곡동,2011-08-08,윤탁아트리움,1026-18,83.1,4,2003,29000,348.97713598074614,292
22418,1,11500,화곡동,2011-08-09,"우장산아이파크,이편한세상",1159,84.97,3,2008,52000,611.9806990702601,292
22419,1,11500,화곡동,2011-08-09,초록,1139,59.34,7,1998,30500,513.9871924502864,292
22420,1,11500,화곡동,2011-08-10,"우장산아이파크,이편한세상",1159,59.98,6,2008,43500,725.2417472490831,292
22421,1,11500,화곡동,2011-08-10,화곡푸르지오,1091,130.279,9,2002,59800,459.01488344245814,292
22422,1,11500,화곡동,2011-08-10,대림,361-1,110.26,5,1992,42600,386.3595138762924,292
22423,1,11500,화곡동,2011-08-10,"우장산아이파크,이편한세상",1159,84.97,18,2008,63500,747.3225844415676,292
22424,1,11500,화곡동,2011-08-11,성광(343-38),343-38,30.17,10,2009,12500,414.3188597944978,292
22425,1,11500,화곡동,2011-08-11,화곡푸르지오,1091,84.914,3,2002,46100,542.9022304920272,292
22426,1,11500,화곡동,2011-08-12,서광프리메라,981-1,83.7,9,2006,29200,348.86499402628436,292
22427,1,11500,화곡동,2011-08-12,"대성3,4호(379-58,나동)",379-58,68.95,5,2002,24000,348.0783176214648,292
22428,1,11500,화곡동,2011-08-12,화곡푸르지오,1091,130.279,9,2002,59900,459.78246685958595,292
22429,1,11500,화곡동,2011-08-13,(46-410),46-410,48.28,4,2005,15800,327.2576636288318,292
