,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
6215,1,11305,미아동,2010-10-19,미아한일유앤아이,1355,84.552,13,2002,31000,366.63828176743306,250
6216,1,11305,미아동,2010-10-19,에스케이북한산시티,1353,84.92,9,2004,33700,396.8440885539331,250
6217,1,11305,미아동,2010-10-20,에스케이북한산시티,1353,84.76,2,2004,30500,359.83954695611135,250
6218,1,11305,미아동,2010-10-20,에스케이북한산시티,1353,59.98,25,2004,25300,421.8072690896966,250
6219,1,11305,미아동,2010-10-21,경남아너스빌(1356-0),1356,84.87299999999999,4,2003,34500,406.48969636987033,250
6220,1,11305,미아동,2010-10-21,에스케이북한산시티,1353,84.76,22,2004,35000,412.93062765455403,250
6221,1,11305,미아동,2010-10-22,경남아너스빌(1356-0),1356,84.87299999999999,7,2003,33600,395.88561733413457,250
6222,1,11305,미아동,2010-10-23,에스케이북한산시티,1353,59.98,7,2004,24400,406.8022674224742,250
6223,1,11305,미아동,2010-10-23,벽산라이브파크,1354,59.67,11,2004,22500,377.07390648567116,250
6224,1,11305,미아동,2010-10-23,벽산라이브파크,1354,60.0,11,2004,24700,411.6666666666667,250
6242,1,11305,번동,2010-10-18,주공1단지,242,41.3,3,1991,15500,375.3026634382567,250
6243,1,11305,번동,2010-10-19,주공4단지,234,49.94,14,1991,22500,450.54064877853426,250
6244,1,11305,번동,2010-10-20,주공1단지,242,49.94,1,1991,17000,340.40849018822587,250
6245,1,11305,번동,2010-10-21,주공1단지,242,41.3,3,1991,15500,375.3026634382567,250
6246,1,11305,번동,2010-10-21,주공1단지,242,49.94,8,1991,22000,440.5286343612335,250
6258,1,11305,수유동,2010-10-18,수유현대,729,59.67,10,2000,22800,382.1015585721468,250
6259,1,11305,수유동,2010-10-20,수유벽산1차,205,63.78,11,1993,25000,391.9724051426779,250
6260,1,11305,수유동,2010-10-22,수유벽산1차,205,84.95,15,1993,34000,400.2354326074161,250
6261,1,11305,수유동,2010-10-22,수유벽산1차,205,122.58,12,1993,40700,332.02806330559633,250
