,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
15156,15156,11560,당산동3가,2011-01-08,쌍용예가클래식,559,54.87,5,2010,31500,574.0841990158557,261,1
15162,15162,11560,당산동4가,2011-01-05,한강아파트,29,84.98,6,1999,40000,470.6989879971758,261,1
15163,15163,11560,당산동4가,2011-01-06,당산동반도유보라팰리스,96,84.99,14,2010,78187,919.9552888575128,261,1
15164,15164,11560,당산동4가,2011-01-07,현대5,01월 30일,59.55,14,2000,37000,621.326616288833,261,1
15165,15165,11560,당산동4가,2011-01-08,현대5,01월 30일,59.75,4,2000,40500,677.8242677824268,261,1
15198,15198,11560,당산동5가,2011-01-02,당산2효성타운,13,84.38,17,2001,58500,693.2922493481868,261,1
15199,15199,11560,당산동5가,2011-01-04,삼성래미안,42,133.42,11,2003,99000,742.0176885024734,261,1
15200,15200,11560,당산동5가,2011-01-04,당산2효성타운,13,84.38,7,2001,57500,681.4410997866794,261,1
15201,15201,11560,당산동5가,2011-01-04,삼성래미안,42,97.27,9,2003,75500,776.1899866351393,261,1
15202,15202,11560,당산동5가,2011-01-05,유원2,07월 02일,145.68,9,1984,77500,531.9879187259747,261,1
15219,15219,11560,대림동,2011-01-03,한솔솔파크,1123,84.89,9,2008,45900,540.699729061138,261,1
15220,15220,11560,대림동,2011-01-04,현대2,785,84.74,4,1992,32500,383.5260797734246,261,1
15221,15221,11560,대림동,2011-01-04,현대2,785,84.74,12,1992,34500,407.1276846825584,261,1
15222,15222,11560,대림동,2011-01-05,코오롱,607-1,84.93,15,1998,39500,465.08889673849046,261,1
15223,15223,11560,대림동,2011-01-08,대림현대,946-1,59.76,9,1999,27300,456.8273092369478,261,1
15256,15256,11560,문래동3가,2011-01-08,문래자이,54,121.53,16,2001,87000,715.8726240434461,261,1
15269,15269,11560,문래동4가,2011-01-07,리버뷰신안인스빌1단지,67,84.995,4,2008,41500,488.2640155303253,261,1
15272,15272,11560,문래동5가,2011-01-08,문래 두산위브,14,65.46,9,1988,27000,412.4656278643447,261,1
15278,15278,11560,문래동6가,2011-01-04,현대1,46,64.38,11,1986,29200,453.55700528114323,261,1
15279,15279,11560,문래동6가,2011-01-04,대원,Jan-47,106.5,7,1998,43200,405.63380281690144,261,1
15280,15280,11560,문래동6가,2011-01-05,미주프라자,Jan-56,59.94,6,1998,21300,355.35535535535536,261,1
15281,15281,11560,문래동6가,2011-01-08,미주프라자,Jan-56,59.94,12,1998,22000,367.0337003670337,261,1
15286,15286,11560,신길동,2011-01-03,삼성래미안,4934,84.91,8,2001,43500,512.3071487457308,261,1
15287,15287,11560,신길동,2011-01-03,보라매두산위브,4497,84.95,6,2005,48000,565.0382577987051,261,1
15288,15288,11560,신길동,2011-01-05,우성2,4518,64.4,11,1986,32700,507.76397515527947,261,1
15289,15289,11560,신길동,2011-01-06,삼성래미안,4934,59.33,9,2001,30350,511.545592449014,261,1
15290,15290,11560,신길동,2011-01-08,우성3,4656,53.24,12,1989,24800,465.8151765589782,261,1
15291,15291,11560,신길동,2011-01-08,삼성래미안,4934,114.87,2,2001,49000,426.56916514320534,261,1
15292,15292,11560,신길동,2011-01-08,삼환,897-1,84.84,18,1997,44000,518.6232909005186,261,1
15293,15293,11560,신길동,2011-01-08,삼환,897-1,59.53,4,1997,32900,552.6625230975978,261,1
15342,15342,11560,양평동3가,2011-01-07,거성파스텔,Jan-90,84.99,9,1999,42750,503.0003529827039,261,1
15343,15343,11560,양평동3가,2011-01-08,현대2,Apr-79,80.92,8,1990,36800,454.7701433514582,261,1
15362,15362,11560,양평동4가,2011-01-08,경남,Jan-51,59.84,17,2000,28000,467.91443850267376,261,1
15368,15368,11560,양평동5가,2011-01-05,한신,76,84.87,1,1996,39500,465.4176976552374,261,1
15369,15369,11560,양평동5가,2011-01-08,한신,76,59.94,10,1996,32700,545.5455455455456,261,1
15370,15370,11560,양평동5가,2011-01-08,동보,09월 01일,59.4,19,1998,26000,437.7104377104377,261,1
15379,15379,11560,양평동6가,2011-01-03,동양,100,59.86,2,2000,26300,439.35850317407284,261,1
15380,15380,11560,여의도동,2011-01-04,롯데캐슬아이비,Apr-43,113.59,18,2005,85000,748.3053085658948,261,1
15381,15381,11560,여의도동,2011-01-08,수정,32,150.65,14,1976,115000,763.3587786259542,261,1
15400,15400,11560,영등포동,2011-01-04,두산위브,649,59.8,2,2004,29500,493.3110367892977,261,1
15401,15401,11560,영등포동,2011-01-05,영등포푸르지오,647,79.777,21,2002,49000,614.2121162741141,261,1
15402,15402,11560,영등포동,2011-01-05,영등포푸르지오,647,73.133,19,2002,44000,601.6435808732036,261,1
15403,15403,11560,영등포동,2011-01-08,영등포푸르지오,647,73.133,8,2002,38500,526.4381332640532,261,1
15404,15404,11560,영등포동,2011-01-08,영등포푸르지오,647,79.777,7,2002,47000,589.1422339772115,261,1
15430,15430,11560,영등포동8가,2011-01-06,삼환,Jan-76,84.87,16,1999,49000,577.3535996229527,261,1
