,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
33782,33782,11530,가리봉동,2015-06-11,효성,139,59.94,10,1998,20500,342.0086753420087,492,1
33802,33802,11530,개봉동,2015-06-07,두산,472,111.69,2,1997,31950,286.0596293311845,492,1
33803,33803,11530,개봉동,2015-06-07,현대홈타운,480,115.0,1,2001,41000,356.5217391304348,492,1
33804,33804,11530,개봉동,2015-06-07,두산,472,84.96,2,1997,28700,337.80602636534843,492,1
33805,33805,11530,개봉동,2015-06-07,삼환,470,59.4,3,1995,24700,415.8249158249158,492,1
33806,33806,11530,개봉동,2015-06-08,현대,481,114.99,14,2001,50300,437.4293416818854,492,1
33807,33807,11530,개봉동,2015-06-08,현대,481,84.99,15,2001,42000,494.1757853865161,492,1
33808,33808,11530,개봉동,2015-06-09,삼환,470,59.4,16,1995,25500,429.29292929292933,492,1
33809,33809,11530,개봉동,2015-06-09,거성푸르뫼,60-101,84.96,7,1993,26200,308.38041431261775,492,1
33810,33810,11530,개봉동,2015-06-09,림괄,199-4,55.65,3,1988,22000,395.32794249775384,492,1
33811,33811,11530,개봉동,2015-06-10,현대,481,84.99,11,2001,40700,478.8798682197906,492,1
33812,33812,11530,개봉동,2015-06-10,현대,481,84.99,13,2001,40500,476.52665019414053,492,1
33813,33813,11530,개봉동,2015-06-10,현대,481,59.94,2,2001,32400,540.5405405405405,492,1
33814,33814,11530,개봉동,2015-06-10,영화,475,59.78,20,1998,27900,466.7112746738039,492,1
33815,33815,11530,개봉동,2015-06-10,한마을,476,59.57,4,1999,30700,515.3600805774719,492,1
33816,33816,11530,개봉동,2015-06-12,림괄,199-4,55.65,5,1988,20800,373.7646001796945,492,1
33817,33817,11530,개봉동,2015-06-12,두산,472,84.96,2,1997,27500,323.6817325800377,492,1
33818,33818,11530,개봉동,2015-06-13,두산,472,84.96,6,1997,30000,353.1073446327684,492,1
33819,33819,11530,개봉동,2015-06-13,한마을,476,123.46,5,1999,47000,380.6901020573465,492,1
33820,33820,11530,개봉동,2015-06-13,한마을,476,59.57,9,1999,32500,545.5766325331542,492,1
33821,33821,11530,개봉동,2015-06-13,한마을,476,59.57,4,1999,33500,562.3636058418667,492,1
33822,33822,11530,개봉동,2015-06-13,한마을,476,59.57,15,1999,32000,537.1831458787981,492,1
33823,33823,11530,개봉동,2015-06-13,현대,481,59.94,19,2001,35500,592.258925592259,492,1
33892,33892,11530,고척동,2015-06-07,신원프라자,324,59.97,14,1997,21000,350.1750875437719,492,1
33893,33893,11530,고척동,2015-06-07,한일유앤아이,337,84.98,13,2005,34500,405.97787714756413,492,1
33894,33894,11530,고척동,2015-06-08,벽산,334,84.87799999999999,13,2003,41000,483.04625462428436,492,1
33895,33895,11530,고척동,2015-06-08,서울가든,141-1,84.99,5,1989,32800,385.92775620661257,492,1
33896,33896,11530,고척동,2015-06-08,서울가든,141-1,64.39,11,1989,27000,419.3197701506445,492,1
33897,33897,11530,고척동,2015-06-08,삼익(1단지),330,84.96,18,2001,30300,356.6384180790961,492,1
33898,33898,11530,고척동,2015-06-09,삼명,Mar-97,43.74,4,1977,15000,342.9355281207133,492,1
33899,33899,11530,고척동,2015-06-09,서울가든,141-1,64.39,10,1989,26500,411.5545892219289,492,1
33900,33900,11530,고척동,2015-06-10,한성,227-1,69.48,3,1989,18900,272.020725388601,492,1
33901,33901,11530,고척동,2015-06-10,대우,296,59.97,10,1999,23800,396.8650992162748,492,1
33902,33902,11530,고척동,2015-06-10,청구,326,59.94,14,1999,25900,432.0987654320988,492,1
33903,33903,11530,고척동,2015-06-10,청솔우성,329,59.27,5,2000,25000,421.7985490129914,492,1
33904,33904,11530,고척동,2015-06-10,벽산,334,84.87799999999999,10,2003,40700,479.51176983435056,492,1
33905,33905,11530,고척동,2015-06-10,고척월드메르디앙,343,84.93,9,2011,41000,482.75050041210403,492,1
33906,33906,11530,고척동,2015-06-11,센츄리,320,84.56,1,1994,26900,318.11731315042573,492,1
33907,33907,11530,고척동,2015-06-12,경남2,306,84.85,6,1999,31000,365.35061873895114,492,1
33908,33908,11530,고척동,2015-06-12,한일유앤아이,337,114.79,19,2005,42200,367.62784214652845,492,1
33909,33909,11530,고척동,2015-06-12,청솔우성,329,84.66,11,2000,30000,354.3586109142452,492,1
33910,33910,11530,고척동,2015-06-13,양우,328,84.96,14,2000,31000,364.87758945386065,492,1
33986,33986,11530,구로동,2015-06-07,구로두산위브,1278,36.88,10,2006,23350,633.1344902386116,492,1
33987,33987,11530,구로동,2015-06-07,신도림태영타운,1267,84.87,14,2000,49800,586.7797808412867,492,1
33988,33988,11530,구로동,2015-06-07,구로두산,1265,44.64,22,1998,22750,509.6326164874552,492,1
33989,33989,11530,구로동,2015-06-08,중앙하이츠,685-124,79.97,13,1987,32000,400.1500562711017,492,1
33990,33990,11530,구로동,2015-06-08,우성에비뉴,1284,84.9905,5,2008,37000,435.3427736041087,492,1
33991,33991,11530,구로동,2015-06-08,우성(1058),1058,59.34,8,1995,28000,471.85709470845967,492,1
33992,33992,11530,구로동,2015-06-08,구로현대,1256,84.57,14,1992,34800,411.49343738914513,492,1
33993,33993,11530,구로동,2015-06-08,월드,1262,84.94,14,1998,35300,415.58747351071344,492,1
33994,33994,11530,구로동,2015-06-09,삼성래미안,256-1,110.18799999999999,22,2004,52000,471.9207173194904,492,1
33995,33995,11530,구로동,2015-06-09,삼성래미안,256-1,78.665,1,2004,41700,530.0959766096739,492,1
33996,33996,11530,구로동,2015-06-09,일동행복세상,446-54,92.05,6,2008,30000,325.9098316132537,492,1
33997,33997,11530,구로동,2015-06-09,구일우성,1259,114.47,22,1998,46300,404.4727876299467,492,1
33998,33998,11530,구로동,2015-06-09,구일우성,1259,114.47,1,1998,41000,358.17244692932644,492,1
33999,33999,11530,구로동,2015-06-11,현대,74-30,61.77,8,1988,27400,443.5810263882143,492,1
34000,34000,11530,구로동,2015-06-11,구일우성,1259,114.47,9,1998,44000,384.3801869485455,492,1
34001,34001,11530,구로동,2015-06-11,다솜금호,Apr-43,59.95,17,1995,25500,425.35446205170973,492,1
34002,34002,11530,구로동,2015-06-11,현대의보아파트,642-33,83.95,1,1994,25500,303.7522334723049,492,1
34003,34003,11530,구로동,2015-06-12,골드마인(가동),317-8,71.94,4,2004,27500,382.26299694189606,492,1
34004,34004,11530,구로동,2015-06-12,구로두산,1265,44.64,14,1998,23100,517.4731182795699,492,1
34005,34005,11530,구로동,2015-06-12,럭키,1257,56.11,13,1992,25700,458.0288718588487,492,1
34006,34006,11530,구로동,2015-06-12,구로현대,1256,84.57,15,1992,32400,383.1145796381696,492,1
34007,34007,11530,구로동,2015-06-12,(718-22),718-22,50.26,1,2000,16750,333.26701153999204,492,1
34008,34008,11530,구로동,2015-06-12,해담채3,104-3,13.39,15,2014,13000,970.8737864077669,492,1
