,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
4942,1,11380,갈현동,2008-05-04,한솔,539,59.94,1,1997,19000,316.98365031698364,122
4943,1,11380,갈현동,2008-05-06,한솔,539,39.96,9,1997,10500,262.76276276276275,122
4944,1,11380,갈현동,2008-05-10,갈현동현대,537,88.47,16,1997,25000,282.58166610150334,122
4966,1,11380,구산동,2008-05-07,경남아너스빌,224,84.69,10,2004,33500,395.5602786633605,122
4967,1,11380,구산동,2008-05-07,경남아너스빌,224,122.77,19,2004,54000,439.8468681273927,122
4968,1,11380,구산동,2008-05-07,갈현1단지e-편한세상,547,84.618,17,2004,37500,443.1681202581011,122
4992,1,11380,녹번동,2008-05-05,대림아파트(276),276,84.94,1,1993,30000,353.19048740287263,122
4993,1,11380,녹번동,2008-05-06,송학파크팰리스,83-47,52.89,8,2008,23800,449.99054641709205,122
4994,1,11380,녹번동,2008-05-10,녹번JR아파트,280-1,84.92299999999999,2,2002,37200,438.0438750397419,122
5011,1,11380,불광동,2008-05-05,대호프라자 아파트,631-1,114.03,9,2000,41500,363.9393142155573,122
5012,1,11380,불광동,2008-05-06,북한산현대홈타운,633,59.9765,3,2004,36000,600.2350920777304,122
5013,1,11380,불광동,2008-05-06,은혜 스카이빌 아파트,634,60.393,6,2005,18000,298.0477869951816,122
5014,1,11380,불광동,2008-05-06,대암아파트,230-3,65.25,7,1997,19000,291.18773946360153,122
5015,1,11380,불광동,2008-05-08,북한산현대홈타운,633,59.9765,3,2004,33200,553.5501404716847,122
5016,1,11380,불광동,2008-05-09,신우아파트,241-23,59.97,9,1995,22000,366.85009171252295,122
5017,1,11380,불광동,2008-05-10,북한산현대홈타운,633,59.9765,1,2004,27000,450.17631905829785,122
5040,1,11380,수색동,2008-05-05,대림한숲,415-1,59.895,7,2003,28000,467.48476500542614,122
5041,1,11380,수색동,2008-05-07,대림한숲,415-1,84.95100000000002,13,2003,49500,582.6888441572199,122
5055,1,11380,신사동,2008-05-04,삼부,361,86.55,11,2001,25000,288.85037550548816,122
5056,1,11380,신사동,2008-05-05,신성,155-1,61.32,3,1988,17000,277.2341813437704,122
5057,1,11380,신사동,2008-05-06,청운제일(362-0),362,81.92,2,2002,31000,378.41796875,122
5058,1,11380,신사동,2008-05-07,현대1,359,84.17,2,1997,32000,380.1829630509683,122
5059,1,11380,신사동,2008-05-08,삼부,361,55.44,13,2001,20500,369.7691197691198,122
5060,1,11380,신사동,2008-05-10,구암,366,71.41,8,2004,20000,280.0728189329226,122
5097,1,11380,역촌동,2008-05-04,부호(101동),58-4,79.77,5,2004,29500,369.8132129873386,122
5098,1,11380,역촌동,2008-05-07,역촌월드,19-3,52.31,2,2003,16000,305.86885872682086,122
5099,1,11380,역촌동,2008-05-09,리더스파크,85-41,82.45,15,2006,40000,485.1425106124924,122
5113,1,11380,응암동,2008-05-08,경남,714,59.36,4,1995,22000,370.6199460916442,122
5114,1,11380,응암동,2008-05-09,대주파크빌,669-1,128.33,9,2003,46300,360.7885919114782,122
5115,1,11380,응암동,2008-05-09,서안에이스,97-3,84.84,6,2004,31500,371.28712871287127,122
5116,1,11380,응암동,2008-05-10,뉴월드(240-63),240-63,110.51,7,2005,33500,303.1399873314632,122
5133,1,11380,증산동,2008-05-09,DMC우방,244,84.99,6,2000,44000,517.7079656430169,122
5134,1,11380,증산동,2008-05-09,DMC우방,244,114.97,9,2000,59250,515.351830912412,122
5135,1,11380,증산동,2008-05-10,럭스빌(102동),174-3,82.58,5,2004,32000,387.50302736740133,122
