,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
4047,4047,11260,망우동,2007-02-12,신원,573,59.62,12,1999,15250,255.78664877557867,58,1
4075,4075,11260,면목동,2007-02-11,용마금호타운,494,84.9,8,1992,29500,347.46760895170786,58,1
4076,4076,11260,면목동,2007-02-12,면목삼익,1516,59.5,18,1997,17500,294.11764705882354,58,1
4077,4077,11260,면목동,2007-02-12,성원상떼빌,1515,84.96,19,1997,27000,317.79661016949154,58,1
4078,4078,11260,면목동,2007-02-13,용마한신,1077-1,44.35,8,1990,13000,293.1228861330327,58,1
4079,4079,11260,면목동,2007-02-13,라이프미성,1-41,55.4,4,1995,9750,175.9927797833935,58,1
4080,4080,11260,면목동,2007-02-13,신성미소지움,1527,80.1913,16,2004,26950,336.0713693380703,58,1
4081,4081,11260,면목동,2007-02-14,두산4,1522,59.97,7,2000,20000,333.50008337502084,58,1
4082,4082,11260,면목동,2007-02-14,동원베네스트,1508,84.86,6,2003,27500,324.0631628564695,58,1
4083,4083,11260,면목동,2007-02-14,용마한신,1077-1,44.35,8,1990,12700,286.358511837655,58,1
4084,4084,11260,면목동,2007-02-14,늘푸른동아,715,59.65,4,2002,19000,318.52472757753566,58,1
4085,4085,11260,면목동,2007-02-14,두산1,1500,59.76,7,1993,19000,317.9384203480589,58,1
4123,4123,11260,묵동,2007-02-11,현대아이파크,385,84.9416,11,2002,39000,459.1389849025684,58,1
4124,4124,11260,묵동,2007-02-13,신도,167,59.89,15,1998,18400,307.22992152279176,58,1
4125,4125,11260,묵동,2007-02-14,신내,13,59.76,11,1996,20500,343.0388219544846,58,1
4126,4126,11260,묵동,2007-02-15,극동늘푸른,379,57.63,12,1999,15800,274.1627624501128,58,1
4127,4127,11260,묵동,2007-02-15,신내,13,39.84,3,1996,10000,251.004016064257,58,1
4128,4128,11260,묵동,2007-02-16,신내,13,49.77,2,1996,15000,301.3863773357444,58,1
4129,4129,11260,묵동,2007-02-16,신내,13,49.77,2,1996,15000,301.3863773357444,58,1
4130,4130,11260,묵동,2007-02-16,신안3,384,59.86,15,2000,19000,317.4072836618777,58,1
4131,4131,11260,묵동,2007-02-16,신안2,382,59.845,9,2000,18900,315.8158576322166,58,1
4132,4132,11260,묵동,2007-02-16,신도브래뉴,169-10,51.86,8,2004,15500,298.88160431932124,58,1
4143,4143,11260,상봉동,2007-02-11,건영1,1,84.96,12,1997,28700,337.80602636534843,58,1
4144,4144,11260,상봉동,2007-02-13,건영2차아파트,63,84.96,9,1996,26000,306.0263653483993,58,1
4145,4145,11260,상봉동,2007-02-14,"엘지, 쌍용아파트",484,68.12,5,1996,24200,355.25543159130945,58,1
4146,4146,11260,상봉동,2007-02-15,"엘지, 쌍용아파트",484,84.67,8,1996,34000,401.55899374040393,58,1
4165,4165,11260,신내동,2007-02-11,신내6대주,650,59.76,2,1996,21200,354.75234270414995,58,1
4166,4166,11260,신내동,2007-02-11,경원,449-1,59.4,2,1989,13250,223.06397306397307,58,1
4167,4167,11260,신내동,2007-02-12,진로,654,101.86,12,1995,48000,471.23502847044966,58,1
4168,4168,11260,신내동,2007-02-12,석탑,787,59.82,6,1997,15700,262.45402875292547,58,1
4169,4169,11260,신내동,2007-02-15,동성3,618,129.37,6,1997,53000,409.67766870217207,58,1
4170,4170,11260,신내동,2007-02-15,성원,783,84.32,17,1994,26000,308.34914611005695,58,1
4171,4171,11260,신내동,2007-02-15,벽산,437,84.93,15,2000,27000,317.90886612504414,58,1
4172,4172,11260,신내동,2007-02-15,동성4,591,84.08,15,1997,30900,367.50713606089437,58,1
4173,4173,11260,신내동,2007-02-16,진로,654,134.37,7,1995,62000,461.4125176750763,58,1
4207,4207,11260,중화동,2007-02-16,미영리치타운103,207-12,84.9,5,2006,27500,323.9104829210836,58,1
4208,4208,11260,중화동,2007-02-16,한신1차,450,59.76,2,1998,17500,292.8380187416332,58,1
