,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
21375,21375,11560,당산동,2013-11-13,강변래미안,376,108.15,9,2002,57000,527.0457697642163,410,1
21378,21378,11560,당산동2가,2013-11-12,현대,164,82.77,4,1994,40700,491.7240546091579,410,1
21386,21386,11560,당산동3가,2013-11-16,당산동2차어울림,563,84.8711,11,2009,46200,544.3549099752448,410,1
21394,21394,11560,당산동4가,2013-11-11,현대5,01월 30일,59.55,2,2000,34500,579.3450881612091,410,1
21395,21395,11560,당산동4가,2013-11-11,현대5,01월 30일,84.69,9,2000,48700,575.0383752509151,410,1
21396,21396,11560,당산동4가,2013-11-12,현대5,01월 30일,84.69,13,2000,48600,573.8575982996812,410,1
21407,21407,11560,당산동5가,2013-11-11,삼성래미안,42,84.94,1,2003,59500,700.4944666823641,410,1
21430,21430,11560,대림동,2013-11-10,우성1,762-1,52.07,12,1985,23000,441.7130785481083,410,1
21431,21431,11560,대림동,2013-11-13,코오롱,607-1,59.94,24,1998,31900,532.1988655321989,410,1
21432,21432,11560,대림동,2013-11-13,우성1,762-1,83.59,1,1985,29000,346.931451130518,410,1
21433,21433,11560,대림동,2013-11-16,현대3,608-1,59.83,2,1997,30500,509.77770349323083,410,1
21455,21455,11560,도림동,2013-11-13,동아,165-1,59.93,15,2000,28500,475.5548139496079,410,1
21459,21459,11560,문래동3가,2013-11-12,문래자이,54,84.98,14,2001,64800,762.5323605554248,410,1
21460,21460,11560,문래동3가,2013-11-14,문래동금호어울림,97,84.99,12,2006,49000,576.5384162842688,410,1
21461,21461,11560,문래동3가,2013-11-14,문래자이,54,84.98,4,2001,59000,694.2810072958342,410,1
21462,21462,11560,문래동3가,2013-11-15,문래동금호어울림,97,84.97,12,2006,48500,570.7896904789926,410,1
21463,21463,11560,문래동3가,2013-11-15,문래자이,54,84.98,4,2001,58000,682.5135325959048,410,1
21464,21464,11560,문래동3가,2013-11-16,문래자이,54,121.53,22,2001,73900,608.0803093886283,410,1
21465,21465,11560,문래동3가,2013-11-16,태영데시앙,96,84.93,14,2005,45500,535.7353114329447,410,1
21469,21469,11560,문래동4가,2013-11-16,문래동삼환,43,84.98,11,2001,36500,429.5128265474229,410,1
21472,21472,11560,문래동6가,2013-11-11,베어스타운,Jan-38,84.9,11,1997,35000,412.2497055359246,410,1
21488,21488,11560,신길동,2013-11-10,삼환,897-1,84.84,9,1997,43900,517.4446016030174,410,1
21489,21489,11560,신길동,2013-11-10,신미,340-1,86.38,2,1981,34000,393.6096318592267,410,1
21490,21490,11560,신길동,2013-11-10,경남,Jan-67,114.97,6,1999,48000,417.5002174480299,410,1
21491,21491,11560,신길동,2013-11-10,남서울,3002,41.62,4,1977,18000,432.48438250840945,410,1
21492,21492,11560,신길동,2013-11-11,한성,769-1,134.33,3,1997,50000,372.21767289510905,410,1
21493,21493,11560,신길동,2013-11-12,삼성래미안,4934,59.33,9,2001,31000,522.5012641159616,410,1
21494,21494,11560,신길동,2013-11-12,우성3,4656,64.4,15,1989,28000,434.78260869565213,410,1
21495,21495,11560,신길동,2013-11-14,보라매경남아너스빌,4780,59.78,11,2005,38300,640.6825025092004,410,1
21496,21496,11560,신길동,2013-11-15,삼성래미안,4934,114.87,5,2001,45400,395.22938974492905,410,1
21497,21497,11560,신길동,2013-11-16,여의도리버뷰,4942,13.06,4,2012,13076,1001.2251148545175,410,1
21498,21498,11560,신길동,2013-11-16,신풍두산위브,425-8,84.7,11,2005,37500,442.73907910271544,410,1
21510,21510,11560,양평동1가,2013-11-14,신동아,20,50.81,8,1982,24800,488.09289509938986,410,1
21522,21522,11560,양평동3가,2013-11-11,거성파스텔,Jan-90,84.99,20,1999,43000,505.9418755147665,410,1
21523,21523,11560,양평동3가,2013-11-14,삼익플라주 201동,105,84.55,15,2012,30000,354.81963335304556,410,1
21541,21541,11560,양평동5가,2013-11-13,한신,76,59.94,14,1996,18700,311.97864531197865,410,1
21556,21556,11560,여의도동,2013-11-12,서울,01월 21일,139.31,6,1976,133000,954.7053334290431,410,1
21557,21557,11560,여의도동,2013-11-13,롯데캐슬아이비,Apr-43,137.09,9,2005,76000,554.380334087096,410,1
21558,21558,11560,여의도동,2013-11-15,삼익,51,123.27,6,1974,74000,600.3082664070739,410,1
21571,21571,11560,영등포동,2013-11-11,영등포푸르지오,647,59.912,14,2002,39000,650.9547336092936,410,1
21577,21577,11560,영등포동8가,2013-11-14,당산푸르지오,91,84.98,14,2004,51000,600.1412096963991,410,1
21578,21578,11560,영등포동8가,2013-11-15,삼환,Jan-76,59.91,4,1999,31000,517.4428309130362,410,1
