,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
17016,17016,11710,가락동,2009-08-30,대림,70-19,113.08,7,1988,69000,610.187477891758,191,1
17017,17017,11710,가락동,2009-08-31,시영1,479,51.4,2,1980,73000,1420.2334630350194,191,1
17018,17018,11710,가락동,2009-08-31,시영1,479,51.4,2,1980,71900,1398.8326848249028,191,1
17019,17019,11710,가락동,2009-08-31,가락미륭아파트,138,83.58,13,1986,62000,741.8042593921991,191,1
17020,17020,11710,가락동,2009-08-31,한신1,102,84.53,13,1993,55000,650.6565716313735,191,1
17021,17021,11710,가락동,2009-08-31,시영1,479,51.4,5,1980,71900,1398.8326848249028,191,1
17065,17065,11710,거여동,2009-08-31,거여4단지,293,49.8,10,1997,32950,661.6465863453816,191,1
17075,17075,11710,마천동,2009-08-31,우방아파트,576,55.32,17,2002,33000,596.529284164859,191,1
17163,17163,11710,문정동,2009-08-30,문정푸르지오,18,84.86,12,1999,62000,730.6151308036766,191,1
17164,17164,11710,문정동,2009-08-31,문정래미안,1,120.97,8,2004,97300,804.3316524758204,191,1
17165,17165,11710,문정동,2009-08-31,건영1,Mar-72,84.81,14,1996,59800,705.1055300082537,191,1
17166,17166,11710,문정동,2009-08-31,올림픽훼밀리타운,150,136.325,3,1988,119000,872.9139922978178,191,1
17167,17167,11710,문정동,2009-08-31,문정래미안,1,84.96,15,2004,75500,888.6534839924672,191,1
17168,17168,11710,문정동,2009-08-31,문정시영,145,39.69,8,1989,28800,725.62358276644,191,1
17222,17222,11710,방이동,2009-08-30,주함위너스Ⅱ,154-3,83.76,6,2004,43500,519.3409742120343,191,1
17223,17223,11710,방이동,2009-08-31,원진아뜨리에,173-1,129.11,2,2004,57500,445.3566726047556,191,1
17224,17224,11710,방이동,2009-08-31,옥산크리스탈,193-37,74.53,5,2001,26400,354.2197772708976,191,1
17225,17225,11710,방이동,2009-08-31,올림픽베어스타운1,171,59.37,20,1996,42000,707.4279939363315,191,1
17267,17267,11710,송파동,2009-08-30,호수임광,33,57.72,11,1995,42000,727.6507276507276,191,1
17268,17268,11710,송파동,2009-08-31,2차한양아파트,151,64.26,10,1984,57000,887.0214752567693,191,1
17269,17269,11710,송파동,2009-08-31,노보빌아파트,180-7,203.63,6,2000,18105,88.91126061975152,191,1
17270,17270,11710,송파동,2009-08-31,한양아파트,119,64.26,11,1983,57500,894.8023653906006,191,1
17345,17345,11710,신천동,2009-08-30,장미2,11,99.0,13,1979,112500,1136.3636363636363,191,1
17346,17346,11710,신천동,2009-08-31,장미1,7,120.0,1,1979,125100,1042.5,191,1
17347,17347,11710,신천동,2009-08-31,파크리오,17,84.79,8,2008,96500,1138.1059087156505,191,1
17386,17386,11710,오금동,2009-08-31,현대(2-4차),43,84.98,14,1984,75500,888.4443398446693,191,1
