,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,면적당가격,거래주,count
30840,30840,11740,강일동,2014-01-13,강일리버파크3단지,674,59.88,4,2009,34500,576.1523046092184,419,1
30841,30841,11740,강일동,2014-01-14,고덕리엔파크2단지,717,84.83,3,2011,49800,587.0564658729223,419,1
30842,30842,11740,강일동,2014-01-17,강일리버파크9단지,699,84.53,10,2009,40800,482.668874955637,419,1
30843,30843,11740,강일동,2014-01-18,강일리버파크5단지,670,84.74,9,2009,41000,483.83290063724337,419,1
30844,30844,11740,강일동,2014-01-18,강일리버파크10단지,695,84.83,2,2009,40400,476.24661086879644,419,1
30865,30865,11740,고덕동,2014-01-13,주공2,212,48.6,5,1983,47500,977.366255144033,419,1
30866,30866,11740,고덕동,2014-01-13,주공2,212,55.8,2,1983,54000,967.741935483871,419,1
30867,30867,11740,고덕동,2014-01-13,고덕 아이파크,499,145.0,5,2011,85500,589.6551724137931,419,1
30868,30868,11740,고덕동,2014-01-14,주공2,212,55.8,5,1983,53100,951.6129032258065,419,1
30869,30869,11740,고덕동,2014-01-14,고덕 아이파크,499,177.99,5,2011,105000,589.9207820664082,419,1
30870,30870,11740,고덕동,2014-01-15,배재현대,312,59.94,6,1995,35700,595.5955955955956,419,1
30871,30871,11740,고덕동,2014-01-15,배재현대,312,59.94,3,1995,34000,567.233900567234,419,1
30872,30872,11740,고덕동,2014-01-16,고덕 아이파크,499,145.22,2,2011,82500,568.1035670017903,419,1
30873,30873,11740,고덕동,2014-01-16,주공2,212,48.85,2,1983,47500,972.3643807574207,419,1
30874,30874,11740,고덕동,2014-01-17,고덕시영,492,34.01,2,1984,31000,911.4966186415761,419,1
30875,30875,11740,고덕동,2014-01-17,고덕 아이파크,499,59.99,7,2011,50000,833.472245374229,419,1
30876,30876,11740,고덕동,2014-01-18,고덕 아이파크,499,84.98,13,2011,65000,764.8858554954106,419,1
30877,30877,11740,고덕동,2014-01-18,주공2,212,41.62,5,1983,40000,961.0764055742433,419,1
30903,30903,11740,길동,2014-01-13,우림루미아트,45,84.57,3,2003,33300,393.7566512947854,419,1
30904,30904,11740,길동,2014-01-13,신동아3,43,85.28,2,1983,32000,375.234521575985,419,1
30905,30905,11740,길동,2014-01-13,강동큐브,456-3,12.49,12,2013,11150,892.7141713370696,419,1
30906,30906,11740,길동,2014-01-13,장인이즈빌,475,83.71,8,2004,36000,430.0561462190897,419,1
