,Unnamed: 0,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액,평당가격,거래주
8760,1,11410,남가좌동,2010-04-23,남가좌동현대,376,59.4,5,1999,26700,449.4949494949495,224
8761,1,11410,남가좌동,2010-04-23,남가좌삼성,377,84.9,7,2000,39000,459.3639575971731,224
8766,1,11410,북가좌동,2010-04-18,대성,3-71,62.12,6,2002,21000,338.0553766902769,224
8770,1,11410,북아현동,2010-04-23,두산,1009,59.96,12,1999,30500,508.6724482988659,224
8781,1,11410,영천동,2010-04-19,독립문삼호,100,108.63,18,1995,58500,538.5252692626347,224
8791,1,11410,합동,2010-04-20,에스케이뷰,118,84.98,10,2008,53000,623.676159096258,224
8802,1,11410,홍은동,2010-04-23,진흥,459,78.02,8,2002,34000,435.7856959753909,224
8816,1,11410,홍제동,2010-04-18,태영으뜸(데시앙),373,53.44,2,1998,20000,374.251497005988,224
8817,1,11410,홍제동,2010-04-24,홍제한양,82,60.06,4,1993,25900,431.23543123543124,224
8818,1,11410,홍제동,2010-04-24,홍제삼성래미안,461,60.0,7,2001,28500,475.0,224
8819,1,11410,홍제동,2010-04-24,태영으뜸(데시앙),373,59.49,7,1998,22500,378.21482602118004,224
