,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
85,11470,목동,2006-01-17,목동현대1,932,59.9,1,1997,29000
86,11470,목동,2006-01-17,목동성원(926-8),926-8,58.05,1,1997,20500
87,11470,목동,2006-01-17,목동신시가지7,925,59.39,4,1986,36000
88,11470,목동,2006-01-17,목동신시가지7,925,53.88,15,1988,30000
89,11470,목동,2006-01-17,목동신시가지3,903,95.16,9,1986,90000
90,11470,목동,2006-01-17,목동신시가지3,903,64.98,3,1986,48500
91,11470,목동,2006-01-17,목동신시가지2,902,95.22,2,1986,91000
92,11470,목동,2006-01-17,목동2차아이파크,758-2,84.85,6,2004,41500
93,11470,목동,2006-01-17,진도1,935,113.24,8,1998,54800
94,11470,목동,2006-01-17,금호1,934,84.96,7,1997,46000
95,11470,목동,2006-01-17,목동현대1,932,84.9,18,1997,53750
96,11470,목동,2006-01-18,목동신시가지4,904,47.25,2,1986,29900
97,11470,목동,2006-01-18,목동신시가지6,911,65.1,10,1986,46000
98,11470,목동,2006-01-18,목동신시가지7,925,53.88,2,1986,32500
99,11470,목동,2006-01-18,목동신시가지5,912,65.08,3,1986,52800
100,11470,목동,2006-01-18,목동신시가지7,925,101.2,9,1986,80000
101,11470,목동,2006-01-18,목동신시가지2,902,95.67,9,1986,88000
102,11470,목동,2006-01-18,한신빌라트1,900-17,119.1,6,1996,66500
103,11470,목동,2006-01-18,목동신시가지1,901,47.52,6,1985,32500
104,11470,목동,2006-01-18,목동신시가지7,925,66.6,7,1986,49800
105,11470,목동,2006-01-18,목동성원초원,751-4,59.9,14,1999,18700
106,11470,목동,2006-01-18,목동청구한신아파트,929,84.76,11,1997,51000
107,11470,목동,2006-01-18,목동신시가지6,911,65.1,20,1986,42000
108,11470,목동,2006-01-19,목동신시가지5,912,93.24,1,1986,84000
109,11470,목동,2006-01-19,세종그랑시아,722-5,111.1,3,2003,36250
110,11470,목동,2006-01-19,성원2,709-2,84.73,5,2000,24000
111,11470,목동,2006-01-19,목동신시가지3,903,95.16,4,1986,92500
112,11470,목동,2006-01-19,목동신시가지7,925,53.88,13,1986,34800
113,11470,목동,2006-01-19,목동청구한신아파트,929,84.77,3,1997,54000
114,11470,목동,2006-01-19,목동청구한신아파트,929,84.76,15,1997,47000
115,11470,목동,2006-01-19,목동신시가지5,912,95.27,3,1986,90000
116,11470,목동,2006-01-19,목동청구한신아파트,929,84.76,9,1997,55000
117,11470,목동,2006-01-19,진도2,936,59.46,16,1999,28000
118,11470,목동,2006-01-19,목동2차아이파크,758-2,84.85,4,2004,43000
119,11470,목동,2006-01-20,삼익,933,84.88,10,1997,39000
120,11470,목동,2006-01-20,목동신시가지5,912,141.1,1,1986,157000
121,11470,목동,2006-01-20,목동신시가지5,912,65.08,12,1986,50700
122,11470,목동,2006-01-20,롯데캐슬위너,956,84.99,13,2005,52000
123,11470,목동,2006-01-20,진도1,935,84.96,9,1998,41500
124,11470,목동,2006-01-20,성원2,709-2,59.9,5,2000,15300
125,11470,목동,2006-01-20,스카이빌아파트,772-11,84.51,7,2002,29600
126,11470,목동,2006-01-20,목동신시가지1,901,66,5,1985,49800
127,11470,목동,2006-01-20,부영3,908-34,159.57,23,2000,94000
128,11470,목동,2006-01-20,목동신시가지6,911,47.94,7,1986,30350
129,11470,목동,2006-01-20,금강에스쁘아,753-1,82.615,7,2002,31700
130,11470,목동,2006-01-21,목동신시가지7,925,59.39,4,1986,40000
131,11470,목동,2006-01-21,목동신시가지4,904,67.58,12,1986,51000
132,11470,목동,2006-01-21,목동신시가지3,903,64.98,6,1986,50400
133,11470,목동,2006-01-21,벽산,926-7,84.71,13,1991,44250
134,11470,목동,2006-01-21,목동청구한신아파트,929,84.76,11,1997,49000
135,11470,목동,2006-01-21,목동신시가지7,925,101.2,15,1986,83500
136,11470,목동,2006-01-21,목동신시가지5,912,65.08,9,1986,52000
137,11470,목동,2006-01-21,목동신시가지6,911,95.03,4,1986,83000
138,11470,목동,2006-01-21,목동신시가지6,911,47.94,13,1986,30000
139,11470,목동,2006-01-21,월드메르디앙2,948,84.3,13,2003,33400
140,11470,목동,2006-01-21,대원칸타빌2,941,69.31,8,2003,35000
141,11470,목동,2006-01-21,현대,930,57.84,8,1996,29500
142,11470,목동,2006-01-22,목동신시가지4,904,47.25,11,1986,29500
143,11470,목동,2006-01-22,목동청구한신아파트,929,84.77,7,1997,46000
144,11470,목동,2006-01-22,목동현대1,932,84.9,6,1997,59800
145,11470,목동,2006-01-22,롯데캐슬위너,956,84.98,10,2005,73000
146,11470,목동,2006-01-23,목동신시가지4,904,47.25,12,1986,31000
147,11470,목동,2006-01-23,목동신시가지4,904,47.25,3,1986,30400
148,11470,목동,2006-01-23,목동청구한신아파트,929,84.77,2,1997,43500
149,11470,목동,2006-01-23,목동신시가지2,902,116.82,3,1986,130000
150,11470,목동,2006-01-23,목동신시가지2,902,122.31,4,1986,137000
151,11470,목동,2006-01-23,목동신시가지5,912,65.08,5,1986,51000
152,11470,목동,2006-01-23,목동신시가지6,911,65.1,12,1986,49900
153,11470,목동,2006-01-23,목동신시가지6,911,65.1,17,1986,48000
154,11470,목동,2006-01-23,진도2,936,84.75,9,1999,48000
155,11470,목동,2006-01-23,삼익,933,59.87,5,1997,22000
156,11470,목동,2006-01-23,삼익,933,59.87,12,1997,23100
157,11470,목동,2006-01-23,목동신시가지6,911,47.94,4,1986,29000
158,11470,목동,2006-01-23,목동신시가지2,902,95.22,2,1986,78300
159,11470,목동,2006-01-23,목동성원,763-1,114.94,15,2000,54000
160,11470,목동,2006-01-23,금강에스쁘아,753-1,59.691,13,2002,24000
161,11470,목동,2006-01-23,목동신시가지2,902,97.92,8,1986,87000
162,11470,목동,2006-01-23,목동신시가지2,902,65.25,1,1986,51500
163,11470,목동,2006-01-24,목동신시가지3,903,64.98,14,1986,55800
164,11470,목동,2006-01-24,목동현대1,932,59.9,10,1997,34800
165,11470,목동,2006-01-24,삼익,933,59.87,7,1997,22500
166,11470,목동,2006-01-24,목동신시가지7,925,66.6,1,1986,48500
167,11470,목동,2006-01-24,우성,200,84.44,5,1992,41300
168,11470,목동,2006-01-24,목동신시가지2,902,122.31,1,1986,131900
169,11470,목동,2006-01-24,미래드림캐슬,713-30,108,5,2005,29100
170,11470,목동,2006-01-24,목동신시가지3,903,64.98,9,1986,51000
171,11470,목동,2006-01-24,목동신시가지5,912,142.51,2,1986,145000
172,11470,목동,2006-01-24,목동신시가지7,925,66.6,6,1986,51000
173,11470,목동,2006-01-24,목동신시가지7,925,66.6,8,1986,50000
174,11470,목동,2006-01-24,목동성원(926-8),926-8,84.31,5,1997,42500
175,11470,목동,2006-01-25,목동현대1,932,59.9,8,1997,33500
176,11470,목동,2006-01-25,목동신시가지7,925,101.2,1,1986,84300
177,11470,목동,2006-01-25,대원칸타빌2,941,69.31,10,2003,37000
178,11470,목동,2006-01-25,목동가든스위트,907-5,144.16,10,1999,60000
179,11470,목동,2006-01-25,동구햇살아파트,724-2,84.96,10,2003,25300
180,11470,목동,2006-01-25,목동대림,405,84.82,12,1994,41200
181,11470,목동,2006-01-25,동해아파트,405-293,83.58,7,1997,27000
182,11470,목동,2006-01-25,목동신시가지2,902,65.82,14,1986,54500
183,11470,목동,2006-01-25,목동신시가지2,902,65.25,9,1986,58000
184,11470,목동,2006-01-25,목동신시가지4,904,65.34,2,1986,52000
185,11470,목동,2006-01-25,목동신시가지3,903,95.74,3,1986,93000
