,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
31511,11260,묵동,2018-03-03,브라운스톤태릉,387,101.9481,15,2004,51000
31512,11260,묵동,2018-03-03,신내,13,49.77,8,1996,28000
31513,11260,묵동,2018-03-04,브라운스톤태릉,387,83.5358,12,2004,49500
31514,11260,묵동,2018-03-05,신내,13,39.84,12,1996,22800
31515,11260,묵동,2018-03-05,위더스빌,169-11,84.98,9,2010,46000
31516,11260,묵동,2018-03-05,묵동자이(1단지),164-4,114.43,23,2010,65500
31517,11260,묵동,2018-03-05,신내,13,39.84,11,1996,23000
31518,11260,묵동,2018-03-07,묵동자이(2단지),170-1,101.91,28,2010,62500
31519,11260,묵동,2018-03-07,묵동자이(2단지),170-1,101.9,30,2010,59800
31520,11260,묵동,2018-03-08,신내두산,20,126.28,7,1995,62000
31521,11260,묵동,2018-03-08,이편한세상 화랑대,396,84.956,18,2017,56500
31522,11260,묵동,2018-03-08,공감대,171-4,59.959,2,2005,35200
31523,11260,묵동,2018-03-08,신내,13,49.77,9,1996,28000
31524,11260,묵동,2018-03-09,이편한세상 화랑대,396,59.953,11,2017,52000
31525,11260,묵동,2018-03-09,고덕 골든빌(102동),168-16,80.45,15,2012,44500
31526,11260,묵동,2018-03-10,금호어울림,386,101.97,15,2003,53300
31527,11260,묵동,2018-03-10,월드메르디앙,392,83.51,2,2009,42000
31528,11260,묵동,2018-03-10,헤르만스테이트,162-17,13.77,11,2013,9500
31529,11260,묵동,2018-03-10,신내대림,20,102.7,2,1995,53000
31530,11260,묵동,2018-03-11,문수해오름,174-9,116.54,12,2004,46300
31531,11260,묵동,2018-03-11,묵동자이(2단지),170-1,101.91,23,2010,62000
31532,11260,묵동,2018-03-12,묵동자이(2단지),170-1,101.91,20,2010,59600
31533,11260,묵동,2018-03-12,현대아이파크,385,84.9785,11,2002,52000
31534,11260,묵동,2018-03-13,금호어울림,386,101.97,11,2003,53000
31535,11260,묵동,2018-03-13,신내,13,39.84,3,1996,22300
31536,11260,묵동,2018-03-14,신안1,381,84.99,4,1999,44900
31537,11260,묵동,2018-03-14,신안3,384,59.86,17,2000,32500
31538,11260,묵동,2018-03-17,신내두산,20,126.28,11,1995,60000
31539,11260,묵동,2018-03-17,신안3,384,84.99,16,2000,44000
31540,11260,묵동,2018-03-17,신내,13,39.84,1,1996,19700
31541,11260,묵동,2018-03-17,금호어울림,386,84.71,2,2003,42900
31542,11260,묵동,2018-03-17,신내,13,49.77,10,1996,27700
31543,11260,묵동,2018-03-19,묵동자이(2단지),170-1,101.9,13,2010,57000
31544,11260,묵동,2018-03-19,현대아이파크,385,84.9416,22,2002,45000
31545,11260,묵동,2018-03-19,신내대림,20,126.28,1,1995,56000
31546,11260,묵동,2018-03-20,신내두산,20,126.28,7,1995,60000
31547,11260,묵동,2018-03-21,신내,13,39.84,1,1996,19950
31548,11260,묵동,2018-03-21,신내,13,59.76,1,1996,29000
31549,11260,묵동,2018-03-21,브라운스톤태릉,387,83.5358,1,2004,43800
31550,11260,묵동,2018-03-22,신안1,381,104.79,6,1999,47750
31551,11260,묵동,2018-03-23,문수해오름,174-9,84.62,8,2004,38000
31552,11260,묵동,2018-03-24,신내,13,49.77,6,1996,27800
31553,11260,묵동,2018-03-24,한국,378,59.64,3,1999,31950
31554,11260,묵동,2018-03-26,브라운스톤태릉,387,101.9481,2,2004,52600
31555,11260,묵동,2018-03-28,월드메르디앙,392,83.51,6,2009,47900
31556,11260,묵동,2018-03-28,현대아이파크,385,101.4007,14,2002,57900
31557,11260,묵동,2018-03-29,신안1,381,104.79,13,1999,49750
31558,11260,묵동,2018-03-29,신안1,381,104.79,19,1999,49500
31559,11260,묵동,2018-03-29,신내,13,39.84,9,1996,22700
31560,11260,묵동,2018-03-30,신안1,381,59.96,6,1999,35800
31561,11260,묵동,2018-03-31,금호어울림,386,59.4,10,2003,39800
31562,11260,묵동,2018-03-31,공감대,171-4,59.959,7,2005,36000
31563,11260,상봉동,2018-03-01,동부아파트,495,54,3,1999,30900
31564,11260,상봉동,2018-03-01,건영1,1,84.96,21,1997,42500
31565,11260,상봉동,2018-03-01,우정아파트,496,81.783,14,2002,46500
31566,11260,상봉동,2018-03-02,건영1,1,84.96,1,1997,36500
31567,11260,상봉동,2018-03-02,상봉 듀오트리스,501,131.8,8,2016,69500
31568,11260,상봉동,2018-03-03,건영캐스빌,499,84.6475,12,2006,55000
31569,11260,상봉동,2018-03-04,상봉 듀오트리스,501,117.07,7,2016,68000
31570,11260,상봉동,2018-03-05,프레미어스엠코,500,107.12,8,2013,72000
31571,11260,상봉동,2018-03-05,프레미어스엠코,500,107.12,20,2013,72800
31572,11260,상봉동,2018-03-05,건영1,1,84.96,18,1997,41800
31573,11260,상봉동,2018-03-07,건영2차아파트,63,84.96,20,1996,41000
31574,11260,상봉동,2018-03-07,건영1,1,84.96,17,1997,41600
31575,11260,상봉동,2018-03-08,주함해븐타워,115-61,14.94,9,2015,13650
31576,11260,상봉동,2018-03-09,동부아파트,495,54,8,1999,30000
31577,11260,상봉동,2018-03-09,"엘지, 쌍용아파트",484,68.12,6,1996,35800
31578,11260,상봉동,2018-03-09,"엘지, 쌍용아파트",484,68.12,14,1996,36500
31579,11260,상봉동,2018-03-10,우정아파트,496,81.783,24,2002,46500
31580,11260,상봉동,2018-03-10,동부아파트,495,54,1,1999,27000
31581,11260,상봉동,2018-03-10,동부아파트,495,54,2,1999,28200
31582,11260,상봉동,2018-03-10,동일스카이시티 101동,284-11,62.58,2,2009,24000
31583,11260,상봉동,2018-03-11,동부아파트,495,54,10,1999,29500
31584,11260,상봉동,2018-03-14,건영캐스빌,499,84.6475,7,2006,54700
31585,11260,상봉동,2018-03-14,동일스카이시티 101동,284-11,62.72,1,2009,26000
31586,11260,상봉동,2018-03-15,동부아파트,495,84.99,2,1999,39700
31587,11260,상봉동,2018-03-16,"엘지, 쌍용아파트",484,84.67,5,1996,40500
31588,11260,상봉동,2018-03-16,문수해오름,85-18,81.24,7,2003,35000
31589,11260,상봉동,2018-03-16,문수해오름,85-18,84.84,7,2003,32000
31590,11260,상봉동,2018-03-16,동부아파트,495,54,4,1999,30500
31591,11260,상봉동,2018-03-17,건영1,1,84.96,18,1997,42000
31592,11260,상봉동,2018-03-19,상봉 듀오트리스,501,117.07,8,2016,65800
31593,11260,상봉동,2018-03-20,"엘지, 쌍용아파트",484,84.67,7,1996,40300
31594,11260,상봉동,2018-03-22,포시티,113-1,14.855,7,2014,11400
31595,11260,상봉동,2018-03-23,상봉 듀오트리스,501,203.77,37,2016,103100
31596,11260,상봉동,2018-03-23,태영데시앙1,497,84.9353,8,2003,55900
31597,11260,상봉동,2018-03-24,프레미어스엠코,500,111.56,32,2013,78000
31598,11260,상봉동,2018-03-24,건영캐스빌,499,84.6475,24,2006,55750
31599,11260,상봉동,2018-03-24,건영2차아파트,63,84.96,24,1996,43750
31600,11260,상봉동,2018-03-26,건영1,1,84.96,25,1997,36000
31601,11260,상봉동,2018-03-28,태영데시앙1,497,84.9353,25,2003,49800
31602,11260,상봉동,2018-03-30,건영2차아파트,63,84.96,2,1996,40500
31603,11260,신내동,2018-03-01,중앙하이츠,479,84.97,12,1996,36000
31604,11260,신내동,2018-03-01,성원,783,84.91,2,1994,37800
31605,11260,신내동,2018-03-01,성원,783,84.32,23,1994,36950
31606,11260,신내동,2018-03-01,동성3,618,59.4,6,1997,28800
31607,11260,신내동,2018-03-01,동성3,618,134.88,18,1997,49000
31608,11260,신내동,2018-03-01,동성3,618,59.4,12,1997,29300
31609,11260,신내동,2018-03-01,우남푸르미아,802,81.75,10,2005,37000
31610,11260,신내동,2018-03-01,신내우디안1단지,816,84.65,3,2014,45800
31611,11260,신내동,2018-03-01,동성1,397,65.56,12,1993,32250
31612,11260,신내동,2018-03-02,동성4,591,59.4,18,1997,29200
31613,11260,신내동,2018-03-02,동성4,591,59.4,16,1997,29300
31614,11260,신내동,2018-03-02,신내11대명,661,39.76,15,1996,23200
31615,11260,신내동,2018-03-02,신내 데시앙포레,817,84.94,1,2013,43700
31616,11260,신내동,2018-03-02,신내우디안1단지,816,84.94,13,2014,44000
31617,11260,신내동,2018-03-02,대성유니트,803,95.89,6,2005,40000
31618,11260,신내동,2018-03-02,동성1,397,125.48,12,1993,44000
31619,11260,신내동,2018-03-02,신내9진흥,657,49.82,6,1996,28500
31620,11260,신내동,2018-03-02,벽산,437,59.783,8,2000,27900
31621,11260,신내동,2018-03-02,신내6대주,650,49.77,1,1996,26000
31622,11260,신내동,2018-03-03,영풍마드레빌,801,84.8485,2,2004,41000
31623,11260,신내동,2018-03-03,새한,795,59.57,3,1998,28500
31624,11260,신내동,2018-03-03,신내6대주,650,39.84,10,1996,25500
31625,11260,신내동,2018-03-03,성원,783,84.32,11,1994,37000
31626,11260,신내동,2018-03-03,동성3,618,59.4,15,1997,29500
31627,11260,신내동,2018-03-03,다우훼밀리,796,84.87,7,1999,40750
31628,11260,신내동,2018-03-03,영풍마드레빌,801,84.8485,21,2004,42500
31629,11260,신내동,2018-03-03,경남아너스빌,804,84.98,9,2007,43300
31630,11260,신내동,2018-03-03,신내9진흥,657,39.84,4,1996,22000
31631,11260,신내동,2018-03-05,동성1,397,125.48,6,1993,44500
31632,11260,신내동,2018-03-05,데시앙,317,84.82,2,2010,48400
31633,11260,신내동,2018-03-05,라이프미성,487,59.6,4,1992,24000
31634,11260,신내동,2018-03-06,신내9진흥,657,33.18,7,1996,19000
31635,11260,신내동,2018-03-06,진로,654,101.86,7,1995,50900
31636,11260,신내동,2018-03-06,신내6대주,650,49.77,2,1996,29700
31637,11260,신내동,2018-03-06,동성1,397,84.98,7,1993,37000
31638,11260,신내동,2018-03-06,신내9진흥,657,33.18,6,1996,19000
31639,11260,신내동,2018-03-06,신내6대주,650,39.84,9,1996,24700
31640,11260,신내동,2018-03-07,신내 데시앙포레,817,84.65,6,2013,45500
31641,11260,신내동,2018-03-07,신내 데시앙포레,817,114.8,3,2013,53000
31642,11260,신내동,2018-03-07,경남아너스빌,804,84.98,10,2007,44800
31643,11260,신내동,2018-03-07,진로,654,101.86,3,1995,48000
31644,11260,신내동,2018-03-07,신내6대주,650,39.84,6,1996,25000
