,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
82,11230,휘경동,2006-01-05,주공1,57,84.84,7,2001,28800
83,11230,휘경동,2006-01-09,현대,363,84.94,13,1992,19700
84,11230,휘경동,2006-01-09,주공1,57,84.29,17,2001,27800
85,11230,휘경동,2006-01-12,롯데낙천대,109,82.82,11,2003,27500
86,11230,휘경동,2006-01-14,휘경동일하이빌,365,59.934,7,2005,21100
87,11230,휘경동,2006-01-16,서울가든,49-5,71.53,5,1985,15000
88,11230,휘경동,2006-01-18,휘경동일하이빌,365,110.56,8,2005,39500
89,11230,휘경동,2006-01-22,휘경미소지움,106,59.84,3,1999,16000
90,11230,휘경동,2006-01-26,주공1,57,114.73,16,2001,39000
91,11230,답십리동,2006-02-03,대림,808,84.66,14,2003,26300
92,11230,답십리동,2006-02-04,답십리대우,111,114.94,19,2002,36000
93,11230,답십리동,2006-02-07,답십리대우,111,84.99,18,2002,28000
94,11230,답십리동,2006-02-07,두산,990,114.97,19,2000,35000
95,11230,답십리동,2006-02-08,답십리청솔우성,80,59.74,18,2000,17450
96,11230,답십리동,2006-02-11,답십리청솔우성,80,84.94,15,2000,28600
97,11230,답십리동,2006-02-16,우성그린,989-1,84.98,5,1997,21000
98,11230,답십리동,2006-02-16,우성그린,989-1,84.98,17,1997,20500
99,11230,답십리동,2006-02-17,답십리청솔우성,80,114.76,16,2000,35200
100,11230,답십리동,2006-02-17,동서울한양,41,76.41,5,1989,17000
101,11230,답십리동,2006-02-18,두산,990,59.96,8,2000,18200
102,11230,답십리동,2006-02-20,동아,10,59.88,1,2001,16100
103,11230,답십리동,2006-02-20,동아,10,101.94,5,2001,27500
104,11230,답십리동,2006-02-21,두산,990,59.96,6,2000,17300
105,11230,답십리동,2006-02-21,우성그린,989-1,84.66,13,1997,21300
106,11230,답십리동,2006-02-22,두산,990,114.97,3,2000,32000
107,11230,답십리동,2006-02-23,대림,808,59.65,16,2003,20500
108,11230,답십리동,2006-02-25,답십리청솔우성,80,114.76,2,2000,31000
109,11230,답십리동,2006-02-27,답십리대우,111,59.76,1,2002,18100
110,11230,답십리동,2006-02-28,동서울한양,41,76.41,3,1989,18500
111,11230,답십리동,2006-02-28,신답경남,645-8,72.32,11,1991,19300
112,11230,답십리동,2006-02-28,대림,808,114.9,17,2003,36800
113,11230,용두동,2006-02-02,신동아,779,49.68,14,1994,14500
114,11230,용두동,2006-02-04,두산베어스타워,138-41,114.91,23,1998,32000
115,11230,용두동,2006-02-06,신동아,779,84.63,11,1994,29600
116,11230,용두동,2006-02-10,신동아,779,58.59,11,1994,18000
117,11230,용두동,2006-02-10,청재제일타운,785,83.76,7,2005,22500
118,11230,용두동,2006-02-10,청재제일타운,785,59.83,7,2005,13500
119,11230,용두동,2006-02-16,신동아,779,49.68,4,1994,14100
120,11230,용두동,2006-02-17,신동아,779,84.63,16,1994,30000
121,11230,이문동,2006-02-03,대림e-편한세상,225,84.97200000000001,21,2003,31950
122,11230,이문동,2006-02-03,래미안이문2차,311,59.79,20,2004,24000
123,11230,이문동,2006-02-03,대림e-편한세상,225,84.97200000000001,14,2003,32500
124,11230,이문동,2006-02-03,래미안이문2차,311,59.79,19,2004,23750
125,11230,이문동,2006-02-03,중앙하이츠빌,84,84.81,3,2002,25800
126,11230,이문동,2006-02-04,현대,54,59.92,12,2000,16500
127,11230,이문동,2006-02-04,쌍용,64,114.35,1,2000,29300
128,11230,이문동,2006-02-04,대림e-편한세상,225,79.35,6,2003,29400
129,11230,이문동,2006-02-05,대림e-편한세상,225,79.35,8,2003,29300
130,11230,이문동,2006-02-06,대림e-편한세상,225,79.35,1,2003,27000
131,11230,이문동,2006-02-07,대림e-편한세상,225,84.97200000000001,7,2003,32450
132,11230,이문동,2006-02-10,래미안이문2차,311,84.61,16,2004,32000
133,11230,이문동,2006-02-13,대림e-편한세상,225,84.97200000000001,10,2003,30500
134,11230,이문동,2006-02-13,현대,54,59.92,1,2000,14500
135,11230,이문동,2006-02-14,현대,54,114.6,5,2000,32500
136,11230,이문동,2006-02-14,쌍용,64,59.99,11,2000,21000
137,11230,이문동,2006-02-15,대우,45,84.891,21,2001,28900
138,11230,이문동,2006-02-15,쌍용,64,59.99,8,2000,18900
139,11230,이문동,2006-02-15,삼익,73,59.95,6,1997,16000
140,11230,이문동,2006-02-16,현대,54,84.56,21,2000,26700
141,11230,이문동,2006-02-16,대림e-편한세상,225,84.97200000000001,7,2003,32250
142,11230,이문동,2006-02-19,래미안이문2차,311,59.79,11,2004,23700
143,11230,이문동,2006-02-21,현대,54,59.92,2,2000,15500
144,11230,이문동,2006-02-22,중앙하이츠빌,84,84.81,9,2002,26000
145,11230,이문동,2006-02-25,대림e-편한세상,225,84.97200000000001,18,2003,32900
146,11230,이문동,2006-02-27,쌍용,64,59.99,5,2000,18000
147,11230,장안동,2006-02-02,장안현대,95-1,95.44,7,1984,22500
148,11230,장안동,2006-02-03,현대홈타운2차,569,84.97,8,2005,29100
149,11230,장안동,2006-02-06,래미안장안,354-2,84.774,21,2003,38500
150,11230,장안동,2006-02-07,장안삼성쉐르빌,371-1,102.28,21,2002,26400
151,11230,장안동,2006-02-07,비젼아파트 101동,455-1,84.57,2,2004,17950
152,11230,장안동,2006-02-07,래미안장안,354-2,59.86,16,2003,27700
153,11230,장안동,2006-02-07,장안현대홈타운(336),336,112.78,3,2003,44700
154,11230,장안동,2006-02-08,우성3차(562),562,84.26,7,2005,24000
155,11230,장안동,2006-02-09,장안현대,95-1,95.39,6,1984,22750
156,11230,장안동,2006-02-09,장안현대홈타운(336),336,84.87,10,2003,37000
157,11230,장안동,2006-02-13,래미안장안,354-2,115.681,11,2003,53000
158,11230,장안동,2006-02-14,형인허브빌2차(566),566,83.65,2,2005,22500
159,11230,장안동,2006-02-16,장안현대,95-1,95.44,6,1984,22000
160,11230,장안동,2006-02-16,장안현대홈타운(336),336,58.42,23,2003,23800
161,11230,장안동,2006-02-17,르메이에르장안타운II(342-11),342-11,105.51,10,2005,25000
162,11230,장안동,2006-02-17,정은스카이빌101동,327,80.37,13,2004,23000
163,11230,장안동,2006-02-21,신일해피트리2차(567),567,79.51,10,2005,27480
164,11230,장안동,2006-02-21,장안동신일해피트리,568,63.7,12,2005,21480
165,11230,장안동,2006-02-21,장안동신일해피트리,568,63.7,10,2005,21480
166,11230,장안동,2006-02-21,현대홈타운2차,569,84.97,8,2005,30500
167,11230,장안동,2006-02-22,장안동신일해피트리,568,84.97,8,2005,29680
168,11230,장안동,2006-02-22,장안현대홈타운(336),336,112.78,15,2003,53250
169,11230,장안동,2006-02-22,장안동신일해피트리,568,84.97,11,2005,29680
170,11230,장안동,2006-02-23,장안현대홈타운(336),336,84.87,19,2003,36550
171,11230,장안동,2006-02-24,형인허브빌2차(566),566,83.65,3,2005,21951
172,11230,장안동,2006-02-24,장안현대홈타운(336),336,84.87,5,2003,35000
173,11230,장안동,2006-02-25,대성하이빌(B동),169-54,65.32,6,2004,10000
174,11230,장안동,2006-02-26,장안현대,95-1,95.39,1,1984,18000
175,11230,장안동,2006-02-26,화성(311-6),311-6,84.6,4,2003,16000
176,11230,장안동,2006-02-27,장안동신일해피트리,568,63.7,1,2005,20380
177,11230,장안동,2006-02-27,신일해피트리2차(567),567,84.12,3,2005,24500
178,11230,장안동,2006-02-27,신일해피트리1차(564),564,65.58,4,2005,20300
179,11230,장안동,2006-02-27,장안현대홈타운(336),336,58.42,19,2003,24300
180,11230,장안동,2006-02-27,장안동신일해피트리,568,63.7,15,2005,20980
181,11230,장안동,2006-02-28,장안현대홈타운(336),336,58.42,8,2003,23300
182,11230,전농동,2006-02-01,전농동신성미소지움,687,55.371,6,2005,18000
183,11230,전농동,2006-02-02,전농동삼성래미안,155,59.93,1,2000,18000
184,11230,전농동,2006-02-04,전농SK,10,59.96,20,2000,21000
185,11230,전농동,2006-02-06,전농SK,10,59.96,23,2000,20600
186,11230,전농동,2006-02-06,전농동삼성래미안,155,59.93,1,2000,17500
187,11230,전농동,2006-02-07,전농동삼성래미안,155,84.98,11,2000,30600
188,11230,전농동,2006-02-07,전농SK,10,84.95,20,2000,28700
189,11230,전농동,2006-02-09,전농SK,10,84.95,13,2000,30150
190,11230,전농동,2006-02-13,전농SK,10,59.34,15,2000,18650
191,11230,전농동,2006-02-14,전농SK,10,114.3,22,2000,39800
192,11230,전농동,2006-02-14,전농우성,6,84.84,2,1992,20700
193,11230,전농동,2006-02-18,전농SK,10,84.95,20,2000,29000
194,11230,전농동,2006-02-19,동아,645-2,70.03,6,1997,22000
195,11230,전농동,2006-02-20,전농SK,10,59.34,11,2000,18000
196,11230,전농동,2006-02-21,전농SK,10,114.3,11,2000,38500
197,11230,전농동,2006-02-22,전농우성,6,115.56,12,1992,26500
198,11230,전농동,2006-02-22,전농SK,10,59.34,12,2000,19300
199,11230,전농동,2006-02-22,전농SK,10,59.34,15,2000,18750
200,11230,전농동,2006-02-23,전농SK,10,84.95,7,2000,28300
201,11230,전농동,2006-02-25,전농우성,6,59.78,9,1992,15100
202,11230,전농동,2006-02-27,전농SK,10,84.95,3,2000,27700
203,11230,전농동,2006-02-27,전농우성,6,115.56,1,1992,24650
204,11230,전농동,2006-02-27,전농우성,6,59.78,8,1992,15200
205,11230,전농동,2006-02-28,전농동삼성래미안,155,59.93,21,2000,20400
206,11230,제기동,2006-02-04,한신아파트,1212,84.76,19,2004,29350
207,11230,제기동,2006-02-08,한신아파트,1212,114.885,12,2004,34850
208,11230,제기동,2006-02-08,한신아파트,1212,84.76,7,2004,26500
209,11230,제기동,2006-02-08,한신아파트,1212,84.76,25,2004,27500
210,11230,제기동,2006-02-09,한신아파트,1212,84.76,3,2004,28300
211,11230,제기동,2006-02-11,한신아파트,1212,114.885,21,2004,34500
212,11230,제기동,2006-02-14,안암골벽산,153,84.98,11,2003,33500
213,11230,제기동,2006-02-15,한신아파트,1212,59.84,16,2004,17900
214,11230,제기동,2006-02-15,한신아파트,1212,59.84,7,2004,18200
215,11230,제기동,2006-02-17,한신아파트,1212,84.76,19,2004,25500
216,11230,제기동,2006-02-17,한신아파트,1212,59.84,23,2004,17400
217,11230,제기동,2006-02-17,한신아파트,1212,59.84,18,2004,18100
218,11230,제기동,2006-02-20,한신아파트,1212,84.76,7,2004,30300
219,11230,제기동,2006-02-20,한신아파트,1212,59.84,10,2004,18800
220,11230,제기동,2006-02-20,한신아파트,1212,59.84,3,2004,17500
221,11230,제기동,2006-02-20,이수브라운스톤,252,84.9,8,2005,30000
222,11230,제기동,2006-02-21,한신아파트,1212,59.84,4,2004,17500
223,11230,제기동,2006-02-21,한신아파트,1212,59.84,13,2004,18050
224,11230,제기동,2006-02-21,이수브라운스톤,252,59.73,9,2005,24000
225,11230,제기동,2006-02-23,한신아파트,1212,59.84,6,2004,17650
226,11230,제기동,2006-02-27,한신아파트,1212,59.84,24,2004,17800
227,11230,제기동,2006-02-27,한신아파트,1212,84.76,1,2004,23000
228,11230,청량리동,2006-02-13,한신,60,59.97,19,1997,18000
229,11230,청량리동,2006-02-13,한신,60,84.92,16,1997,26000
230,11230,청량리동,2006-02-14,한신,60,114.95,17,1997,33000
231,11230,청량리동,2006-02-15,미주,235-1,127.11,14,1978,40200
232,11230,청량리동,2006-02-16,현대,234-2,128.57,3,1987,29000
233,11230,청량리동,2006-02-22,현대,234-2,128.57,5,1987,30000
234,11230,청량리동,2006-02-26,현대,234-2,82.18,7,1987,23300
235,11230,청량리동,2006-02-28,현대,234-2,76.63,9,1987,21500
236,11230,회기동,2006-02-06,신현대,65,72.27,8,1989,19550
237,11230,회기동,2006-02-08,신현대,65,84.96,9,1989,23200
238,11230,회기동,2006-02-08,신현대,65,84.96,12,1989,22500
239,11230,회기동,2006-02-08,신현대,65,84.96,8,1989,22400
240,11230,회기동,2006-02-11,신현대,65,60.48,9,1989,16100
241,11230,회기동,2006-02-11,신현대,65,72.27,8,1989,19000
242,11230,회기동,2006-02-11,신현대,65,84.96,8,1989,24000
243,11230,회기동,2006-02-13,신현대,65,84.96,5,1989,23000
244,11230,회기동,2006-02-15,신현대,65,84.96,13,1989,23700
245,11230,회기동,2006-02-25,신현대,65,84.96,7,1989,23000
246,11230,휘경동,2006-02-02,롯데,78,59.94,3,2000,15500
247,11230,휘경동,2006-02-03,주공2,57,59.97,24,2001,17000
248,11230,휘경동,2006-02-03,휘경베스트빌현대,52,59.92,1,2000,15260
249,11230,휘경동,2006-02-05,휘경동일하이빌,365,110.56,15,2005,40100
250,11230,휘경동,2006-02-08,주공2,57,59.13,18,2001,20100
251,11230,휘경동,2006-02-09,주공1,57,84.84,6,2001,28700
252,11230,휘경동,2006-02-09,주공1,57,84.73,3,2001,27900
253,11230,휘경동,2006-02-10,롯데,78,114.96,7,2000,31500
254,11230,휘경동,2006-02-10,롯데낙천대,109,82.82,15,2003,27400
255,11230,휘경동,2006-02-11,롯데,78,59.94,11,2000,17250
256,11230,휘경동,2006-02-13,롯데,78,84.89,15,2000,26750
257,11230,휘경동,2006-02-13,주공2,57,59.13,13,2001,20500
258,11230,휘경동,2006-02-16,동양1차,115,84.94,5,2000,23000
259,11230,휘경동,2006-02-18,롯데,78,59.94,18,2000,17000
260,11230,휘경동,2006-02-20,주공2,57,59.13,4,2001,19000
261,11230,휘경동,2006-02-21,서울가든,49-5,85.92,2,1985,16950
262,11230,휘경동,2006-02-21,주공1,57,84.82,6,2001,28700
263,11230,휘경동,2006-02-22,동양2차,117,84.61399999999999,7,2002,24500
264,11230,휘경동,2006-02-22,서울가든,49-5,85.92,10,1985,16800
265,11230,휘경동,2006-02-22,휘경미소지움,106,114.03,8,1999,31700
266,11230,휘경동,2006-02-23,주공2,57,59.13,12,2001,19700
267,11230,휘경동,2006-02-24,서울가든,49-5,71.54,2,1985,15200
268,11230,휘경동,2006-02-24,주공1,57,84.84,12,2001,29500
269,11230,휘경동,2006-02-26,주공2,57,59.13,3,2001,19000
270,11230,휘경동,2006-02-27,휘경동일하이빌,365,110.56,3,2005,36300
271,11230,휘경동,2006-02-27,현대,363,84.94,13,1992,19700
272,11230,휘경동,2006-02-27,동양2차,117,84.61399999999999,11,2002,26500
273,11230,휘경동,2006-02-28,휘경베스트빌현대,52,59.92,9,2000,17000
274,11230,휘경동,2006-02-28,휘경베스트빌현대,52,114.88,15,2000,34000
275,11230,답십리동,2006-03-01,동아,10,114.84,2,2001,29200
276,11230,답십리동,2006-03-01,동답한신,42,44.35,14,1992,11400
277,11230,답십리동,2006-03-02,두산,990,59.96,10,2000,19300
278,11230,답십리동,2006-03-02,답십리청솔우성,80,59.89,22,2000,20900
279,11230,답십리동,2006-03-02,답십리청솔우성,80,84.94,13,2000,30000
280,11230,답십리동,2006-03-03,두산,990,84.83,17,2000,26500
281,11230,답십리동,2006-03-04,우성그린,989-1,59.36,7,1997,14950
282,11230,답십리동,2006-03-04,답십리청솔우성,80,114.76,1,2000,29900
283,11230,답십리동,2006-03-06,동아,10,84.72,4,2001,21900
284,11230,답십리동,2006-03-07,청솔2차우성,80-2,59.97,12,2000,23200
285,11230,답십리동,2006-03-07,청솔2차우성,80-2,59.97,10,2000,22750
286,11230,답십리동,2006-03-08,동서울한양,41,59.67,5,1989,13700
287,11230,답십리동,2006-03-09,대림,808,84.66,18,2003,26500
288,11230,답십리동,2006-03-13,우성그린,989-1,84.98,10,1997,20600
289,11230,답십리동,2006-03-13,답십리청솔우성,80,114.76,6,2000,34500
290,11230,답십리동,2006-03-13,답십리청솔우성,80,84.94,10,2000,28220
291,11230,답십리동,2006-03-13,답십리대우,111,114.94,1,2002,33000
292,11230,답십리동,2006-03-14,우성그린,989-1,84.98,13,1997,22000
293,11230,답십리동,2006-03-16,우성그린,989-1,59.36,11,1997,14840
294,11230,답십리동,2006-03-16,우성그린,989-1,84.98,12,1997,21500
295,11230,답십리동,2006-03-16,신답경남,645-8,72.32,8,1991,19000
296,11230,답십리동,2006-03-17,답십리청솔우성,80,84.94,2,2000,25500
297,11230,답십리동,2006-03-17,동아,10,59.88,3,2001,17000
298,11230,답십리동,2006-03-18,동답한신,42,59.22,14,1992,14900
299,11230,답십리동,2006-03-18,신답경남,645-8,82.5,14,1991,22000
300,11230,답십리동,2006-03-19,우성그린,989-1,84.98,8,1997,21500
301,11230,답십리동,2006-03-19,두산,990,84.83,11,2000,26000
302,11230,답십리동,2006-03-20,동아,10,84.72,1,2001,18000
303,11230,답십리동,2006-03-22,답십리대우,111,84.99,15,2002,28700
304,11230,답십리동,2006-03-24,두산,990,84.83,4,2000,25500
305,11230,답십리동,2006-03-24,두산,990,114.97,5,2000,34500
306,11230,답십리동,2006-03-25,신답경남,645-8,59.24,9,1991,16750
307,11230,답십리동,2006-03-25,답십리대우,111,59.76,12,2002,20500
308,11230,답십리동,2006-03-25,동서울한양,41,59.67,2,1989,13380
309,11230,답십리동,2006-03-25,신답극동,464-1,46.53,12,1987,13500
310,11230,답십리동,2006-03-27,답십리청솔우성,80,84.94,17,2000,29400
311,11230,답십리동,2006-03-27,청솔2차우성,80-2,82.49,17,2000,30500
312,11230,답십리동,2006-03-27,동답한신,42,44.35,3,1992,11250
313,11230,답십리동,2006-03-29,신답경남,645-8,82.5,10,1991,21500
314,11230,답십리동,2006-03-30,대림,808,84.66,9,2003,25500
315,11230,답십리동,2006-03-31,동아,10,84.72,11,2001,24800
316,11230,용두동,2006-03-05,신동아,779,49.68,1,1994,13000
317,11230,용두동,2006-03-09,신동아,779,58.59,11,1994,18500
318,11230,용두동,2006-03-10,신동아,779,84.63,8,1994,27000
319,11230,용두동,2006-03-11,신동아,779,49.68,6,1994,14000
320,11230,용두동,2006-03-16,신동아,779,49.68,10,1994,14300
321,11230,용두동,2006-03-18,신설동역대우아이빌1,236-1,84.96700000000001,6,2004,27000
322,11230,용두동,2006-03-18,신동아,779,49.68,15,1994,14000
323,11230,용두동,2006-03-20,청재제일타운,785,68.95,7,2005,16000
324,11230,용두동,2006-03-20,신동아,779,58.59,15,1994,17000
325,11230,이문동,2006-03-01,대림e-편한세상,225,84.97200000000001,17,2003,31700
326,11230,이문동,2006-03-02,대우,45,84.891,5,2001,26800
327,11230,이문동,2006-03-02,쌍용,64,114.35,13,2000,32000
328,11230,이문동,2006-03-02,현대,54,84.58,13,2000,23800
329,11230,이문동,2006-03-02,대림e-편한세상,225,59.958,22,2003,24500
330,11230,이문동,2006-03-02,대림e-편한세상,225,59.958,18,2003,24250
331,11230,이문동,2006-03-03,대우,45,84.89,13,2001,27900
332,11230,이문동,2006-03-04,대림e-편한세상,225,114.93700000000001,16,2003,38500
333,11230,이문동,2006-03-04,쌍용,64,114.35,10,2000,32500
334,11230,이문동,2006-03-04,현대,54,114.6,25,2000,32200
335,11230,이문동,2006-03-05,대우,45,84.891,13,2001,27700
336,11230,이문동,2006-03-06,래미안이문2차,311,114.5,3,2004,41500
337,11230,이문동,2006-03-06,쌍용,64,84.89,10,2000,25800
338,11230,이문동,2006-03-07,쌍용,64,114.35,10,2000,32900
339,11230,이문동,2006-03-09,쌍용,64,59.99,3,2000,17950
340,11230,이문동,2006-03-09,대우,45,84.89,24,2001,27800
341,11230,이문동,2006-03-09,대림e-편한세상,225,84.97200000000001,9,2003,32000
342,11230,이문동,2006-03-09,쌍용,64,59.99,14,2000,20950
343,11230,이문동,2006-03-10,대우,45,84.89,16,2001,29250
344,11230,이문동,2006-03-10,대림e-편한세상,225,84.97200000000001,3,2003,32800
345,11230,이문동,2006-03-11,대림e-편한세상,225,59.958,4,2003,23500
346,11230,이문동,2006-03-11,중앙하이츠빌,84,84.81,14,2002,26500
347,11230,이문동,2006-03-11,중앙하이츠빌,84,59.4,5,2002,18400
348,11230,이문동,2006-03-12,현대,54,84.56,3,2000,23800
349,11230,이문동,2006-03-12,대림e-편한세상,225,79.35,21,2003,30000
350,11230,이문동,2006-03-13,쌍용,64,114.35,24,2000,34400
351,11230,이문동,2006-03-14,현대,54,114.6,17,2000,35500
352,11230,이문동,2006-03-14,대림e-편한세상,225,114.93700000000001,14,2003,39500
353,11230,이문동,2006-03-15,쌍용,64,84.89,13,2000,26700
354,11230,이문동,2006-03-15,현대,54,59.92,19,2000,17400
355,11230,이문동,2006-03-17,대우,45,84.89,7,2001,27880
356,11230,이문동,2006-03-18,래미안이문2차,311,59.79,18,2004,23950
357,11230,이문동,2006-03-21,현대,54,59.92,5,2000,16080
358,11230,이문동,2006-03-21,이문삼성래미안아파트,425,114.988,6,2001,43500
359,11230,이문동,2006-03-21,래미안이문2차,311,59.79,20,2004,22000
360,11230,이문동,2006-03-22,중앙하이츠빌,84,114.84,7,2002,30000
361,11230,이문동,2006-03-22,래미안이문2차,311,114.5,19,2004,46750
362,11230,이문동,2006-03-23,이문삼성래미안아파트,425,114.988,19,2001,43000
363,11230,이문동,2006-03-23,대림e-편한세상,225,79.35,19,2003,29600
364,11230,이문동,2006-03-24,대우,45,84.891,4,2001,26000
365,11230,이문동,2006-03-25,래미안이문2차,311,59.79,16,2004,22700
366,11230,이문동,2006-03-26,대림e-편한세상,225,59.958,12,2003,23800
367,11230,이문동,2006-03-26,대림e-편한세상,225,84.97200000000001,12,2003,31900
368,11230,이문동,2006-03-27,이문삼성래미안아파트,425,84.954,14,2001,33000
369,11230,이문동,2006-03-28,이문삼성래미안아파트,425,149.934,2,2001,47950
370,11230,이문동,2006-03-30,쌍용,64,84.89,1,2000,22500
371,11230,이문동,2006-03-30,중앙하이츠빌,84,84.81,11,2002,27300
372,11230,이문동,2006-03-31,쌍용,64,59.99,23,2000,19700
373,11230,이문동,2006-03-31,중앙하이츠빌,84,114.84,18,2002,31500
