,date,headline,keyword
0,2006.01.08. 오후 11:00,강남집값 연초부터 들썩…압구정 최고 1억 급등,"[('강남', 'LOCATION'), ('집값', 'O'), (' ', 'O'), ('연초부터', 'DATE'), (' ', 'O'), ('들썩…', 'O'), ('압구정', 'LOCATION'), (' ', 'O'), ('최고', 'O'), (' ', 'O'), ('1억', 'QUANTITY'), (' ', 'O'), ('급등', 'O')]"
1,2006.01.08. 오후 9:51,20평이상 재개발 지분 노려라,"[('20평이상', 'QUANTITY'), (' ', 'O'), ('재개발', 'O'), (' ', 'O'), ('지분', 'O'), (' ', 'O'), ('노려라', 'O')]"
2,2006.01.08. 오후 8:15,판교 입성 조건에 해당없으면 대체지로 눈 돌려라,"[('판교', 'LOCATION'), (' ', 'O'), ('입성', 'O'), (' ', 'O'), ('조건에', 'O'), (' ', 'O'), ('해당없으면', 'O'), (' ', 'O'), ('대체지로', 'O'), (' ', 'O'), ('눈', 'ANIMAL'), (' ', 'O'), ('돌려라', 'O')]"
3,2006.01.08. 오후 8:09,부산 동·서부 분양 맞대결,"[('부산', 'CITY'), (' ', 'O'), ('동·', 'TERM'), ('서부', 'TERM'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('맞대결', 'O')]"
4,2006.01.08. 오후 8:09,분양정보구미 현진에버빌 엠파이어 외,"[('분양정보', 'O'), ('구미', 'CITY'), (' ', 'O'), ('현진에버빌 엠파이어', 'ARTIFACT'), (' ', 'O'), ('외', 'O')]"
5,2006.01.08. 오후 8:03,파주·김포 등 알짜분양 군침도네,"[('파주', 'CITY'), ('·', 'O'), ('김포', 'LOCATION'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('알짜분양', 'O'), (' ', 'O'), ('군침도네', 'O')]"
6,2006.01.08. 오후 7:30,강남 아파트값 오름세,"[('강남', 'LOCATION'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('오름세', 'O')]"
7,2006.01.08. 오후 6:39,2006년 내집마련 전략 어떻게 세울까,"[('2006년', 'DATE'), (' ', 'O'), ('내집마련', 'O'), (' ', 'O'), ('전략', 'O'), (' ', 'O'), ('어떻게', 'O'), (' ', 'O'), ('세울까', 'O')]"
8,2006.01.08. 오후 6:31,중개업소 여전히 우후죽순 ‥ 시장 이미 포화,"[('중개업소', 'O'), (' ', 'O'), ('여전히', 'O'), (' ', 'O'), ('우후죽순', 'O'), (' ', 'O'), ('‥', 'O'), (' ', 'O'), ('시장', 'O'), (' ', 'O'), ('이미', 'O'), (' ', 'O'), ('포화', 'O')]"
9,2006.01.08. 오후 6:30,1월 9일 부동산캘린더,"[('1월 9일', 'DATE'), (' ', 'O'), ('부동산캘린더', 'O')]"
10,2006.01.08. 오후 6:19,바뀐 부동산법 궁금증 풀어보니 계약서 없으면 매입 실거래가 추정 과세,"[('바뀐', 'O'), (' ', 'O'), ('부동산법', 'CIVILIZATION'), (' ', 'O'), ('궁금증', 'O'), (' ', 'O'), ('풀어보니', 'O'), (' ', 'O'), ('계약서', 'O'), (' ', 'O'), ('없으면', 'O'), (' ', 'O'), ('매입', 'O'), (' ', 'O'), ('실거래가', 'O'), (' ', 'O'), ('추정', 'O'), (' ', 'O'), ('과세', 'O')]"
11,2006.01.08. 오후 6:12,트렌드 따라잡기 대형할인점 주상복합으로 날아들다,"[('트렌드', 'O'), (' ', 'O'), ('따라잡기', 'O'), (' ', 'O'), ('대형할인점', 'O'), (' ', 'O'), ('주상복합으로', 'O'), (' ', 'O'), ('날아들다', 'O')]"
12,2006.01.08. 오후 6:03,강남·신도시 아파트 값 ‘들썩’,"[('강남', 'LOCATION'), ('·신도시', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('값', 'O'), (' ', 'O'), ('‘들썩’', 'O')]"
13,2006.01.08. 오후 5:56,인천 송도국제도시에 21층 업무ㆍ편의 복합빌딩,"[('인천', 'CITY'), (' ', 'O'), ('송도국제도시', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('21층', 'QUANTITY'), (' ', 'O'), ('업무ㆍ편의', 'O'), (' ', 'O'), ('복합빌딩', 'O')]"
14,2006.01.08. 오후 5:56,5년간 11만가구 공급 집값 하락,"[('5년간', 'DATE'), (' ', 'O'), ('11만가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('하락', 'O')]"
15,2006.01.08. 오후 5:56,연초 강남 주택시장 불안 조짐,"[('연초', 'DATE'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('불안', 'O'), (' ', 'O'), ('조짐', 'O')]"
16,2006.01.08. 오후 5:56,건설체감경기 여전히 싸늘,"[('건설체감경기', 'O'), (' ', 'O'), ('여전히', 'O'), (' ', 'O'), ('싸늘', 'O')]"
