,date,headline,keyword
0,2006.03.12. 오후 10:33,집값 또 심상찮다…“판교 분양후 더 오른다” 수도권 매물품귀,"[('집값', 'O'), (' ', 'O'), ('또', 'O'), (' ', 'O'), ('심상찮다…“', 'O'), ('판교', 'LOCATION'), (' ', 'O'), ('분양후', 'O'), (' ', 'O'), ('더', 'O'), (' ', 'O'), ('오른다""', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('매물품귀', 'O')]"
1,2006.03.12. 오후 9:42,3월 14일 부동산 파일,"[('3월 14일', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('파일', 'O')]"
2,2006.03.12. 오후 9:42,3월 13일 부동산 캘린더,"[('3월 13일', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('캘린더', 'O')]"
3,2006.03.12. 오후 9:42,서울 강남권·새도시 매물 없어 ‘강세’,"[('서울', 'CITY'), (' ', 'O'), ('강남권', 'LOCATION'), ('·새도시', 'O'), (' ', 'O'), ('매물', 'O'), (' ', 'O'), ('없어', 'O'), (' ', 'O'), ('‘강세’', 'O')]"
4,2006.03.12. 오후 9:33,고분양가 논란 하남 풍산지구 ‘첫 시동’,"[('고분양가', 'O'), (' ', 'O'), ('논란', 'O'), (' ', 'O'), ('하남', 'CITY'), (' ', 'O'), ('풍산지구', 'LOCATION'), (' ', 'O'), ('‘첫', 'O'), (' ', 'O'), ('시동’', 'O')]"
5,2006.03.12. 오후 9:30,단독·다가구 공시가 형평성 논란,"[('단독·다가구', 'O'), (' ', 'O'), ('공시가', 'O'), (' ', 'O'), ('형평성', 'O'), (' ', 'O'), ('논란', 'O')]"
6,2006.03.12. 오후 9:15,강남 집값 4개월째 가파른 오름세,"[('강남', 'LOCATION'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('4개월째', 'DATE'), (' ', 'O'), ('가파른', 'O'), (' ', 'O'), ('오름세', 'O')]"
7,2006.03.12. 오후 9:15,서울 전셋집 하늘에 별따기 왜,"[('서울', 'CITY'), (' ', 'O'), ('전셋집', 'O'), (' ', 'O'), ('하늘에', 'O'), (' ', 'O'), ('별따기', 'O'), (' ', 'O'), ('왜', 'O')]"
8,2006.03.12. 오후 8:57,서울 아파트값 다시 꿈틀…8·31대책 이후 최고,"[('서울', 'CITY'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('다시', 'O'), (' ', 'O'), ('꿈틀…', 'O'), ('8·31대책 이후', 'DATE'), (' ', 'O'), ('최고', 'O')]"
9,2006.03.12. 오후 7:51,수도권 주택시장 이상급등 현상신규공급 없어 매물부족 지속,"[('수도권', 'LOCATION'), (' ', 'O'), ('주택시장', 'O'), (' ', 'O'), ('이상급등', 'O'), (' ', 'O'), ('현상신규공급', 'O'), (' ', 'O'), ('없어', 'O'), (' ', 'O'), ('매물부족', 'O'), (' ', 'O'), ('지속', 'O')]"
10,2006.03.12. 오후 7:39,실망만 키운 무주택서민 정책,"[('실망만', 'O'), (' ', 'O'), ('키운', 'O'), (' ', 'O'), ('무주택', 'CIVILIZATION'), ('서민', 'CIVILIZATION'), (' ', 'O'), ('정책', 'O')]"
11,2006.03.12. 오후 6:39,서울·신도시 아파트값 가파른 상승세,"[('서울', 'CITY'), ('·신도시', 'O'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('가파른', 'O'), (' ', 'O'), ('상승세', 'O')]"
12,2006.03.12. 오후 6:39,국민임대주택 업그레이드,"[('국민임대주택', 'O'), (' ', 'O'), ('업그레이드', 'O')]"
13,2006.03.12. 오후 6:33,판교 중소형 아파트 평면설계 확정,"[('판교', 'LOCATION'), (' ', 'O'), ('중소형', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('평면설계', 'O'), (' ', 'O'), ('확정', 'O')]"
14,2006.03.12. 오후 6:17,목동 구시가지 개발기대로 들썩,"[('목동', 'LOCATION'), (' ', 'O'), ('구시가지', 'O'), (' ', 'O'), ('개발기대로', 'O'), (' ', 'O'), ('들썩', 'O')]"
15,2006.03.12. 오후 6:10,건설사 CEO 릴레이 인터뷰 18 권홍사 반도건설 회장,"[('건설사', 'O'), (' ', 'O'), ('CEO', 'OCCUPATION'), (' ', 'O'), ('릴레이', 'O'), (' ', 'O'), ('인터뷰', 'O'), (' ', 'O'), ('18', 'QUANTITY'), (' ', 'O'), ('권홍사', 'PERSON'), (' ', 'O'), ('반도건설', 'ORGANIZATION'), (' ', 'O'), ('회장', 'OCCUPATION')]"
16,2006.03.12. 오후 6:09,강남 아파트값 너무 오른다‥지난주 서초ㆍ송파 재건축 1%이상 올라,"[('강남', 'LOCATION'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('너무', 'O'), (' ', 'O'), ('오른다‥', 'O'), ('지난주', 'DATE'), (' ', 'O'), ('서초', 'COUNTRY'), ('ㆍ', 'O'), ('송파', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('1%이상', 'QUANTITY'), (' ', 'O'), ('올라', 'O')]"
17,2006.03.12. 오후 6:08,판교 아파트 햇빛경쟁 뜨겁다‥풍성등 33평형에 5베이 첫선,"[('판교', 'LOCATION'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('햇빛경쟁', 'O'), (' ', 'O'), ('뜨겁다‥풍성등', 'O'), (' ', 'O'), ('33평형', 'QUANTITY'), ('에', 'O'), (' ', 'O'), ('5베이', 'QUANTITY'), (' ', 'O'), ('첫선', 'O')]"
18,2006.03.12. 오후 6:08,무안 기업도시 중국정부 실사단 파견,"[('무안', 'LOCATION'), (' ', 'O'), ('기업도시', 'O'), (' ', 'O'), ('중국', 'COUNTRY'), ('정부', 'ORGANIZATION'), (' ', 'O'), ('실사단', 'O'), (' ', 'O'), ('파견', 'O')]"
19,2006.03.12. 오후 6:06,국민임대 품질 좋아진다 ‥ 건교부 개선방안 마련,"[('국민', 'CIVILIZATION'), ('임대', 'O'), (' ', 'O'), ('품질', 'O'), (' ', 'O'), ('좋아진다', 'O'), (' ', 'O'), ('‥', 'O'), (' ', 'O'), ('건교부', 'ORGANIZATION'), (' ', 'O'), ('개선방안', 'O'), (' ', 'O'), ('마련', 'O')]"
20,2006.03.12. 오후 6:06,이번주 김포 장기ㆍ하남 풍산 분양 큰잔치,"[('이번주', 'DATE'), (' ', 'O'), ('김포', 'LOCATION'), (' ', 'O'), ('장기ㆍ', 'O'), ('하남', 'CITY'), (' ', 'O'), ('풍산', 'ORGANIZATION'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('큰잔치', 'O')]"
21,2006.03.12. 오후 6:05,민간분양 아파트 지난달 큰폭 증가,"[('민간분양', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('지난달', 'DATE'), (' ', 'O'), ('큰폭', 'O'), (' ', 'O'), ('증가', 'O')]"
22,2006.03.12. 오후 6:03,판교청약 궁금합니다 8 아버지 청약통장 상속받았는데,"[('판교', 'LOCATION'), ('청약', 'O'), (' ', 'O'), ('궁금합니다', 'O'), (' ', 'O'), ('8', 'QUANTITY'), (' ', 'O'), ('아버지', 'CIVILIZATION'), (' ', 'O'), ('청약통장', 'O'), (' ', 'O'), ('상속받았는데', 'O')]"
23,2006.03.12. 오후 5:56,판교투자 설명회 관심낮은 소규모단지 당첨확률 높아,"[('판교', 'LOCATION'), ('투자', 'O'), (' ', 'O'), ('설명회', 'O'), (' ', 'O'), ('관심낮은', 'O'), (' ', 'O'), ('소규모단지', 'O'), (' ', 'O'), ('당첨확률', 'O'), (' ', 'O'), ('높아', 'O')]"
