,date,headline,keyword
0,2013.08.11. 오후 10:16,서울 월세 세입자 3명 중 1명 월 100만원 이상 부담,"[('서울', 'CITY'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('세입자', 'CIVILIZATION'), (' ', 'O'), ('3명', 'QUANTITY'), (' ', 'O'), ('중', 'O'), (' ', 'O'), ('1명', 'QUANTITY'), (' ', 'O'), ('월', 'O'), (' ', 'O'), ('100만원 이상', 'QUANTITY'), (' ', 'O'), ('부담', 'O')]"
1,2013.08.11. 오후 8:13,전세 시황 휴가 비수기에도 전셋값 상승세 계속,"[('전세', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('휴가', 'O'), (' ', 'O'), ('비수기에도', 'O'), (' ', 'O'), ('전셋값', 'O'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('계속', 'O')]"
2,2013.08.11. 오후 8:12,매매 시황 서울 소폭 하락… 신도시·수도권은 보합세,"[('매매', 'O'), (' ', 'O'), ('시황', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('소폭', 'O'), (' ', 'O'), ('하락…', 'O'), (' ', 'O'), ('신도시·', 'O'), ('수도권', 'LOCATION'), ('은', 'O'), (' ', 'O'), ('보합세', 'O')]"
3,2013.08.11. 오후 6:46,서울 아파트 월세 평균 82만원…서초구 가장 높아,"[('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('평균', 'O'), (' ', 'O'), ('82만원', 'QUANTITY'), ('…', 'O'), ('서초구', 'LOCATION'), (' ', 'O'), ('가장', 'O'), (' ', 'O'), ('높아', 'O')]"
4,2013.08.11. 오후 6:02,하반기 3만1천가구…전세대란 단비 되나,"[('하반기', 'DATE'), (' ', 'O'), ('3만1천가구', 'QUANTITY'), ('…전세대란', 'O'), (' ', 'O'), ('단비', 'O'), (' ', 'O'), ('되나', 'O')]"
5,2013.08.11. 오후 6:01,서울 아파트 평균 월세 82만원…연간 1천만원 육박,"[('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('평균', 'O'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('82만원', 'QUANTITY'), ('…', 'O'), ('연간', 'DATE'), (' ', 'O'), ('1천만원', 'QUANTITY'), (' ', 'O'), ('육박', 'O')]"
6,2013.08.11. 오후 5:58,아파트 외벽 건설사 명칭 부착 논란,"[('아파트', 'O'), (' ', 'O'), ('외벽', 'O'), (' ', 'O'), ('건설사', 'O'), (' ', 'O'), ('명칭', 'O'), (' ', 'O'), ('부착', 'O'), (' ', 'O'), ('논란', 'O')]"
7,2013.08.11. 오후 5:56,인천공항 컨소시엄 미얀마 신공항 건설한다,"[('인천공항', 'LOCATION'), (' ', 'O'), ('컨소시엄', 'O'), (' ', 'O'), ('미얀마', 'COUNTRY'), (' ', 'O'), ('신공항', 'O'), (' ', 'O'), ('건설한다', 'O')]"
8,2013.08.11. 오후 5:52,국토부 건축설계 육성 TF 구성,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('건축설계', 'O'), (' ', 'O'), ('육성', 'O'), (' ', 'O'), ('TF', 'O'), (' ', 'O'), ('구성', 'O')]"
9,2013.08.11. 오후 5:30,집값 반등 신호…용인·평촌 0.01% 올랐다,"[('집값', 'O'), (' ', 'O'), ('반등', 'O'), (' ', 'O'), ('신호…', 'O'), ('용인', 'CITY'), ('·', 'O'), ('평촌', 'LOCATION'), (' ', 'O'), ('0.01%', 'QUANTITY'), (' ', 'O'), ('올랐다', 'O')]"
10,2013.08.11. 오후 5:20,건축설계 경쟁력 강화 산·학·연·관 TF 가동,"[('건축설계', 'O'), (' ', 'O'), ('경쟁력', 'O'), (' ', 'O'), ('강화', 'O'), (' ', 'O'), ('산·학·연·관', 'O'), (' ', 'O'), ('TF', 'O'), (' ', 'O'), ('가동', 'O')]"
11,2013.08.11. 오후 5:20,서울 월세 세입자 3명 중 1명 매달 100만원이상 낸다,"[('서울', 'CITY'), (' ', 'O'), ('월세', 'O'), (' ', 'O'), ('세입자', 'CIVILIZATION'), (' ', 'O'), ('3명', 'QUANTITY'), (' ', 'O'), ('중', 'O'), (' ', 'O'), ('1명', 'QUANTITY'), (' ', 'O'), ('매달', 'O'), (' ', 'O'), ('100만원이상', 'QUANTITY'), (' ', 'O'), ('낸다', 'O')]"
