,date,headline,keyword
0,2008.02.03. 오후 7:07,고가 아파트 대선이후 상승세…6주간 0.13% 올라,"[('고가', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('대선이후', 'DATE'), (' ', 'O'), ('상승세…', 'O'), ('6주간', 'DATE'), (' ', 'O'), ('0.13%', 'QUANTITY'), (' ', 'O'), ('올라', 'O')]"
1,2008.02.03. 오후 6:42,남양주 호평 위브파크 분양,"[('남양주', 'CITY'), (' ', 'O'), ('호평 위브파크', 'ARTIFACT'), (' ', 'O'), ('분양', 'O')]"
2,2008.02.03. 오후 6:42,신창건설 온빛건설 인수,"[('신창건설', 'ORGANIZATION'), (' ', 'O'), ('온빛건설', 'ORGANIZATION'), (' ', 'O'), ('인수', 'O')]"
3,2008.02.03. 오후 6:41,인수위 지분형 주택 개인투자 제한,"[('인수위', 'ORGANIZATION'), (' ', 'O'), ('지분형', 'O'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('개인투자', 'O'), (' ', 'O'), ('제한', 'O')]"
4,2008.02.03. 오후 6:41,이번주 782가구 분양,"[('이번주', 'DATE'), (' ', 'O'), ('782가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
5,2008.02.03. 오후 6:36,해외 건설수주 한달만에 50억弗 돌파,"[('해외', 'O'), (' ', 'O'), ('건설수주', 'O'), (' ', 'O'), ('한달만', 'DATE'), ('에', 'O'), (' ', 'O'), ('50억弗', 'QUANTITY'), (' ', 'O'), ('돌파', 'O')]"
6,2008.02.03. 오후 6:36,동탄 풍성신미주 위버폴리스상가 분양,"[('동탄', 'LOCATION'), (' ', 'O'), ('풍성', 'LOCATION'), ('신미주 위버폴리스상가', 'ARTIFACT'), (' ', 'O'), ('분양', 'O')]"
7,2008.02.03. 오후 6:36,엠코 가파른 성장세 주목,"[('엠코', 'ORGANIZATION'), (' ', 'O'), ('가파른', 'O'), (' ', 'O'), ('성장세', 'O'), (' ', 'O'), ('주목', 'O')]"
8,2008.02.03. 오후 6:36,내달 1만4000가구 집들이,"[('내달', 'DATE'), (' ', 'O'), ('1만4000가구', 'QUANTITY'), (' ', 'O'), ('집들이', 'O')]"
9,2008.02.03. 오후 6:36,4차뉴타운 후보지 투기바람,"[('4차뉴타운', 'LOCATION'), (' ', 'O'), ('후보지', 'O'), (' ', 'O'), ('투기바람', 'O')]"
10,2008.02.03. 오후 6:36,분양 하이라이트 5일 신길자이 당첨자 발표,"[('분양', 'O'), (' ', 'O'), ('하이라이트', 'O'), (' ', 'O'), ('5일', 'DATE'), (' ', 'O'), ('신길자이', 'ARTIFACT'), (' ', 'O'), ('당첨자', 'CIVILIZATION'), (' ', 'O'), ('발표', 'O')]"
11,2008.02.03. 오후 6:33,기형적인 아파트단지 서울시 신축허가 불허,"[('기형적인', 'O'), (' ', 'O'), ('아파트단지', 'O'), (' ', 'O'), ('서울시', 'CITY'), (' ', 'O'), ('신축허가', 'O'), (' ', 'O'), ('불허', 'O')]"
12,2008.02.03. 오후 5:55,규제완화 기대감 집값 상승세 본격화,"[('규제완화', 'O'), (' ', 'O'), ('기대감', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('본격화', 'O')]"
13,2008.02.03. 오후 5:16,분양정보인천 검단2지구 ‘아이파크’ 外,"[('분양정보', 'O'), ('인천', 'CITY'), (' ', 'O'), ('검단2지구', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('아이파크', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('外', 'O')]"
14,2008.02.03. 오후 5:11,교통·전망·편의시설 ‘3박자’알짜 주상복합 ‘끌리네’,"[('교통·전망·편의시설', 'O'), (' ', 'O'), ('‘', 'O'), ('3박자', 'QUANTITY'), ('’알짜', 'O'), (' ', 'O'), ('주상복합', 'O'), (' ', 'O'), ('‘끌리네’', 'O')]"
15,2008.02.03. 오후 5:11,업계소식엠코 주택사업 확대 2010년까지 30%대로外,"[('업계소식', 'O'), ('엠코', 'ORGANIZATION'), (' ', 'O'), ('주택사업', 'O'), (' ', 'O'), ('확대', 'O'), (' ', 'O'), ('2010년까지', 'DATE'), (' ', 'O'), ('30%대', 'QUANTITY'), ('로外', 'O')]"
16,2008.02.03. 오후 5:06,지분형주택민간펀드로 자금조달 미달시 연기금 투입,"[('지분형주택민간펀드', 'CIVILIZATION'), ('로', 'O'), (' ', 'O'), ('자금조달', 'O'), (' ', 'O'), ('미달시', 'O'), (' ', 'O'), ('연기금', 'O'), (' ', 'O'), ('투입', 'O')]"
17,2008.02.03. 오후 4:57,대한주택보증，무의탁노인 초청 위안잔치,"[('대한주택보증', 'ORGANIZATION'), ('，무의탁노인', 'O'), (' ', 'O'), ('초청', 'O'), (' ', 'O'), ('위안잔치', 'O')]"
18,2008.02.03. 오후 4:57,주공，민간경제체제 도입,"[('주공', 'ORGANIZATION'), ('，민간경제체제', 'O'), (' ', 'O'), ('도입', 'O')]"
19,2008.02.03. 오후 4:57,fn 금주 부동산 브리핑 2월4∼9일,"[('fn', 'O'), (' ', 'O'), ('금주', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('브리핑', 'O'), (' ', 'O'), ('2월4∼9일', 'DATE')]"
20,2008.02.03. 오후 4:54,올 수도권 뉴타운 주변 분양 급증,"[('올', 'DATE'), (' ', 'O'), ('수도권', 'LOCATION'), (' ', 'O'), ('뉴타운', 'O'), (' ', 'O'), ('주변', 'O'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('급증', 'O')]"
21,2008.02.03. 오후 4:54,서울 1월 집값 0.7% 올라,"[('서울', 'CITY'), (' ', 'O'), ('1월', 'DATE'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('0.7%', 'QUANTITY'), (' ', 'O'), ('올라', 'O')]"
22,2008.02.03. 오후 4:51,예비부부，전셋값 급등에 ‘당혹’,"[('예비부부', 'CIVILIZATION'), ('，전셋값', 'O'), (' ', 'O'), ('급등에', 'O'), (' ', 'O'), ('‘당혹’', 'O')]"
23,2008.02.03. 오후 4:50,고가 아파트 대선 이후 상승세 전환,"[('고가', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('대선 이후', 'DATE'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('전환', 'O')]"
24,2008.02.03. 오후 4:21,경기뉴타운도 있네…올 4843가구,"[('경기', 'LOCATION'), ('뉴타운도', 'O'), (' ', 'O'), ('있네…', 'O'), ('올', 'DATE'), (' ', 'O'), ('4843가구', 'QUANTITY')]"
