,date,headline,keyword
0,2020.05.10. 오후 10:35,드라이브인 조합원 총회 잇달아...코로나19  신풍속도,"[('드라이브인', 'O'), (' ', 'O'), ('조합원', 'CIVILIZATION'), (' ', 'O'), ('총회', 'O'), (' ', 'O'), ('잇달아...', 'O'), (' ', 'O'), ('코로나19', 'DISEASE'), (' ', 'O'), ('신풍속도', 'O')]"
1,2020.05.10. 오후 9:08,물량 ‘봇물’…기지개 켜는 분양시장,"[('물량', 'O'), (' ', 'O'), ('‘봇물’…기지개', 'O'), (' ', 'O'), ('켜는', 'O'), (' ', 'O'), ('분양시장', 'O')]"
2,2020.05.10. 오후 9:07,HDC현산 ‘우장산숲 아이파크’ 576가구 건립,"[('HDC현산', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('우장산숲 아이파크', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('576가구', 'QUANTITY'), (' ', 'O'), ('건립', 'O')]"
3,2020.05.10. 오후 9:07,GS건설 ‘신동탄포레자이’ 1297가구 분양,"[('GS건설', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('신동탄포레자이', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('1297가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
4,2020.05.10. 오후 9:07,한화건설 2개 단지에 새 브랜드 ‘포레나’ 적용,"[('한화건설', 'ORGANIZATION'), (' ', 'O'), ('2개', 'QUANTITY'), (' ', 'O'), ('단지에', 'O'), (' ', 'O'), ('새', 'O'), (' ', 'O'), ('브랜드', 'O'), (' ', 'O'), ('‘', 'O'), ('포레나', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('적용', 'O')]"
5,2020.05.10. 오후 8:58,용산 미니신도시 실수요자 호재될까 투기세력 먹잇감 될까,"[('용산', 'LOCATION'), (' ', 'O'), ('미니신도시', 'O'), (' ', 'O'), ('실수요자', 'CIVILIZATION'), (' ', 'O'), ('호재될까', 'O'), (' ', 'O'), ('투기세력', 'O'), (' ', 'O'), ('먹잇감', 'O'), (' ', 'O'), ('될까', 'O')]"
6,2020.05.10. 오후 6:38,현대ENG 도시정비사업 1조클럽 가입,"[('현대ENG 도시정비사업', 'TERM'), (' ', 'O'), ('1조클럽', 'QUANTITY'), (' ', 'O'), ('가입', 'O')]"
7,2020.05.10. 오후 6:38,삼성ENG 올해 12兆 수주 전망 … EPC기업으로 도약할 것,"[('삼성ENG', 'ORGANIZATION'), (' ', 'O'), ('올해', 'DATE'), (' ', 'O'), ('12兆', 'QUANTITY'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('전망', 'O'), (' ', 'O'), ('…', 'O'), (' ', 'O'), ('EPC기업으로', 'O'), (' ', 'O'), ('도약할', 'O'), (' ', 'O'), ('것', 'O')]"
8,2020.05.10. 오후 6:38,용산 투기바람 솔솔 불자… 뒷북대책 내놓은 정부,"[('용산', 'LOCATION'), (' ', 'O'), ('투기바람', 'O'), (' ', 'O'), ('솔솔', 'O'), (' ', 'O'), ('불자…', 'O'), (' ', 'O'), ('뒷북대책', 'O'), (' ', 'O'), ('내놓은', 'O'), (' ', 'O'), ('정부', 'ORGANIZATION')]"
9,2020.05.10. 오후 6:38,현대건설 힐스테이트 레이크 송도 3차 내달 분양,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('힐스테이트 레이크 송도', 'LOCATION'), (' ', 'O'), ('3차', 'QUANTITY'), (' ', 'O'), ('내달', 'DATE'), (' ', 'O'), ('분양', 'O')]"
10,2020.05.10. 오후 6:38,친숙하게 기억되도록… LH 사회·공동체주택 시범사업 명칭 공모,"[('친숙하게', 'O'), (' ', 'O'), ('기억되도록…', 'O'), (' ', 'O'), ('LH 사회·공동체주택 시범사업', 'TERM'), (' ', 'O'), ('명칭', 'O'), (' ', 'O'), ('공모', 'O')]"
11,2020.05.10. 오후 6:38,서울 집값 떨어져 분양價 착시… 옥석가리기 나선 예비청약자,"[('서울', 'CITY'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('떨어져', 'O'), (' ', 'O'), ('분양價', 'O'), (' ', 'O'), ('착시…', 'O'), (' ', 'O'), ('옥석가리기', 'O'), (' ', 'O'), ('나선', 'O'), (' ', 'O'), ('예비청약자', 'CIVILIZATION')]"
12,2020.05.10. 오후 6:29,기계설비법으로 설비시공 안전성 높여… 건강한 건물 만들것 데스크가 만난 사람,"[('기계설비법으로', 'O'), (' ', 'O'), ('설비시공', 'O'), (' ', 'O'), ('안전성', 'O'), (' ', 'O'), ('높여…', 'O'), (' ', 'O'), ('건강한', 'O'), (' ', 'O'), ('건물', 'O'), (' ', 'O'), ('만들것', 'O'), (' ', 'O'), ('데스크', 'CIVILIZATION'), ('가', 'O'), (' ', 'O'), ('만난', 'O'), (' ', 'O'), ('사람', 'O')]"
13,2020.05.10. 오후 5:53,6억9억 아파트도 거래 실종… 5개월새 10분의 1토막,"[('6억9억', 'QUANTITY'), (' ', 'O'), ('아파트도', 'O'), (' ', 'O'), ('거래', 'O'), (' ', 'O'), ('실종…', 'O'), (' ', 'O'), ('5개월새', 'DATE'), (' ', 'O'), ('10분의 1토막', 'QUANTITY')]"
14,2020.05.10. 오후 5:45,물 건너간 종부세 인상 서울 집값 하락세에 브레이크 걸까 부동산시장 꿈틀,"[('물', 'O'), (' ', 'O'), ('건너간', 'O'), (' ', 'O'), ('종부세', 'CIVILIZATION'), (' ', 'O'), ('인상', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('하락세에', 'O'), (' ', 'O'), ('브레이크', 'O'), (' ', 'O'), ('걸까', 'O'), (' ', 'O'), ('부동산시장', 'O'), (' ', 'O'), ('꿈틀', 'O')]"
15,2020.05.10. 오후 5:45,용산 정비창 인근 집값 들썩 토지거래허가구역 지정 추진 부동산시장 꿈틀,"[('용산', 'LOCATION'), (' ', 'O'), ('정비창', 'O'), (' ', 'O'), ('인근', 'O'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('들썩', 'O'), (' ', 'O'), ('토지거래허가구역', 'O'), (' ', 'O'), ('지정', 'O'), (' ', 'O'), ('추진', 'O'), (' ', 'O'), ('부동산시장', 'O'), (' ', 'O'), ('꿈틀', 'O')]"
16,2020.05.10. 오후 5:26,급매물 사라진 강남 재건축단지 집주인들 호가 올려 ‘버티기’,"[('급매물', 'O'), (' ', 'O'), ('사라진', 'O'), (' ', 'O'), ('강남', 'LOCATION'), (' ', 'O'), ('재건축단지', 'O'), (' ', 'O'), ('집주인', 'CIVILIZATION'), ('들', 'O'), (' ', 'O'), ('호가', 'O'), (' ', 'O'), ('올려', 'O'), (' ', 'O'), ('‘버티기’', 'O')]"
17,2020.05.10. 오후 5:26,신반포21차 수주 뛰어든 포스코 후분양 이어 ‘특화 설계’ 카드,"[('신반포', 'ARTIFACT'), ('21차', 'QUANTITY'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('뛰어든', 'O'), (' ', 'O'), ('포스코', 'ORGANIZATION'), (' ', 'O'), ('후분양', 'O'), (' ', 'O'), ('이어', 'O'), (' ', 'O'), ('‘특화', 'O'), (' ', 'O'), ('설계’', 'O'), (' ', 'O'), ('카드', 'O')]"
18,2020.05.10. 오후 5:26,강남 급매 소진…지방 현금부자가 주워담아,"[('강남', 'LOCATION'), (' ', 'O'), ('급매', 'O'), (' ', 'O'), ('소진…지방', 'O'), (' ', 'O'), ('현금부자가', 'O'), (' ', 'O'), ('주워담아', 'O')]"
19,2020.05.10. 오후 5:26,인천 송림 1·2구역 재개발 사업 수주,"[('인천', 'CITY'), (' ', 'O'), ('송림', 'CITY'), (' ', 'O'), ('1·2구역', 'QUANTITY'), (' ', 'O'), ('재개발', 'O'), (' ', 'O'), ('사업', 'O'), (' ', 'O'), ('수주', 'O')]"
20,2020.05.10. 오후 5:26,용산 정비창 용지 인근 거래허가 구역으로 추진,"[('용산', 'LOCATION'), (' ', 'O'), ('정비창', 'O'), (' ', 'O'), ('용지', 'O'), (' ', 'O'), ('인근', 'O'), (' ', 'O'), ('거래허가', 'O'), (' ', 'O'), ('구역으로', 'O'), (' ', 'O'), ('추진', 'O')]"
21,2020.05.10. 오후 5:25,묶고 쪼개고 오락가락 행정…세운개발 16년 표류,"[('묶고', 'O'), (' ', 'O'), ('쪼개고', 'O'), (' ', 'O'), ('오락가락', 'O'), (' ', 'O'), ('행정…', 'O'), ('세운개발', 'ORGANIZATION'), (' ', 'O'), ('16년', 'DATE'), (' ', 'O'), ('표류', 'O')]"
22,2020.05.10. 오후 5:24,전국 12곳 1만160가구 분양몰이…우장산숲·신동탄자이 12일 청약,"[('전국', 'O'), (' ', 'O'), ('12곳', 'QUANTITY'), (' ', 'O'), ('1만160가구', 'QUANTITY'), (' ', 'O'), ('분양몰이…', 'O'), ('우장산숲', 'ARTIFACT'), ('·', 'O'), ('신동탄자이', 'ARTIFACT'), (' ', 'O'), ('12일', 'DATE'), (' ', 'O'), ('청약', 'O')]"
23,2020.05.10. 오후 5:12,文정부 3주년‘투기와의 전쟁’ 일단락했지만 불씨는 여전,"[('文', 'PERSON'), ('정부', 'ORGANIZATION'), (' ', 'O'), ('3주년', 'DATE'), ('‘투기와의', 'O'), (' ', 'O'), ('전쟁’', 'O'), (' ', 'O'), ('일단락했지만', 'O'), (' ', 'O'), ('불씨는', 'O'), (' ', 'O'), ('여전', 'O')]"
24,2020.05.10. 오후 5:12,아현·장위뉴타운…사업 추진 동력 얻었지만 공공임대는 부담,"[('아현·', 'LOCATION'), ('장위뉴타운', 'LOCATION'), ('…사업', 'O'), (' ', 'O'), ('추진', 'O'), (' ', 'O'), ('동력', 'O'), (' ', 'O'), ('얻었지만', 'O'), (' ', 'O'), ('공공임대는', 'O'), (' ', 'O'), ('부담', 'O')]"
25,2020.05.10. 오후 5:10,우장산숲 아이파크·신동탄 포레자이 등 4571가구 일반분양,"[('우장산숲 아이파크', 'ARTIFACT'), ('·', 'O'), ('신동탄', 'LOCATION'), (' ', 'O'), ('포레자이', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('4571가구', 'QUANTITY'), (' ', 'O'), ('일반분양', 'O')]"
26,2020.05.10. 오후 5:10,용산 철도정비창 인근 지역 토지거래허가구역 지정될 듯,"[('용산', 'LOCATION'), (' ', 'O'), ('철도정비창', 'O'), (' ', 'O'), ('인근', 'O'), (' ', 'O'), ('지역', 'O'), (' ', 'O'), ('토지거래허가구역', 'O'), (' ', 'O'), ('지정될', 'O'), (' ', 'O'), ('듯', 'O')]"
27,2020.05.10. 오후 5:09,분양단지 들여다보기 한진중공업 동대구 해모로 스퀘어이스트,"[('분양단지', 'O'), (' ', 'O'), ('들여다보기', 'O'), (' ', 'O'), ('한진중공업', 'ORGANIZATION'), (' ', 'O'), ('동대구', 'LOCATION'), (' ', 'O'), ('해모로 스퀘어이스트', 'ARTIFACT')]"
28,2020.05.10. 오후 5:09,또 엇갈린 서울 입주물량 전망···여전히 공급 충분,"[('또', 'O'), (' ', 'O'), ('엇갈린', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('입주물량', 'O'), (' ', 'O'), ('전망···여전히', 'O'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('충분', 'O')]"
29,2020.05.10. 오후 5:09,현대ENG 도시정비사업 수주 1조 달성,"[('현대ENG 도시정비사업', 'TERM'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('1조', 'QUANTITY'), (' ', 'O'), ('달성', 'O')]"
