,date,headline,keyword
0,2013.11.24. 오후 11:49,한화LC 저소득 가정 돕기 ‘The 나눔’ 활동,"[('한화LC', 'ORGANIZATION'), (' ', 'O'), ('저소득', 'O'), (' ', 'O'), ('가정', 'O'), (' ', 'O'), ('돕기', 'O'), (' ', 'O'), ('‘The', 'O'), (' ', 'O'), ('나눔’', 'O'), (' ', 'O'), ('활동', 'O')]"
1,2013.11.24. 오후 11:37,지난달 서울시 전세보증금 상담 1287건‥사상 최대,"[('지난달', 'DATE'), (' ', 'O'), ('서울시', 'CITY'), (' ', 'O'), ('전세보증금', 'O'), (' ', 'O'), ('상담', 'O'), (' ', 'O'), ('1287건', 'QUANTITY'), ('‥사상', 'O'), (' ', 'O'), ('최대', 'O')]"
2,2013.11.24. 오후 11:26,아키드 벽산건설 인수 우선협상대상자 선정,"[('아키드 벽산건설', 'ORGANIZATION'), (' ', 'O'), ('인수', 'O'), (' ', 'O'), ('우선협상대상자', 'O'), (' ', 'O'), ('선정', 'O')]"
3,2013.11.24. 오후 11:11,울산 약사 아이파크 문전성시,"[('울산', 'CITY'), (' ', 'O'), ('약사', 'CIVILIZATION'), (' ', 'O'), ('아이파크', 'ARTIFACT'), (' ', 'O'), ('문전성시', 'O')]"
4,2013.11.24. 오후 10:41,“세금 감면 받으려 집 샀다” 고작 8%,"[('“세금', 'O'), (' ', 'O'), ('감면', 'O'), (' ', 'O'), ('받으려', 'O'), (' ', 'O'), ('집', 'O'), (' ', 'O'), ('샀다”', 'O'), (' ', 'O'), ('고작', 'O'), (' ', 'O'), ('8%', 'QUANTITY')]"
5,2013.11.24. 오후 10:34,분양 비수기 12월에도 ‘숙이지 않는’ 아파트 공급,"[('분양', 'O'), (' ', 'O'), ('비수기', 'O'), (' ', 'O'), ('12월', 'DATE'), ('에도', 'O'), (' ', 'O'), ('‘숙이지', 'O'), (' ', 'O'), ('않는’', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('공급', 'O')]"
6,2013.11.24. 오후 10:34,분양광고와 다르거나 중대 하자 땐 민사소송 없이도 아파트 계약 해제,"[('분양광고와', 'O'), (' ', 'O'), ('다르거나', 'O'), (' ', 'O'), ('중대', 'O'), (' ', 'O'), ('하자', 'O'), (' ', 'O'), ('땐', 'O'), (' ', 'O'), ('민사소송', 'O'), (' ', 'O'), ('없이도', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('계약', 'O'), (' ', 'O'), ('해제', 'O')]"
7,2013.11.24. 오후 10:34,오피스텔 가격 하락해도 ‘목좋은 곳’ 인기는 여전,"[('오피스텔', 'O'), (' ', 'O'), ('가격', 'O'), (' ', 'O'), ('하락해도', 'O'), (' ', 'O'), ('‘목좋은', 'O'), (' ', 'O'), ('곳’', 'O'), (' ', 'O'), ('인기는', 'O'), (' ', 'O'), ('여전', 'O')]"
8,2013.11.24. 오후 10:33,세제혜택 종료 앞두고 분양시장 ‘후끈’,"[('세제혜택', 'O'), (' ', 'O'), ('종료', 'O'), (' ', 'O'), ('앞두고', 'O'), (' ', 'O'), ('분양시장', 'O'), (' ', 'O'), ('‘후끈’', 'O')]"
9,2013.11.24. 오후 10:18,‘이란 핵협상 타결’ 건설업계 “시장 재진입 물꼬” 기대,"[('‘', 'O'), ('이란', 'ORGANIZATION'), (' ', 'O'), ('핵협', 'ORGANIZATION'), ('상', 'O'), (' ', 'O'), ('타결’', 'O'), (' ', 'O'), ('건설업계', 'O'), (' ', 'O'), ('“시장', 'O'), (' ', 'O'), ('재진입', 'O'), (' ', 'O'), ('물꼬”', 'O'), (' ', 'O'), ('기대', 'O')]"
10,2013.11.24. 오후 8:51,서울시 전세보증금 상담 지난달 1287건… 사상 최대,"[('서울시', 'CITY'), (' ', 'O'), ('전세보증금', 'O'), (' ', 'O'), ('상담', 'O'), (' ', 'O'), ('지난달', 'DATE'), (' ', 'O'), ('1287건', 'QUANTITY'), ('…', 'O'), (' ', 'O'), ('사상', 'O'), (' ', 'O'), ('최대', 'O')]"
11,2013.11.24. 오후 8:51,주택건설 인허가 10개월연속 감소,"[('주택건설', 'O'), (' ', 'O'), ('인허가', 'O'), (' ', 'O'), ('10개월', 'DATE'), ('연속', 'O'), (' ', 'O'), ('감소', 'O')]"
12,2013.11.24. 오후 8:03,광고와 다른 아파트 계약해제 쉬워진다,"[('광고와', 'O'), (' ', 'O'), ('다른', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('계약해제', 'O'), (' ', 'O'), ('쉬워진다', 'O')]"
13,2013.11.24. 오후 7:27,건설업계 核타결로 이란 진출 물꼬 트였다,"[('건설업계', 'O'), (' ', 'O'), ('核타결로', 'O'), (' ', 'O'), ('이란', 'COUNTRY'), (' ', 'O'), ('진출', 'O'), (' ', 'O'), ('물꼬', 'O'), (' ', 'O'), ('트였다', 'O')]"
14,2013.11.24. 오후 6:53,주택 인허가 10개월째 감소..분양은 늘어,"[('주택', 'O'), (' ', 'O'), ('인허가', 'O'), (' ', 'O'), ('10개월째', 'DATE'), (' ', 'O'), ('감소..분양은', 'O'), (' ', 'O'), ('늘어', 'O')]"
15,2013.11.24. 오후 6:26,전세난 속 집주인세입자 분쟁 늘어,"[('전세난', 'O'), (' ', 'O'), ('속', 'O'), (' ', 'O'), ('집주인세입자', 'CIVILIZATION'), (' ', 'O'), ('분쟁', 'O'), (' ', 'O'), ('늘어', 'O')]"
16,2013.11.24. 오후 6:05,부동산 대책 언제 시행하냐고 야당에게 물어봐,"[('부동산', 'O'), (' ', 'O'), ('대책', 'O'), (' ', 'O'), ('언제', 'O'), (' ', 'O'), ('시행하냐고', 'O'), (' ', 'O'), ('야당에게', 'O'), (' ', 'O'), ('물어봐', 'O')]"
17,2013.11.24. 오후 5:56,울산 ‘약사 아이파크’ 견본주택 3일간 2만여명 방문,"[('울산', 'CITY'), (' ', 'O'), ('‘', 'O'), ('약사 아이파크', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('3일간', 'DATE'), (' ', 'O'), ('2만여명', 'QUANTITY'), (' ', 'O'), ('방문', 'O')]"
18,2013.11.24. 오후 5:54,아파트값 하락 영향…종부세 대상자 10% ↓,"[('아파트값', 'O'), (' ', 'O'), ('하락', 'O'), (' ', 'O'), ('영향…', 'O'), ('종부세', 'CIVILIZATION'), (' ', 'O'), ('대상자', 'O'), (' ', 'O'), ('10%', 'QUANTITY'), (' ', 'O'), ('↓', 'O')]"
19,2013.11.24. 오후 5:54,현대건설 해외수주 신기원 도전·개척 현대정신 초석… 48년만에 1000억달러 신화 쓰다,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('해외수주', 'O'), (' ', 'O'), ('신기원', 'O'), (' ', 'O'), ('도전·개척', 'O'), (' ', 'O'), ('현대정신', 'O'), (' ', 'O'), ('초석…', 'O'), (' ', 'O'), ('48년만', 'DATE'), ('에', 'O'), (' ', 'O'), ('1000억달러', 'QUANTITY'), (' ', 'O'), ('신화', 'O'), (' ', 'O'), ('쓰다', 'O')]"
20,2013.11.24. 오후 5:54,현대건설 해외수주 신기원 70년대 오일쇼크때 구원투수 역할… 기술 고도화로 건설 코리아 선도,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('해외수주', 'O'), (' ', 'O'), ('신기원', 'O'), (' ', 'O'), ('70년대', 'DATE'), (' ', 'O'), ('오일쇼크때', 'DATE'), (' ', 'O'), ('구원투수', 'CIVILIZATION'), (' ', 'O'), ('역할…', 'O'), (' ', 'O'), ('기술', 'O'), (' ', 'O'), ('고도화로', 'O'), (' ', 'O'), ('건설', 'O'), (' ', 'O'), ('코리아', 'COUNTRY'), (' ', 'O'), ('선도', 'O')]"
21,2013.11.24. 오후 5:52,LH 강릉 유천지구 62필지 투자설명회,"[('LH', 'ORGANIZATION'), (' ', 'O'), ('강릉', 'CITY'), (' ', 'O'), ('유천지구', 'LOCATION'), (' ', 'O'), ('62필지', 'QUANTITY'), (' ', 'O'), ('투자설명회', 'O')]"
22,2013.11.24. 오후 5:52,주택건설 인허가 10개월째 감소,"[('주택건설', 'O'), (' ', 'O'), ('인허가', 'O'), (' ', 'O'), ('10개월째', 'DATE'), (' ', 'O'), ('감소', 'O')]"
23,2013.11.24. 오후 5:52,11월 마지막주 1만가구 분양,"[('11월', 'DATE'), (' ', 'O'), ('마지막주', 'DATE'), (' ', 'O'), ('1만가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
24,2013.11.24. 오후 5:52,아산 테크노밸리 이지더원 1013가구 공급,"[('아산', 'LOCATION'), (' ', 'O'), ('테크노밸리', 'LOCATION'), (' ', 'O'), ('이지더원', 'ARTIFACT'), (' ', 'O'), ('1013가구', 'QUANTITY'), (' ', 'O'), ('공급', 'O')]"
25,2013.11.24. 오후 5:52,대기업·공기관 옆 아파트형 공장은 일석이조,"[('대기업·공기관', 'O'), (' ', 'O'), ('옆', 'TERM'), (' ', 'O'), ('아파트형', 'O'), (' ', 'O'), ('공장은', 'O'), (' ', 'O'), ('일석이조', 'O')]"
26,2013.11.24. 오후 5:51,세제혜택 종료 앞두고 분양시장 ‘후끈’,"[('세제혜택', 'O'), (' ', 'O'), ('종료', 'O'), (' ', 'O'), ('앞두고', 'O'), (' ', 'O'), ('분양시장', 'O'), (' ', 'O'), ('‘후끈’', 'O')]"
27,2013.11.24. 오후 5:51,현장르포 겨울철 학군 성수기 맞은 ‘목동’ 최대 1억 하락,"[('현장르포', 'O'), (' ', 'O'), ('겨울철', 'DATE'), (' ', 'O'), ('학군', 'O'), (' ', 'O'), ('성수기', 'O'), (' ', 'O'), ('맞은', 'O'), (' ', 'O'), ('‘', 'O'), ('목동', 'LOCATION'), ('’', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('1억', 'QUANTITY'), (' ', 'O'), ('하락', 'O')]"
28,2013.11.24. 오후 5:51,국토연구원 평촌사옥 부지 매각 가속도,"[('국토연구원', 'ORGANIZATION'), (' ', 'O'), ('평촌사옥', 'ARTIFACT'), (' ', 'O'), ('부지', 'O'), (' ', 'O'), ('매각', 'O'), (' ', 'O'), ('가속도', 'O')]"
29,2013.11.24. 오후 5:28,기자수첩 복비가 세상에서 가장 아까운 이유,"[('기자', 'OCCUPATION'), ('수첩', 'O'), (' ', 'O'), ('복비가', 'O'), (' ', 'O'), ('세상에서', 'O'), (' ', 'O'), ('가장', 'O'), (' ', 'O'), ('아까운', 'O'), (' ', 'O'), ('이유', 'O')]"
30,2013.11.24. 오후 5:08,주택인허가는 줄고 분양은 늘고,"[('주택인허가는', 'O'), (' ', 'O'), ('줄고', 'O'), (' ', 'O'), ('분양은', 'O'), (' ', 'O'), ('늘고', 'O')]"
31,2013.11.24. 오후 5:08,MK 추천매물 광명 KTX역세권 코너상가 5억4천3백만원,"[('MK', 'ORGANIZATION'), (' ', 'O'), ('추천매물', 'O'), (' ', 'O'), ('광명', 'LOCATION'), (' ', 'O'), ('KTX', 'ARTIFACT'), ('역세권', 'O'), (' ', 'O'), ('코너상가', 'O'), (' ', 'O'), ('5억4천3백만원', 'QUANTITY')]"
32,2013.11.24. 오후 5:08,강릉유천 단독택지 설명회 개최,"[('강릉유천', 'LOCATION'), (' ', 'O'), ('단독택지', 'O'), (' ', 'O'), ('설명회', 'O'), (' ', 'O'), ('개최', 'O')]"
33,2013.11.24. 오후 5:08,국토연구원 용지 규제 풀려,"[('국토연구원', 'ORGANIZATION'), (' ', 'O'), ('용지', 'O'), (' ', 'O'), ('규제', 'O'), (' ', 'O'), ('풀려', 'O')]"
34,2013.11.24. 오후 5:08,비싼 전세 사느니 아예 집 사자,"[('비싼', 'O'), (' ', 'O'), ('전세', 'O'), (' ', 'O'), ('사느니', 'O'), (' ', 'O'), ('아예', 'O'), (' ', 'O'), ('집', 'O'), (' ', 'O'), ('사자', 'ANIMAL')]"
35,2013.11.24. 오후 5:08,미래주택산업 세미나 개최,"[('미래주택산업', 'O'), (' ', 'O'), ('세미나', 'O'), (' ', 'O'), ('개최', 'O')]"
