,date,headline,keyword
0,2008.08.03. 오후 10:12,수도권 평균 매매값 올들어 첫 하락,"[('수도권', 'LOCATION'), (' ', 'O'), ('평균', 'O'), (' ', 'O'), ('매매값', 'O'), (' ', 'O'), ('올', 'DATE'), ('들어', 'O'), (' ', 'O'), ('첫', 'O'), (' ', 'O'), ('하락', 'O')]"
1,2008.08.03. 오후 9:48,해외건설 수주 최단기 300억弗 돌파,"[('해외건설', 'O'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('최단기', 'O'), (' ', 'O'), ('300억弗', 'QUANTITY'), (' ', 'O'), ('돌파', 'O')]"
2,2008.08.03. 오후 9:44,“가구소득 年 7100만원 돼야 서울 아파트 구입”,"[('“가구소득', 'O'), (' ', 'O'), ('年', 'O'), (' ', 'O'), ('7100만원', 'QUANTITY'), (' ', 'O'), ('돼야', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('구입”', 'O')]"
3,2008.08.03. 오후 9:37,1.5배 더 벌어야 서울서 집산다,"[('1.5배', 'QUANTITY'), (' ', 'O'), ('더', 'O'), (' ', 'O'), ('벌어야', 'O'), (' ', 'O'), ('서울', 'CITY'), ('서', 'O'), (' ', 'O'), ('집산다', 'O')]"
4,2008.08.03. 오후 9:27,국민임대 공급 연 2만3만가구 준다,"[('국민임대', 'O'), (' ', 'O'), ('공급', 'O'), (' ', 'O'), ('연', 'O'), (' ', 'O'), ('2만3만가구', 'QUANTITY'), (' ', 'O'), ('준다', 'O')]"
5,2008.08.03. 오후 9:17,은평뉴타운 숨어있는 ‘알짜’를 찾아볼까,"[('은평뉴타운', 'LOCATION'), (' ', 'O'), ('숨어있는', 'O'), (' ', 'O'), ('‘알짜’를', 'O'), (' ', 'O'), ('찾아볼까', 'O')]"
6,2008.08.03. 오후 9:04,수서2 국민임대주택 건설 강행,"[('수서', 'LOCATION'), ('2', 'QUANTITY'), (' ', 'O'), ('국민임대주택', 'O'), (' ', 'O'), ('건설', 'O'), (' ', 'O'), ('강행', 'O')]"
7,2008.08.03. 오후 8:21,현대건설 태안에서 2008 신입사원 하계 수련회 개최,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('태안', 'LOCATION'), ('에서', 'O'), (' ', 'O'), ('2008', 'DATE'), (' ', 'O'), ('신입사원', 'CIVILIZATION'), (' ', 'O'), ('하계 수', 'EVENT'), ('련회', 'EVENT'), (' ', 'O'), ('개최', 'O')]"
8,2008.08.03. 오후 8:19,해외건설 수주 최단기간 300억달러 돌파,"[('해외건설', 'O'), (' ', 'O'), ('수주', 'O'), (' ', 'O'), ('최단기간', 'O'), (' ', 'O'), ('300억달러', 'QUANTITY'), (' ', 'O'), ('돌파', 'O')]"
9,2008.08.03. 오후 7:23,수서2지구 임대주택 정부가 결정,"[('수서2지구', 'LOCATION'), (' ', 'O'), ('임대주택', 'O'), (' ', 'O'), ('정부', 'ORGANIZATION'), ('가', 'O'), (' ', 'O'), ('결정', 'O')]"
10,2008.08.03. 오후 7:03,위기의 건설산업 최저가낙찰제 문제투성이,"[('위기의', 'O'), (' ', 'O'), ('건설산업', 'O'), (' ', 'O'), ('최저가낙찰제', 'CIVILIZATION'), (' ', 'O'), ('문제투성이', 'O')]"
11,2008.08.03. 오후 7:03,위기의 건설산업 4인프라 투자 늦출수록 손해,"[('위기의', 'O'), (' ', 'O'), ('건설산업', 'O'), (' ', 'O'), ('4인프라', 'QUANTITY'), (' ', 'O'), ('투자', 'O'), (' ', 'O'), ('늦출수록', 'O'), (' ', 'O'), ('손해', 'O')]"
12,2008.08.03. 오후 6:36,전농래미안 견본주택 오픈,"[('전농래미안', 'ARTIFACT'), (' ', 'O'), ('견본주택', 'O'), (' ', 'O'), ('오픈', 'O')]"
13,2008.08.03. 오후 6:36,MK 추천매물 잠실 6층빌딩 100억원 등,"[('MK', 'ORGANIZATION'), (' ', 'O'), ('추천매물', 'O'), (' ', 'O'), ('잠실', 'LOCATION'), (' ', 'O'), ('6층', 'QUANTITY'), ('빌딩', 'O'), (' ', 'O'), ('100억원', 'QUANTITY'), (' ', 'O'), ('등', 'O')]"
14,2008.08.03. 오후 6:36,해외건설 최단기간 300억달러 돌파,"[('해외건설', 'O'), (' ', 'O'), ('최단기간', 'O'), (' ', 'O'), ('300억달러', 'QUANTITY'), (' ', 'O'), ('돌파', 'O')]"
15,2008.08.03. 오후 6:33,시세 동향 전세，강북·경기 북부 비수기에도 강세,"[('시세', 'O'), (' ', 'O'), ('동향', 'O'), (' ', 'O'), ('전세，', 'O'), ('강북', 'LOCATION'), ('·', 'O'), ('경기', 'LOCATION'), (' ', 'O'), ('북부', 'TERM'), (' ', 'O'), ('비수기에도', 'O'), (' ', 'O'), ('강세', 'O')]"
16,2008.08.03. 오후 6:17,송파새도시 당첨전략 부양가족 늘리고 거주지 잘 골라야,"[('송파새도시', 'LOCATION'), (' ', 'O'), ('당첨전략', 'O'), (' ', 'O'), ('부양가족', 'CIVILIZATION'), (' ', 'O'), ('늘리고', 'O'), (' ', 'O'), ('거주지', 'O'), (' ', 'O'), ('잘', 'O'), (' ', 'O'), ('골라야', 'O')]"
17,2008.08.03. 오후 6:17,은평뉴타운 “2지구는 청약가점 70점 넘어야”,"[('은평뉴타운', 'LOCATION'), (' ', 'O'), ('“', 'O'), ('2지구', 'QUANTITY'), ('는', 'O'), (' ', 'O'), ('청약가점', 'O'), (' ', 'O'), ('70점', 'QUANTITY'), (' ', 'O'), ('넘어야”', 'O')]"
18,2008.08.03. 오후 6:12,서울서 집사 대출 원리금 무난히 갚으려면…,"[('서울', 'CITY'), ('서', 'O'), (' ', 'O'), ('집사', 'CIVILIZATION'), (' ', 'O'), ('대출', 'O'), (' ', 'O'), ('원리금', 'O'), (' ', 'O'), ('무난히', 'O'), (' ', 'O'), ('갚으려면…', 'O')]"
19,2008.08.03. 오후 6:03,국토부 직접 ‘삽’ 든다…수서2지구 국민임대주택 사업 추진,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('직접', 'O'), (' ', 'O'), ('‘삽’', 'O'), (' ', 'O'), ('든다…', 'O'), ('수서', 'LOCATION'), ('2지구', 'QUANTITY'), (' ', 'O'), ('국민임대주택 사업', 'TERM'), (' ', 'O'), ('추진', 'O')]"
20,2008.08.03. 오후 5:55,수서2지구 국민임대주택 국토부가 건설사업 강행,"[('수서2지구', 'LOCATION'), (' ', 'O'), ('국민임대주택', 'O'), (' ', 'O'), ('국토부', 'ORGANIZATION'), ('가', 'O'), (' ', 'O'), ('건설사업', 'O'), (' ', 'O'), ('강행', 'O')]"
21,2008.08.03. 오후 5:39,서울서 중형 아파트 사려면 연소득  7000만원은  넘어야,"[('서울', 'CITY'), ('서', 'O'), (' ', 'O'), ('중형', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('사려면', 'O'), (' ', 'O'), ('연소득', 'O'), (' ', 'O'), ('7000만원', 'QUANTITY'), ('은', 'O'), (' ', 'O'), ('넘어야', 'O')]"
22,2008.08.03. 오후 5:18,분양하이라이트 4일 광주 용봉동 공공임대 청약,"[('분양하이라이트', 'O'), (' ', 'O'), ('4일', 'DATE'), (' ', 'O'), ('광주', 'CITY'), (' ', 'O'), ('용봉동', 'LOCATION'), (' ', 'O'), ('공공임대', 'O'), (' ', 'O'), ('청약', 'O')]"
23,2008.08.03. 오후 5:18,초대형 컨벤션센터 송도컨벤시아 준공,"[('초대형', 'O'), (' ', 'O'), ('컨벤션센터', 'O'), (' ', 'O'), ('송도컨벤시아', 'ARTIFACT'), (' ', 'O'), ('준공', 'O')]"
24,2008.08.03. 오후 5:14,업계소식8200억원 해외발전소 수주外,"[('업계소식', 'O'), ('8200억원', 'QUANTITY'), (' ', 'O'), ('해외발전소', 'O'), (' ', 'O'), ('수주外', 'O')]"
25,2008.08.03. 오후 5:14,2010년 ‘송파 입성’ 미리 준비하자…청약전략 이렇게,"[('2010년', 'DATE'), (' ', 'O'), ('‘', 'O'), ('송파', 'LOCATION'), (' ', 'O'), ('입성’', 'O'), (' ', 'O'), ('미리', 'O'), (' ', 'O'), ('준비하자…청약전략', 'O'), (' ', 'O'), ('이렇게', 'O')]"
26,2008.08.03. 오후 5:14,산따라 물따라…‘조망권 아파트’를 잡아라,"[('산따라', 'O'), (' ', 'O'), ('물따라…‘조망권', 'O'), (' ', 'O'), ('아파트’를', 'O'), (' ', 'O'), ('잡아라', 'O')]"
27,2008.08.03. 오후 5:12,수서2지구 국민임대 건설 강행,"[('수서2지구', 'LOCATION'), (' ', 'O'), ('국민', 'CIVILIZATION'), ('임대', 'O'), (' ', 'O'), ('건설', 'O'), (' ', 'O'), ('강행', 'O')]"
28,2008.08.03. 오후 5:12,내달 2만9000여가구 집들이,"[('내달', 'DATE'), (' ', 'O'), ('2만9000여가구', 'QUANTITY'), (' ', 'O'), ('집들이', 'O')]"
29,2008.08.03. 오후 5:12,국토부서울시 용적률 줄다리기,"[('국토부서울시', 'ORGANIZATION'), (' ', 'O'), ('용적률', 'O'), (' ', 'O'), ('줄다리기', 'O')]"
30,2008.08.03. 오후 4:57,분양권값 올들어 월간 최대폭 하락,"[('분양권값', 'O'), (' ', 'O'), ('올', 'DATE'), ('들어', 'O'), (' ', 'O'), ('월간', 'O'), (' ', 'O'), ('최대폭', 'O'), (' ', 'O'), ('하락', 'O')]"
31,2008.08.03. 오후 4:54,잠실 지금도 막히는데..1만8000가구 또 입주,"[('잠실', 'LOCATION'), (' ', 'O'), ('지금도', 'O'), (' ', 'O'), ('막히는데..', 'O'), (' ', 'O'), ('1만8000가구', 'QUANTITY'), (' ', 'O'), ('또', 'O'), (' ', 'O'), ('입주', 'O')]"
32,2008.08.03. 오후 4:51,수서2지구 국민임대단지 개발 강행,"[('수서2지구', 'LOCATION'), (' ', 'O'), ('국민임대단지', 'O'), (' ', 'O'), ('개발', 'O'), (' ', 'O'), ('강행', 'O')]"
33,2008.08.03. 오후 4:43,국토부 수서2지구 임대주택 건설 강행,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('수서2지구', 'LOCATION'), (' ', 'O'), ('임대주택', 'O'), (' ', 'O'), ('건설', 'O'), (' ', 'O'), ('강행', 'O')]"
