,date,headline,keyword
0,2020.08.30. 오후 9:36,남양주시 다산신도시 주상복합…‘힐스테이트 지금 디포레’ 분양,"[('남양주시', 'CITY'), (' ', 'O'), ('다산신도시', 'LOCATION'), (' ', 'O'), ('주상복합…‘', 'O'), ('힐스테이트 지금 디포레', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('분양', 'O')]"
1,2020.08.30. 오후 9:35,‘신축’ ‘역세권’에 낚였던 매물들 이젠 안녕,"[('‘신축’', 'O'), (' ', 'O'), ('‘역세권’에', 'O'), (' ', 'O'), ('낚였던', 'O'), (' ', 'O'), ('매물들', 'O'), (' ', 'O'), ('이젠', 'O'), (' ', 'O'), ('안녕', 'O')]"
2,2020.08.30. 오후 9:35,대구 수성구 ‘더샵 수성라크에르’…지산시영 1단지 재건축 214가구,"[('대구', 'CITY'), (' ', 'O'), ('수성구', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('더샵 수성라크에르', 'ARTIFACT'), ('’…', 'O'), ('지산시영', 'LOCATION'), (' ', 'O'), ('1단지', 'QUANTITY'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('214가구', 'QUANTITY')]"
3,2020.08.30. 오후 9:35,감염병 바이러스·미세먼지 차단…SK건설 ‘클린케어 신평면’ 내놔,"[('감염병', 'TERM'), (' ', 'O'), ('바이러스', 'TERM'), ('·미세먼지', 'O'), (' ', 'O'), ('차단…', 'O'), ('SK건설', 'ORGANIZATION'), (' ', 'O'), ('‘', 'O'), ('클린케어 신평면', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('내놔', 'O')]"
4,2020.08.30. 오후 7:57,서울 아파트 경매열기 후끈…똘똘한 아파트 팔렸다하면 낙찰가율 신기록,"[('서울', 'CITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('경매열기', 'O'), (' ', 'O'), ('후끈…똘똘한', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('팔렸다하면', 'O'), (' ', 'O'), ('낙찰가율', 'O'), (' ', 'O'), ('신기록', 'O')]"
5,2020.08.30. 오후 7:17,제값 받아야 vs 너무 비싸다… 서울 아파트값 숨고르기,"[('제값', 'O'), (' ', 'O'), ('받아야', 'O'), (' ', 'O'), ('vs', 'O'), (' ', 'O'), ('너무', 'O'), (' ', 'O'), ('비싸다…', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('숨고르기', 'O')]"
6,2020.08.30. 오후 7:17,매물잠김에 몸값 치솟는 재건축 아파트,"[('매물잠김에', 'O'), (' ', 'O'), ('몸값', 'O'), (' ', 'O'), ('치솟는', 'O'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('아파트', 'O')]"
7,2020.08.30. 오후 7:17,동부건설 1553억대 검단 공동주택 신축 수주,"[('동부건설', 'ORGANIZATION'), (' ', 'O'), ('1553억대', 'QUANTITY'), (' ', 'O'), ('검단', 'LOCATION'), (' ', 'O'), ('공동주택', 'O'), (' ', 'O'), ('신축', 'O'), (' ', 'O'), ('수주', 'O')]"
8,2020.08.30. 오후 7:17,부영그룹 창신대 신입생 등록금 지원,"[('부영그룹', 'ORGANIZATION'), (' ', 'O'), ('창신대', 'ORGANIZATION'), (' ', 'O'), ('신입생', 'CIVILIZATION'), (' ', 'O'), ('등록금', 'O'), (' ', 'O'), ('지원', 'O')]"
9,2020.08.30. 오후 7:17,현대건설 힐스테이트 고덕 스카이시티 내달 중 분양,"[('현대건설', 'ORGANIZATION'), (' ', 'O'), ('힐스테이트 고덕 스카이시티', 'ARTIFACT'), (' ', 'O'), ('내달 중', 'DATE'), (' ', 'O'), ('분양', 'O')]"
10,2020.08.30. 오후 7:17,입주 2년차 아파트 물량 역대 최다,"[('입주', 'O'), (' ', 'O'), ('2년차', 'QUANTITY'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('물량', 'O'), (' ', 'O'), ('역대', 'O'), (' ', 'O'), ('최다', 'O')]"
11,2020.08.30. 오후 6:27,분양현장 NOW 강남서 돌풍 파라곤 양천구에 착한 아파트,"[('분양현장', 'O'), (' ', 'O'), ('NOW', 'O'), (' ', 'O'), ('강남', 'LOCATION'), ('서', 'O'), (' ', 'O'), ('돌풍', 'O'), (' ', 'O'), ('파', 'ARTIFACT'), ('라곤', 'ARTIFACT'), (' ', 'O'), ('양천구', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('착한', 'O'), (' ', 'O'), ('아파트', 'O')]"
12,2020.08.30. 오후 6:27,전매제한 앞두고…뜨거운 부산·광주 분양권 거래,"[('전매제한', 'O'), (' ', 'O'), ('앞두고…뜨거운', 'O'), (' ', 'O'), ('부산', 'CITY'), ('·', 'O'), ('광주', 'CITY'), (' ', 'O'), ('분양권', 'O'), (' ', 'O'), ('거래', 'O')]"
13,2020.08.30. 오후 6:27,상한제 시행에 서울분양 딱 1곳뿐,"[('상한제', 'CIVILIZATION'), (' ', 'O'), ('시행에', 'O'), (' ', 'O'), ('서울', 'CITY'), ('분양', 'O'), (' ', 'O'), ('딱', 'O'), (' ', 'O'), ('1곳', 'QUANTITY'), ('뿐', 'O')]"
14,2020.08.30. 오후 6:27,지방서 뭉칫돈 들고 서울로…똘똘한 아파트 매입 최다,"[('지방서', 'O'), (' ', 'O'), ('뭉칫돈', 'O'), (' ', 'O'), ('들고', 'O'), (' ', 'O'), ('서울', 'CITY'), ('로…똘똘한', 'O'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('매입', 'O'), (' ', 'O'), ('최다', 'O')]"
15,2020.08.30. 오후 6:17,대구 더샵 수성라크에르 9월 1일 1순위 청약,"[('대구', 'CITY'), (' ', 'O'), ('더샵 수성라크에르', 'ARTIFACT'), (' ', 'O'), ('9월 1일', 'DATE'), (' ', 'O'), ('1순위', 'QUANTITY'), (' ', 'O'), ('청약', 'O')]"
16,2020.08.30. 오후 6:17,분담금 부담 낮추자 개포1단지 일반분양 마감재 차별 논란,"[('분담금', 'O'), (' ', 'O'), ('부담', 'O'), (' ', 'O'), ('낮추자', 'O'), (' ', 'O'), ('개포', 'LOCATION'), ('1단지', 'QUANTITY'), (' ', 'O'), ('일반분양', 'O'), (' ', 'O'), ('마감재', 'O'), (' ', 'O'), ('차별', 'O'), (' ', 'O'), ('논란', 'O')]"
17,2020.08.30. 오후 6:17,정부 개정 임대차보호법 해설집 발간,"[('정부', 'ORGANIZATION'), (' ', 'O'), ('개정', 'O'), (' ', 'O'), ('임대차보호법', 'CIVILIZATION'), (' ', 'O'), ('해설집', 'O'), (' ', 'O'), ('발간', 'O')]"
18,2020.08.30. 오후 6:17,분당까지 5분… 경기 광주 힐스테이트 삼동역 분양,"[('분당', 'LOCATION'), ('까지', 'O'), (' ', 'O'), ('5분', 'TIME'), ('…', 'O'), (' ', 'O'), ('경기', 'LOCATION'), (' ', 'O'), ('광주', 'CITY'), (' ', 'O'), ('힐스테이트', 'ARTIFACT'), (' ', 'O'), ('삼동역', 'LOCATION'), (' ', 'O'), ('분양', 'O')]"
19,2020.08.30. 오후 6:11,매매상승률 둔화 경매시장 썰렁… 정점 찍었나 숨고르나 서울 집값 변화 조짐,"[('매매상승률', 'O'), (' ', 'O'), ('둔화', 'O'), (' ', 'O'), ('경매시장', 'O'), (' ', 'O'), ('썰렁…', 'O'), (' ', 'O'), ('정점', 'O'), (' ', 'O'), ('찍었나', 'O'), (' ', 'O'), ('숨고르나', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('집값', 'O'), (' ', 'O'), ('변화', 'O'), (' ', 'O'), ('조짐', 'O')]"
