,date,headline,keyword
0,2006.05.07. 오후 11:51,분당 ‘파크뷰’ 30평형대 평당 3000만원에 거래,"[('분당', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('파크뷰', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('30평형대', 'QUANTITY'), (' ', 'O'), ('평당', 'O'), (' ', 'O'), ('3000만원', 'QUANTITY'), ('에', 'O'), (' ', 'O'), ('거래', 'O')]"
1,2006.05.07. 오후 11:12,판교 발코니 확장비 분할 납부 도입,"[('판교', 'LOCATION'), (' ', 'O'), ('발코니', 'O'), (' ', 'O'), ('확장비', 'O'), (' ', 'O'), ('분할', 'O'), (' ', 'O'), ('납부', 'O'), (' ', 'O'), ('도입', 'O')]"
2,2006.05.07. 오후 9:47,파주 운정신도시서울간 제2자유로 노선 결정,"[('파주', 'CITY'), (' ', 'O'), ('운정신도시', 'LOCATION'), ('서울', 'CITY'), ('간', 'O'), (' ', 'O'), ('제2자유로', 'ARTIFACT'), (' ', 'O'), ('노선', 'O'), (' ', 'O'), ('결정', 'O')]"
3,2006.05.07. 오후 9:15,경춘고속도로 나들목 주변 분양 잇따라,"[('경춘고속도로 나들목', 'LOCATION'), (' ', 'O'), ('주변', 'O'), (' ', 'O'), ('분양', 'O'), (' ', 'O'), ('잇따라', 'O')]"
4,2006.05.07. 오후 9:15,5월 8일 부동산 캘린더,"[('5월 8일', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('캘린더', 'O')]"
5,2006.05.07. 오후 9:15,5월 8일 부동산 파일,"[('5월 8일', 'DATE'), (' ', 'O'), ('부동산', 'O'), (' ', 'O'), ('파일', 'O')]"
6,2006.05.07. 오후 8:45,무주택서민에 중도금 70%까지 대출,"[('무주택서민에', 'O'), (' ', 'O'), ('중도금', 'O'), (' ', 'O'), ('70%', 'QUANTITY'), ('까지', 'O'), (' ', 'O'), ('대출', 'O')]"
7,2006.05.07. 오후 8:45,분양정보미아 경남아너스빌 외,"[('분양정보미아', 'ORGANIZATION'), (' ', 'O'), ('경남아너스빌', 'ARTIFACT'), (' ', 'O'), ('외', 'O')]"
8,2006.05.07. 오후 8:42,판교 낙첨자 재도전할 곳은 어디,"[('판교', 'LOCATION'), (' ', 'O'), ('낙첨자', 'CIVILIZATION'), (' ', 'O'), ('재도전할', 'O'), (' ', 'O'), ('곳은', 'O'), (' ', 'O'), ('어디', 'O')]"
9,2006.05.07. 오후 8:27,수도권 아파트 세입자 급구,"[('수도권', 'LOCATION'), (' ', 'O'), ('아파트', 'O'), (' ', 'O'), ('세입자', 'CIVILIZATION'), (' ', 'O'), ('급구', 'O')]"
10,2006.05.07. 오후 8:21,재건축 아파트값 상승세 일단 멈춤,"[('재건축', 'O'), (' ', 'O'), ('아파트값', 'O'), (' ', 'O'), ('상승세', 'O'), (' ', 'O'), ('일단', 'O'), (' ', 'O'), ('멈춤', 'O')]"
11,2006.05.07. 오후 7:36,청약통장 가입자 8월 당첨 전략,"[('청약통장', 'O'), (' ', 'O'), ('가입자', 'O'), (' ', 'O'), ('8월', 'DATE'), (' ', 'O'), ('당첨', 'O'), (' ', 'O'), ('전략', 'O')]"
12,2006.05.07. 오후 7:33,‘중동역 2차 푸르지오’ 모델하우스 인파만파,"[('‘', 'O'), ('중동역', 'LOCATION'), (' ', 'O'), ('2차 푸르지오', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('모델하우스', 'O'), (' ', 'O'), ('인파만파', 'O')]"
13,2006.05.07. 오후 7:33,720억규모 압류재산 캠코，8일부터 공매,"[('720억', 'QUANTITY'), ('규모', 'O'), (' ', 'O'), ('압류재산', 'O'), (' ', 'O'), ('캠코', 'ORGANIZATION'), ('，', 'O'), ('8일부터', 'DATE'), (' ', 'O'), ('공매', 'O')]"
14,2006.05.07. 오후 7:30,강남권 재건축 관망세…일반·신도시 상승,"[('강남권', 'LOCATION'), (' ', 'O'), ('재건축', 'O'), (' ', 'O'), ('관망세…일반·신도시', 'O'), (' ', 'O'), ('상승', 'O')]"
15,2006.05.07. 오후 7:15,판교꿈 깨졌다면…화성 향남지구에 가보자,"[('판교', 'LOCATION'), ('꿈', 'O'), (' ', 'O'), ('깨졌다면…', 'O'), ('화성', 'LOCATION'), (' ', 'O'), ('향남지구', 'LOCATION'), ('에', 'O'), (' ', 'O'), ('가보자', 'O')]"
16,2006.05.07. 오후 6:08,판교보다 싼집 둘러볼까,"[('판교', 'LOCATION'), ('보다', 'O'), (' ', 'O'), ('싼집', 'O'), (' ', 'O'), ('둘러볼까', 'O')]"
