,date,headline,keyword
0,2020.08.23. 오후 9:25,“전체 노동자의 82%인 중기 근로자에 주택 공급물량의 15% 특별공급해야”,"[('“전체', 'O'), (' ', 'O'), ('노동자', 'OCCUPATION'), ('의', 'O'), (' ', 'O'), ('82%', 'QUANTITY'), ('인', 'O'), (' ', 'O'), ('중기', 'O'), (' ', 'O'), ('근로자', 'CIVILIZATION'), ('에', 'O'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('공급물량의', 'O'), (' ', 'O'), ('15%', 'QUANTITY'), (' ', 'O'), ('특별공급해야”', 'O')]"
1,2020.08.23. 오후 8:10,강남 토지거래허가 두 달…집 거래 급감 가격 상승 둔화,"[('강남', 'LOCATION'), (' ', 'O'), ('토지거래허가', 'O'), (' ', 'O'), ('두 달', 'DATE'), ('…집', 'O'), (' ', 'O'), ('거래', 'O'), (' ', 'O'), ('급감', 'O'), (' ', 'O'), ('가격', 'O'), (' ', 'O'), ('상승', 'O'), (' ', 'O'), ('둔화', 'O')]"
2,2020.08.23. 오후 7:22,추미애 “주부청년들도 투기”… 野 “국민 고통 외면한채 궤변”,"[('추미애', 'PERSON'), (' ', 'O'), ('“', 'O'), ('주부', 'OCCUPATION'), ('청년들도', 'O'), (' ', 'O'), ('투기”…', 'O'), (' ', 'O'), ('野', 'ORGANIZATION'), (' ', 'O'), ('“', 'O'), ('국민', 'CIVILIZATION'), (' ', 'O'), ('고통', 'O'), (' ', 'O'), ('외면한채', 'O'), (' ', 'O'), ('궤변”', 'O')]"
3,2020.08.23. 오후 7:20,과태료 부과 3일 만에 허위매물 26% 줄었다,"[('과태료', 'O'), (' ', 'O'), ('부과', 'O'), (' ', 'O'), ('3일 만', 'DATE'), ('에', 'O'), (' ', 'O'), ('허위매물', 'O'), (' ', 'O'), ('26%', 'QUANTITY'), (' ', 'O'), ('줄었다', 'O')]"
4,2020.08.23. 오후 7:12,주택 분양보증 시장 독점 깨질까…HUG 외 추가지정 검토,"[('주택', 'O'), (' ', 'O'), ('분양보증', 'O'), (' ', 'O'), ('시장', 'O'), (' ', 'O'), ('독점', 'O'), (' ', 'O'), ('깨질까…', 'O'), ('HUG', 'ORGANIZATION'), (' ', 'O'), ('외', 'O'), (' ', 'O'), ('추가지정', 'O'), (' ', 'O'), ('검토', 'O')]"
5,2020.08.23. 오후 7:01,공인중개사 시험 ‘36만명’ 지원 역대 최대···이번에도 ‘30대·여성’이 주도,"[('공인중개사', 'CIVILIZATION'), (' ', 'O'), ('시험', 'O'), (' ', 'O'), ('‘', 'O'), ('36만명', 'QUANTITY'), ('’', 'O'), (' ', 'O'), ('지원', 'O'), (' ', 'O'), ('역대', 'O'), (' ', 'O'), ('최대···이번에도', 'O'), (' ', 'O'), ('‘', 'O'), ('30대', 'QUANTITY'), ('·여성’이', 'O'), (' ', 'O'), ('주도', 'O')]"
6,2020.08.23. 오후 6:48,규제 전 막차타자…재건축·재개발 속도,"[('규제', 'O'), (' ', 'O'), ('전', 'O'), (' ', 'O'), ('막차타자…재건축·재개발', 'O'), (' ', 'O'), ('속도', 'O')]"
7,2020.08.23. 오후 6:48,강남 토지거래허가 두달…규제 비웃듯 신고가 속출,"[('강남', 'LOCATION'), (' ', 'O'), ('토지거래허가', 'O'), (' ', 'O'), ('두달', 'DATE'), ('…규제', 'O'), (' ', 'O'), ('비웃듯', 'O'), (' ', 'O'), ('신고가', 'O'), (' ', 'O'), ('속출', 'O')]"
8,2020.08.23. 오후 6:48,20대 자녀 세대분리가 취득세 절세 창구되나,"[('20대', 'QUANTITY'), (' ', 'O'), ('자녀', 'CIVILIZATION'), (' ', 'O'), ('세대분리가', 'O'), (' ', 'O'), ('취득세', 'CIVILIZATION'), (' ', 'O'), ('절세', 'O'), (' ', 'O'), ('창구되나', 'O')]"
9,2020.08.23. 오후 6:48,분양 급감에 더 뜨거운 청약경쟁…전국 3477가구 청약 접수,"[('분양', 'O'), (' ', 'O'), ('급감에', 'O'), (' ', 'O'), ('더', 'O'), (' ', 'O'), ('뜨거운', 'O'), (' ', 'O'), ('청약경쟁…전국', 'O'), (' ', 'O'), ('3477가구', 'QUANTITY'), (' ', 'O'), ('청약', 'O'), (' ', 'O'), ('접수', 'O')]"
10,2020.08.23. 오후 6:48,파라곤 10년 만에 서울 입성,"[('파라곤', 'PERSON'), (' ', 'O'), ('10년 만', 'DATE'), ('에', 'O'), (' ', 'O'), ('서울', 'CITY'), (' ', 'O'), ('입성', 'O')]"
11,2020.08.23. 오후 6:40,공인중개사 시험에 ‘36만명’ 지원…역대 최대 몰렸다,"[('공인중개사', 'CIVILIZATION'), (' ', 'O'), ('시험에', 'O'), (' ', 'O'), ('‘', 'O'), ('36만명', 'QUANTITY'), ('’', 'O'), (' ', 'O'), ('지원…역대', 'O'), (' ', 'O'), ('최대', 'O'), (' ', 'O'), ('몰렸다', 'O')]"
12,2020.08.23. 오후 6:20,부린이가이드 집 사기도 빠듯한데 취득세까지… 얼마나 내야 하죠,"[('부린이가이드', 'O'), (' ', 'O'), ('집', 'O'), (' ', 'O'), ('사기도', 'O'), (' ', 'O'), ('빠듯한데', 'O'), (' ', 'O'), ('취득세', 'CIVILIZATION'), ('까지…', 'O'), (' ', 'O'), ('얼마나', 'O'), (' ', 'O'), ('내야', 'O'), (' ', 'O'), ('하죠', 'O')]"
13,2020.08.23. 오후 6:11,도시재생 접목·연령대별 주택 다양화…진화하는 공공임대,"[('도시재생', 'O'), (' ', 'O'), ('접목·연령대별', 'O'), (' ', 'O'), ('주택', 'O'), (' ', 'O'), ('다양화…진화하는', 'O'), (' ', 'O'), ('공공임대', 'O')]"
14,2020.08.23. 오후 6:10,호반써밋 더 프라임·중흥 에듀파크 등 3477가구 분양,"[('호반써밋 더 프라임', 'ARTIFACT'), ('·', 'O'), ('중흥 에듀파크', 'ARTIFACT'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('3477가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
15,2020.08.23. 오후 6:08,HUG 분양가 보증 독점 깨지나,"[('HUG', 'ORGANIZATION'), (' ', 'O'), ('분양가', 'O'), (' ', 'O'), ('보증', 'O'), (' ', 'O'), ('독점', 'O'), (' ', 'O'), ('깨지나', 'O')]"
16,2020.08.23. 오후 6:04,LH 미래건축 특별설계공모 당선작 발표,"[('LH 미래건축 특별설계공모', 'EVENT'), (' ', 'O'), ('당선작', 'O'), (' ', 'O'), ('발표', 'O')]"
17,2020.08.23. 오후 6:04,국토부 임대차 민원 상담소 연다,"[('국토부', 'ORGANIZATION'), (' ', 'O'), ('임대차', 'O'), (' ', 'O'), ('민원', 'O'), (' ', 'O'), ('상담소', 'O'), (' ', 'O'), ('연다', 'O')]"
18,2020.08.23. 오후 6:04,“다른 중개소서 팔린지 몰랐어도 ‘허위매물’ 처벌 받게 생겼어요”,"[('“다른', 'O'), (' ', 'O'), ('중개소서', 'O'), (' ', 'O'), ('팔린지', 'O'), (' ', 'O'), ('몰랐어도', 'O'), (' ', 'O'), ('‘허위매물’', 'O'), (' ', 'O'), ('처벌', 'O'), (' ', 'O'), ('받게', 'O'), (' ', 'O'), ('생겼어요”', 'O')]"
