,date,headline,keyword
0,2007.09.09. 오후 10:30,STX 팬오션 등 7개사 이번주 공모주 청약,"[('STX', 'ORGANIZATION'), (' ', 'O'), ('팬오션', 'ORGANIZATION'), (' ', 'O'), ('등', 'O'), (' ', 'O'), ('7개사', 'QUANTITY'), (' ', 'O'), ('이번주', 'DATE'), (' ', 'O'), ('공모주', 'O'), (' ', 'O'), ('청약', 'O')]"
1,2007.09.09. 오후 8:46,집중 토공 부실 입찰로 국민 세금만 날려,"[('집중', 'O'), (' ', 'O'), ('토공', 'O'), (' ', 'O'), ('부실', 'O'), (' ', 'O'), ('입찰로', 'O'), (' ', 'O'), ('국민', 'CIVILIZATION'), (' ', 'O'), ('세금만', 'O'), (' ', 'O'), ('날려', 'O')]"
2,2007.09.09. 오후 6:27,포항 우현 ‘풍림아이원’ 512가구 분양,"[('포항', 'CITY'), (' ', 'O'), ('우현', 'LOCATION'), (' ', 'O'), ('‘', 'O'), ('풍림아이원', 'ARTIFACT'), ('’', 'O'), (' ', 'O'), ('512가구', 'QUANTITY'), (' ', 'O'), ('분양', 'O')]"
3,2007.09.09. 오후 6:27,청약통장 사용 기피…업계，분양가심사委 눈치,"[('청약통장', 'O'), (' ', 'O'), ('사용', 'O'), (' ', 'O'), ('기피…업계，분양가심사委', 'O'), (' ', 'O'), ('눈치', 'O')]"
4,2007.09.09. 오후 6:27,이번주 분양일정 9월10일∼14일,"[('이번주', 'DATE'), (' ', 'O'), ('분양일정', 'O'), (' ', 'O'), ('9월10일∼14일', 'DATE')]"
5,2007.09.09. 오후 6:24,해외부동산 대중화 시대 ② 국가별 동향 5 미국,"[('해외부동산', 'O'), (' ', 'O'), ('대중화', 'O'), (' ', 'O'), ('시대', 'O'), (' ', 'O'), ('②', 'O'), (' ', 'O'), ('국가별', 'O'), (' ', 'O'), ('동향', 'O'), (' ', 'O'), ('5', 'QUANTITY'), (' ', 'O'), ('미국', 'COUNTRY')]"
6,2007.09.09. 오후 6:23,분양 안성 우남 단지내 상가 입찰,"[('분양', 'O'), (' ', 'O'), ('안성', 'LOCATION'), (' ', 'O'), ('우남', 'LOCATION'), (' ', 'O'), ('단지내', 'O'), (' ', 'O'), ('상가', 'O'), (' ', 'O'), ('입찰', 'O')]"
7,2007.09.09. 오후 6:23,분양 현진에버빌 안양서 후분양,"[('분양', 'O'), (' ', 'O'), ('현진에버빌', 'ORGANIZATION'), (' ', 'O'), ('안양', 'CITY'), ('서', 'O'), (' ', 'O'), ('후분양', 'O')]"
8,2007.09.09. 오후 6:23,분양 동탄 주상복합 파라곤Ⅱ,"[('분양', 'O'), (' ', 'O'), ('동탄', 'LOCATION'), (' ', 'O'), ('주상복합 파라곤', 'ARTIFACT'), ('Ⅱ', 'O')]"
9,2007.09.09. 오후 6:23,분양 남양주 진접 원일 플로라,"[('분양', 'O'), (' ', 'O'), ('남양주', 'CITY'), (' ', 'O'), ('진접', 'LOCATION'), (' ', 'O'), ('원일 플로라', 'ARTIFACT')]"
10,2007.09.09. 오후 6:23,소규모 공동사업땐 임대주택비율 15%로 완화,"[('소규모', 'O'), (' ', 'O'), ('공동사업땐', 'O'), (' ', 'O'), ('임대주택비율', 'O'), (' ', 'O'), ('15%', 'QUANTITY'), ('로', 'O'), (' ', 'O'), ('완화', 'O')]"
11,2007.09.09. 오후 6:23,공공주택 건축비 ㎡당 1만1000원 인상,"[('공공주택', 'O'), (' ', 'O'), ('건축비', 'O'), (' ', 'O'), ('㎡당', 'O'), (' ', 'O'), ('1만1000원', 'QUANTITY'), (' ', 'O'), ('인상', 'O')]"
12,2007.09.09. 오후 6:23,투기과열지구 1년마다 재검토,"[('투기과열지구', 'O'), (' ', 'O'), ('1년마다', 'DATE'), (' ', 'O'), ('재검토', 'O')]"
